,businessname,ratingvalue,structural,hygiene,confidenceinmanagement,ratingdate,latitude,longitude
190993,1 Stop Loco,4,5,5,10,2014-01-23,53.723886,-2.198176
190994,2nd Rossendale Scout Group,5,5,5,5,2010-07-05,53.705641,-2.202847
190995,A  Right Royal Tea Party,5,0,5,0,2013-05-15,53.702947,-2.285283
190996,A J Nuttall (Chemists),Exempt,nan,nan,nan,2011-01-17,53.661231,-2.173972
190997,A Y News,3,10,10,10,2013-02-08,53.703909,-2.28538
190998,Abba Care Home,5,5,0,5,2012-10-22,53.729869,-2.194537
190999,Abbeycroft Nursing Home,5,5,0,5,2014-02-09,53.734743,-2.286847
191000,Aged Blind and Disabled Centre,Exempt,nan,nan,nan,2010-08-03,53.704186,-2.202325
191001,Alder Grange Community & Technology School (Kitchen),5,0,0,0,2012-02-22,53.708305,-2.284895
191002,All Saints Catholic Language College,5,0,0,0,2011-11-28,53.697393,-2.306782
191003,Anacapri at The White Horse,5,5,5,5,2014-05-06,53.680895,-2.332097
191004,Anar Kali,3,10,10,10,2013-06-06,53.71998,-2.337072
191005,Animal Quackers,5,5,5,5,2014-08-04,53.697706,-2.207126
191006,Annabellas,4,5,5,10,2014-08-13,53.652275,-2.176568
191007,Annando,4,10,5,5,2013-08-28,53.690587,-2.327736
191008,Annie Peaches Tearooms,5,5,5,5,2013-10-08,53.699672,-2.279172
191009,Asda,5,0,5,0,2013-03-20,53.704032,-2.286365
191010,Asda Cafe (Compass Group (Eurest)),5,0,0,0,2011-11-15,53.694369,-2.294205
191011,Ash Cottage,5,5,5,5,2014-12-05,53.679608,-2.305684
191012,Ashlands Nursing Home,5,5,5,5,2014-11-14,53.697837,-2.25117
191013,Ashoka,5,5,5,5,2013-07-04,53.700599,-2.274649
191014,Ashoka,5,5,5,5,2014-06-16,53.660368,-2.174408
191015,Ashworth Arms Hotel,4,10,5,5,2012-10-22,53.700599,-2.274649
191016,Auntie B's Cakes,5,5,5,5,2012-10-22,,
191017,Azaan Tandoori Take-away,4,5,5,10,2013-07-16,53.691069,-2.181713
191018,Azam Services (Texaco),5,0,0,0,2010-05-01,53.706407,-2.327541
191019,B & M Retail Ltd,5,0,5,0,2012-10-30,53.700095,-2.286339
191020,B Riley & Sons,4,5,5,10,2014-10-07,53.742732,-2.283869
191021,Babolli Pizza House,5,5,5,5,2013-08-08,53.704993,-2.325288
191022,Bacup and Rawtenstall Grammar,5,0,5,0,2014-04-30,53.693441,-2.247418
191023,Bacup Borough Football Club,3,10,5,10,2012-10-05,53.708327,-2.198164
191024,Bacup Chippy,4,10,5,5,2014-11-12,53.701764,-2.199224
191025,Bacup Cricket Supporters Club,5,5,5,0,2013-09-10,53.705015,-2.200996
191026,Bacup Family Centre,5,5,5,5,2012-01-24,53.700786,-2.192736
191027,Bacup Golf Club,4,10,5,5,2014-08-27,53.701836,-2.204647
191028,Bacup Hub,5,5,5,5,2012-10-22,53.705641,-2.202847
191029,Bacup News,Exempt,nan,nan,nan,2012-10-22,53.702752,-2.199986
191030,Bacup Road Resource and Recovery Centre,5,0,0,0,2011-06-16,53.700599,-2.274649
191031,Balladen CP Out of School Club,5,0,5,0,2011-06-16,53.693108,-2.291577
191032,Balladen CP School,5,5,0,0,2012-01-24,53.8612060547,-2.56927990913
191033,Ballys Bites,5,5,5,5,2013-04-24,53.69284697,-2.21739091
191034,Bammys,5,5,5,5,2014-07-28,53.703541,-2.201141
191035,Bank Street News,Exempt,nan,nan,nan,2012-01-24,53.703317,-2.284497
191036,Barearts Beers,5,5,5,5,2013-04-22,53.692819,-2.21593
191037,Barlows,5,5,5,5,2014-01-16,53.6988296509,-2.29227995872
191038,Basil's,5,0,0,0,2013-02-12,53.654935,-2.176776
191039,Beaconsfield Conservative Club,4,10,5,5,2012-10-22,53.691521,-2.227796
191040,Bear Buddies,5,5,5,5,2015-01-21,53.705232,-2.284131
191041,Beau's,5,5,5,5,2014-03-09,53.703413,-2.334365
191042,Bed and Breakfast,5,0,0,0,2012-10-22,53.667695,-2.307444
191043,Belmont Primary School (Kitchen),5,5,0,0,2011-12-08,53.699486,-2.26984
191044,Belmont School,5,5,5,5,2013-07-02,53.699069,-2.301796
191045,Ben's Sandwich Bar,5,5,5,0,2013-08-08,53.69833,-2.268409
191046,Berni Inn,4,0,5,10,2013-08-28,53.666582,-2.171755
191047,Big Lamp Chippy,5,5,5,5,2014-02-25,53.705802,-2.32534
191048,Bizzy Plaice,5,5,0,0,2013-07-16,53.670226,-2.305283
191049,Black Bull Hotel,4,5,5,10,2011-06-16,53.705527,-2.327156
191050,Blossom,5,5,5,5,2013-07-04,53.700543,-2.287175
191051,"Blossoms Private Day Nursery Ltd.,",5,5,5,0,2014-08-05,53.705056,-2.19381
191052,Blue Bell,4,10,5,5,2012-04-12,53.697424,-2.251289
191053,Boars Head,4,10,5,5,2013-08-01,53.698021,-2.253398
191054,Boots Uk Limited,Exempt,nan,nan,nan,,53.708627,-2.299282
191055,Bradshaw Catering Limited,5,0,5,5,2013-09-06,53.699514,-2.292393
191056,Brians of Bacup,4,10,5,5,2013-07-25,53.702427,-2.200393
191057,Bricknell's Sweets,Exempt,nan,nan,nan,2014-05-07,53.693736,-2.252539
191058,Bridge End Hotel,5,5,5,5,2010-07-28,53.684969,-2.33116
191059,Britannia C P School,5,0,0,0,2014-06-17,53.692347,-2.181007
191060,Britannia Chippy,5,5,5,5,2014-01-29,53.691069,-2.181713
191061,Britannia Post Office,5,5,5,5,2014-09-04,53.691069,-2.181713
191062,British Red Cross Shop,Exempt,nan,nan,nan,2012-10-22,53.693736,-2.252539
191063,Broadclough Lodge,5,5,5,5,2012-10-22,53.710693,-2.202356
191064,Broadway Bites,5,5,0,5,2013-05-20,53.690587,-2.327736
191065,Broadway CP School (kitchen),5,5,0,0,2014-06-20,53.6916542053,-2.31867337227
191066,Buffer Stops,5,5,5,5,2013-06-19,53.698314,-2.290901
191067,Bumba's Grill,4,10,5,5,2013-11-20,53.706278,-2.287002
191068,Burwood Residential Care Home Ltd,5,0,0,0,2015-01-16,53.704561,-2.198358
191069,Buttercups Club Limited (Bacup Nursery School),5,0,0,0,2014-05-13,53.70723,-2.198628
191070,Butties 2 Buffets,5,5,5,0,2014-04-28,53.703717,-2.325233
191071,C & T Street Food,5,5,5,5,2014-03-04,53.691368,-2.241425
191072,Cafe Artisan,5,5,5,5,2013-02-20,53.700163,-2.287945
191073,Cafe Tor,5,5,5,0,2014-06-16,53.689453,-2.338176
191074,Caf̩ Yes,4,10,5,5,2013-12-19,53.702497,-2.285749
191075,Caffe Aroma,5,5,5,5,2014-01-16,53.705702,-2.325748
191076,Cake A Day,4,5,0,10,2013-05-15,,
191077,Camfil Ltd,5,0,0,0,2011-06-16,53.692545,-2.321876
191078,Capanna,3,10,10,10,2014-02-25,53.705527,-2.327156
191079,Carol's Cooked Meats,5,5,0,0,2013-01-17,53.704196,-2.281777
191080,Casa Tapas,5,5,5,5,2013-06-26,53.700839,-2.279891
191081,Central Methodist Church Hall,4,5,10,5,2012-10-22,53.704186,-2.202325
191082,Chadwick's Orig Bury Black Pud,5,5,5,5,2012-02-27,53.700617,-2.249869
191083,Chan's Take Away,5,5,0,0,2011-11-17,53.726541,-2.285427
191084,Chapel Chippy,5,5,5,5,2013-02-27,53.681646,-2.16526
191085,Cherry Crescent Centre,Exempt,nan,nan,nan,2012-10-22,53.694369,-2.294205
191086,Cherry Tree Lodge Ltd,5,0,5,5,2014-03-06,53.694961,-2.294421
191087,Chesters Chicken,3,10,10,10,2014-02-25,53.704428,-2.324829
191088,Chicago's,4,5,5,10,2013-11-26,53.703943,-2.32475
191089,Chicken Fayre,3,10,10,5,2014-09-18,53.704196,-2.281777
191090,Chixys Chicken,1,15,10,20,2015-01-08,53.702427,-2.200393
