,businessname,ratingvalue,structural,hygiene,confidenceinmanagement,ratingdate,latitude,longitude
304472,@ The Bakery Frogmore,5,5,5,0,2014-05-15,50.271091,-3.720685
304473,@11s Kingsbridge,4,5,5,10,2013-10-23,50.284772,-3.777398
304474,17 Yeolland Lane,5,5,5,5,2012-09-19,50.388477,-3.915398
304475,18 Abbotts Park,5,0,0,0,2012-10-15,50.417615,-3.963562
304476,3 Holly Villas,4,0,0,10,2011-10-05,50.401985,-3.66169
304477,4 Pendeen Park,Exempt,nan,nan,nan,2012-03-23,50.273575,-3.694896
304478,8 Bakes,Exempt,nan,nan,nan,2014-07-23,50.430048,-3.67657
304479,Abbeyfield House,5,0,0,0,2013-10-23,50.285495,-3.773648
304480,Abbeyfield House,4,0,5,10,2014-11-24,50.38992,-3.913472
304481,Action for Children,5,0,0,5,2014-09-17,50.346749,-3.595837
304482,Age Concern Luncheon Kingsbridge,4,0,10,10,2013-11-20,50.28291,-3.77744
304483,Alans Apple,5,0,5,5,2011-12-08,50.284586,-3.777784
304484,Albatross Fish & Chips,5,0,0,5,2014-07-09,50.430888,-3.691229
304485,Alex Havlin - Fish and Chips,4,5,0,10,2014-09-25,,
304486,Alibabas,5,0,0,0,2014-07-16,50.388918,-3.921915
304487,Alice's Cupcakes,5,0,0,0,2013-09-18,,
304488,Amanda Morse,5,0,0,0,2014-02-04,,
304489,Amazing Taste,5,0,0,0,2014-02-19,50.398977,-3.942796
304490,Amy's Cakes,5,0,0,5,2012-11-23,,
304491,Anamanna,5,0,0,0,2014-05-29,,
304492,Anchor House,5,0,0,0,2012-02-14,50.350243,-3.58634
304493,Anchorstone Cafe,5,0,5,5,2014-09-04,50.382113,-3.597165
304494,Angel Cakes,5,0,0,5,2014-08-05,50.296787,-3.811263
304495,Anita Donne,5,0,0,5,2012-08-14,,
304496,Annapurna,5,0,0,0,2015-01-29,50.349425,-3.866117
304497,Anne of Cleves,5,5,5,0,2014-07-16,50.431243,-3.686581
304498,Annies Fruit Shop Cafe,3,5,10,10,2014-05-19,50.430228,-3.683996
304499,Anthony Adams Jams,1,10,5,20,2013-12-11,50.462148,-3.597901
304500,Anzac Street Bistro B & B,5,5,5,0,2014-03-14,50.35149,-3.579311
304501,Apetito Ltd,5,0,0,0,2014-01-16,50.38703,-3.950987
304502,Appalachian Spring,5,0,0,5,2012-02-13,50.436987,-3.713893
304503,Ashburton Arms,4,5,5,10,2014-09-24,50.270421,-3.751112
304504,Ashbys,5,0,5,5,2014-09-24,50.270541,-3.737701
304505,Ashleigh House,5,5,5,5,2014-12-17,50.281465,-3.783647
304506,Ashprington Village Hall,5,5,5,5,2015-01-15,50.400387,-3.664603
304507,Ashridge Cider,3,10,5,10,2014-03-13,50.476735,-3.722716
304508,Audley Flete Ltd,5,5,5,5,2013-09-27,50.346341,-3.92995
304509,Aune Valley Meat Ltd,5,0,0,0,2015-01-21,50.34911,-3.887865
304510,Aune Valley Meats,5,5,5,5,2013-11-19,50.312376,-3.797796
304511,Aunt Sal's,5,5,0,5,2012-05-10,,
304512,Aunt Sal's Butter Fudge,5,0,0,5,2014-04-16,,
304513,Avon Mill Cafe,5,0,0,0,2013-03-04,50.32102,-3.788401
304514,Avon Mill Deli,4,0,10,10,2013-06-12,50.32102,-3.788401
304515,Avonwick Village Shop,4,0,10,10,2013-05-09,50.409343,-3.815031
304516,Balti King,3,10,10,10,2014-09-11,50.430228,-3.683996
304517,Bambinos,2,0,15,10,2014-12-09,50.43463,-4.10058
304518,Bantham Village Stores,4,0,0,10,2013-05-20,50.27907,-3.866817
304519,Bap 'N' Roll,5,0,0,0,2013-07-23,50.285338,-3.775664
304520,Barbecue Shack,5,5,0,0,2014-07-16,50.357976,-3.674957
304521,Barnowl B & B,5,0,0,0,2015-01-29,50.350586,-3.884451
304522,Barnwell Bacon,4,0,0,10,2014-07-23,50.350095,-4.037764
304523,Barrel House,5,5,5,5,2013-11-07,50.431475,-3.691025
304524,Bay Horse Inn,4,5,5,10,2014-03-20,50.430113,-3.691934
304525,Bay View Cafe,5,5,5,0,2013-05-21,50.283596,-3.89504
304526,Bayards Cove Inn,5,0,5,5,2013-10-08,50.349225,-3.577914
304527,Beachhouse,4,0,10,10,2013-04-11,50.270781,-3.826428
304528,Beacon House,4,5,5,10,2014-07-30,50.352371,-3.588604
304529,Bed & Breakfast,5,0,0,0,2014-02-05,50.408895,-3.653277
304530,Bellapais,5,0,0,0,2012-09-04,,
304531,Belle Bistro,4,5,5,10,2013-09-10,50.349154,-3.571179
304532,Bellini's Bar,5,0,0,0,2013-07-05,50.350339,-3.577937
304533,Belmont Care Devon Ltd t/as,4,10,0,5,2014-09-04,50.393702,-3.923023
304534,Berry Pomeroy Parochial Primary School,4,10,0,10,2013-03-06,50.438739,-3.649965
304535,Bibi Life,5,0,5,0,2014-07-15,50.236419,-3.766792
304536,Bickleigh Down C/E School,5,0,0,0,2014-01-14,50.434365,-4.101793
304537,Bickleigh Down Care Home,1,10,10,20,2015-01-20,50.43414,-4.101782
304538,Bidwell Brook School,5,0,0,5,2013-01-21,50.448299,-3.711584
304539,Big Star Catering,Exempt,nan,nan,nan,2014-08-11,50.443009,-3.702492
304540,Bigbury Golf Club Ltd,4,10,0,10,2012-12-10,50.289294,-3.870938
304541,Bigbury Memorial Hall,5,0,0,0,2013-01-15,50.309855,-3.877615
304542,Bigbury on Sea Post Office & Stores,5,0,0,0,2013-09-23,50.28446,-3.894471
304543,Bistro 35,5,5,5,5,2011-08-03,50.349288,-3.887984
304544,Blackawton & Dittisham Playgroup,5,5,5,5,2014-09-17,50.346373,-3.681857
304545,Blackawton Community Shop Assn Ltd,4,5,5,10,2014-11-27,50.345075,-3.681432
304546,Blackawton County Primary School,5,5,0,5,2013-09-11,50.346373,-3.681857
304547,Blackler Barton House,5,0,0,5,2014-07-28,50.482222,-3.725072
304548,Blackwell Park B & B,5,5,0,0,2012-07-06,50.351636,-3.808767
304549,Bluebell Childcare,Exempt,nan,nan,nan,2014-03-03,50.39248,-3.941376
304550,Bluewater Cafe,4,10,0,0,2013-09-04,50.239903,-3.767748
304551,Boatswain,3,10,10,10,2014-09-12,50.238121,-3.767864
304552,Bonningtons (Salcombe) Ltd,5,5,0,5,2015-01-02,50.238062,-3.767568
304553,Brambles Bed and Breakfast,5,0,0,0,2012-03-14,50.243942,-3.780675
304554,Brent Hill Farm,5,0,0,0,2012-07-02,,
304555,Briar Rose Cakes,5,5,5,0,2011-11-29,50.387357,-3.91569
304556,Bridgetown Stores,5,0,0,0,2012-06-01,50.43117,-3.677314
304557,Brill Plaice,5,5,0,0,2014-09-25,50.324117,-3.59876
304558,Britannia @ The Beach,5,5,0,5,2013-07-29,50.252812,-3.657841
304559,Britannia Royal Naval College,5,5,5,5,2014-02-12,50.35751,-3.583067
