,businessname,ratingvalue,structural,hygiene,confidenceinmanagement,ratingdate,latitude,longitude
215381,A & I Oriental Foods,5,5,5,5,2011-01-24,51.4159,-0.752085
215382,A.K Home Stores Ltd,Exempt,nan,nan,nan,2014-02-26,51.416274,-0.748322
215383,Absolutely Fitness,Exempt,nan,nan,nan,,51.415248,-0.762629
215384,Acorn Cafe,5,5,5,5,2012-11-27,51.414015,-0.775417
215385,Admiral Cunningham,4,0,10,10,2014-07-29,51.421025,-0.763911
215386,Age Concern,5,0,0,0,2014-05-30,51.397421,-0.72772
215387,Alder & Chestnuts Children Centre,5,0,5,0,2010-04-19,51.346208,-0.778173
215388,Aldi,5,0,0,5,2012-09-11,51.392044,-0.752073
215389,Alston Catering (staff canteen),5,5,5,0,2013-01-14,51.401082,-0.74543
215390,Amazing Allstars Out of School Club,5,5,5,0,2014-06-04,51.415893,-0.732974
215391,Amir Restaurant,4,5,10,5,2014-11-11,51.430834,-0.790475
215392,Amoy Chinese Takeaway,3,10,10,10,2014-10-30,51.399419,-0.770876
215393,Angel's Cupcakery,5,0,0,5,2014-06-17,,
215394,Anne Marie Patesserie,4,5,0,10,2014-11-26,51.4159,-0.752085
215395,Aramark (staff canteen),5,5,5,5,2013-12-19,51.413106,-0.779626
215396,Argos Limited,Exempt,nan,nan,nan,,51.415471,-0.750616
215397,Artemis Studios Performing Art Sch,AwaitingInspection,nan,nan,nan,,,
215398,Ascot and Cranbourne Pre-School,5,5,5,5,2008-11-05,51.436292,-0.676416
215399,Ascot Baptist Church,4,0,5,10,2014-04-02,51.421755,-0.685494
215400,Ascot Day Nursery,5,5,5,5,2010-01-06,51.42102,-0.690577
215401,Ascot Jubilee Pavilion,Exempt,nan,nan,nan,2007-02-26,51.418909,-0.694751
215402,Ascot Late Shop,4,10,5,0,2014-10-01,51.417049,-0.698902
215403,Asian Grocery Store,4,5,5,10,2015-01-08,51.352761,-0.779693
215404,Avedna Ltd,Exempt,nan,nan,nan,,,
215405,Balti King and Tandoori,5,5,5,0,2014-05-06,51.404694,-0.756071
215406,Baptist Church And Hall,Exempt,nan,nan,nan,,51.368543,-0.793697
215407,Bar Torino,5,5,5,0,2013-11-21,51.415841,-0.749009
215408,Baseball Club,Exempt,nan,nan,nan,,51.428788,-0.725482
215409,Baxter Storey (Elements staff cafe),5,5,5,0,2012-12-10,51.452747,-0.748476
215410,Baxter Storey (staff canteen),5,5,5,5,2013-11-19,51.416615,-0.755877
215411,"Baxterstory (staff restaurant), GE",5,5,0,0,2014-01-08,51.41666,-0.760923
215412,BeBe's,5,0,5,5,2011-10-24,,
215413,Bentalls Department Store,Exempt,nan,nan,nan,,51.41631,-0.750909
215414,Berkshire Golf Club,3,5,10,10,2014-01-13,51.385744,-0.703483
215415,Berkshire HealthCare FoundationTrust,5,5,5,5,2014-02-25,51.409712,-0.750212
215416,Best Kebab in Town,2,15,10,5,2014-10-09,51.407291,-0.762772
215417,Best One,3,10,5,10,2009-11-03,51.369791,-0.79263
215418,Bethany's Buns,AwaitingInspection,nan,nan,nan,,,
215419,BFBC Catering,Exempt,nan,nan,nan,2012-02-27,51.417522,-0.74731
215420,BFC- Larchwood,5,5,5,5,2013-01-08,51.418621,-0.76192
215421,BFC Supported Housing Unit,Exempt,nan,nan,nan,,51.40754,-0.748934
215422,Biltong Emporium,1,5,10,20,2014-11-05,51.445323,-0.751327
215423,Binfield Cricket Club,Exempt,nan,nan,nan,2008-09-12,51.430492,-0.795691
215424,Binfield Football Club,4,5,5,10,2013-01-11,51.443679,-0.768408
215425,Binfield Hall,Exempt,nan,nan,nan,,51.42773,-0.788543
215426,Binfield Kitchen,5,5,5,5,2014-01-29,51.431756,-0.79012
215427,Binfield Pre-School,5,5,5,5,2010-02-25,51.43472,-0.789739
215428,Binfield Pre-School,5,0,5,5,2011-03-09,51.425555,-0.766306
215429,Binfield Social Club,3,10,10,10,2014-03-07,51.430492,-0.795691
215430,Binfield Village Stores,4,5,0,10,2012-12-10,51.434433,-0.789862
215431,Birch Hill Kiosk,5,0,5,5,2013-03-18,51.394452,-0.742636
215432,Birch Hill Playgroup,5,5,0,0,2011-03-14,51.390848,-0.752019
215433,Birdsgrove Nursing Home,5,5,5,5,2015-01-26,51.419838,-0.743565
215434,Black Pig Brewery,AwaitingInspection,nan,nan,nan,,,
215435,Blue Apple Catering (staff canteen),5,5,5,0,2014-02-24,51.410096,-0.766133
215436,Bluebell House,4,5,5,10,2009-04-28,51.433251,-0.659672
215437,Blues Smokehouse BBQ Ltd,3,10,10,5,2014-07-23,51.417069,-0.752025
215438,Boots,Exempt,nan,nan,nan,,51.345303,-0.798485
215439,Boots Pharmacy,Exempt,nan,nan,nan,,51.40621,-0.732264
215440,Boots The Chemist,5,5,0,0,2011-03-11,51.415471,-0.750616
215441,BP Bracknell SF Connect,5,5,0,0,2014-03-11,51.41777,-0.763064
215442,BP Oil UK Limited (Express Shopping),5,0,0,0,2012-12-13,,
215443,Bracknell Athletics Club,Exempt,nan,nan,nan,,51.399548,-0.751596
215444,Bracknell Bowling And Social Club,3,10,10,5,2014-01-07,51.415045,-0.746097
215445,Bracknell Care Home,5,5,5,5,2014-12-03,51.405383,-0.758295
215446,Bracknell Cricket Club,Exempt,nan,nan,nan,2012-03-12,51.412773,-0.74383
215447,Bracknell Day Services,5,5,5,5,2012-09-13,51.414336,-0.737791
215448,Bracknell Drama Club,AwaitingInspection,nan,nan,nan,,51.414912,-0.747942
215449,Bracknell Families Centre,5,5,0,0,2014-09-11,,
215450,Bracknell Forest Homes,5,5,5,5,2007-07-30,51.4342,-0.789077
215451,Bracknell Forest Homes,5,0,0,0,2013-07-18,51.345911,-0.797292
215452,Bracknell Forest Homes,5,5,5,5,2007-09-13,51.369317,-0.793734
215453,Bracknell Forest Homes,5,0,0,0,2014-07-11,51.412713,-0.731595
215454,Bracknell Forest Homes,5,5,5,5,2008-09-23,51.416179,-0.76653
215455,Bracknell Forest Homes,5,0,5,5,2011-01-19,51.398058,-0.730146
215456,Bracknell Forest Homes,4,0,10,10,2009-06-17,51.393104,-0.751958
215457,Bracknell Forest Homes,5,0,5,5,2010-12-14,51.344541,-0.798721
215458,Bracknell Forest Homes,5,5,5,0,2014-08-28,51.41509,-0.743551
215459,Bracknell Forest Homes,Exempt,nan,nan,nan,,51.410119,-0.728705
215460,Bracknell Forest Homes,5,5,5,5,2007-08-03,51.426382,-0.694034
215461,Bracknell Hockey Club,Exempt,nan,nan,nan,2007-01-12,51.390343,-0.741771
215462,Bracknell Lawn Tennis Club,4,5,5,10,2010-02-22,51.416463,-0.726645
215463,Bracknell Leisure Centre,5,5,5,5,2013-08-06,51.404794,-0.747787
215464,Bracknell Rugby Football Club,3,10,10,10,2014-03-25,51.413675,-0.729943
215465,Bracknell Stores,4,10,0,10,2014-04-29,51.419117,-0.770607
215466,Bracknell Town Football Club,5,5,5,5,2010-08-24,51.412773,-0.74383
215467,Bracknell Trampoline Centre,Exempt,nan,nan,nan,2009-11-13,51.407327,-0.750909
215468,Bracknell Youth Offending Service,Exempt,nan,nan,nan,2014-06-20,51.420669,-0.757435
215469,Bramleywood Day Nursery,4,10,5,5,2014-10-20,51.410272,-0.752957
215470,Braybrooke Hall Recreation Cent.,Exempt,nan,nan,nan,,51.42461,-0.754307
215471,Breakfast Club @ Wildriding School,AwaitingInspection,nan,nan,nan,,51.407259,-0.761364
215472,Bright Horizons Family Solutions PLC,5,0,0,5,2014-11-05,51.420148,-0.771946
215473,Broadways,5,0,0,5,2014-08-29,51.36908,-0.781285
215474,Brownlow Hall,Exempt,nan,nan,nan,,51.432809,-0.745669
215475,buffets4business,5,5,0,0,2013-01-12,51.41409,-0.763681
215476,Bullbrook Community Centre,Exempt,nan,nan,nan,2014-06-19,51.415982,-0.73451
215477,Bullbrook Pharmacy,Exempt,nan,nan,nan,2014-05-30,51.416513,-0.733704
215478,Burger King,5,0,0,0,2013-01-12,51.415841,-0.749009
215479,Bus Station Cafeteria,2,15,5,5,2013-11-13,51.4137,-0.751498
215480,Busy Bees Montessori,5,5,5,5,2014-09-08,51.428788,-0.725482
215481,Butlers Coffee,5,0,0,0,2014-11-28,,
215482,Cafe Refresh (staff canteen),5,5,0,0,2014-02-06,51.335815,-0.774989
215483,Cafe Revive,5,5,5,0,2014-02-06,51.335815,-0.774989
215484,Caffe Nero,5,5,5,0,2014-02-13,51.41631,-0.750909
215485,Cakes Crazy,5,5,5,5,2014-09-11,51.398095,-0.728578
215486,Cakes with Love Limited,5,0,5,5,2014-06-16,,
