,businessname,ratingvalue,structural,hygiene,confidenceinmanagement,ratingdate,latitude,longitude
182386,2 Sisters Thai Food,Exempt,nan,nan,nan,2014-08-12,53.485781,-2.184645
182387,328 Chinese Takeaway,4,5,5,10,2013-12-16,53.430731,-2.228986
182388,333 Take Away,5,5,5,5,2010-06-16,53.472697,-2.164476
182389,47 King Street West,4,5,5,10,2012-11-26,53.481979,-2.248882
182390,5 Star News,4,10,0,0,2014-08-26,53.442327,-2.271518
182391,63 Degrees,5,0,0,5,2012-02-28,53.482856,-2.237932
182392,7 Days Convenience Store,5,5,5,5,2011-06-09,53.444368,-2.192565
182393,91 Dermot Murphy Close,5,5,0,0,2013-05-03,53.432526,-2.243867
182394,99p Stores,4,10,5,5,2013-10-31,53.512719,-2.212193
182395,A & A Pharmacy,Exempt,nan,nan,nan,2011-06-30,53.454513,-2.225154
182396,A & C Booth,5,0,0,0,2013-08-05,53.532618,-2.212911
182397,A & S Booze,Exempt,nan,nan,nan,2011-06-06,53.43403,-2.228613
182398,A J's,4,0,5,10,2010-12-04,53.404586,-2.304068
182399,A R Sons Halal Meat,3,10,10,10,2014-08-05,53.448781,-2.267238
182400,A Sweet Thought,5,0,0,5,2013-05-16,53.414634,-2.232872
182401,A Taste of Honey Delicatessen,5,5,5,5,2014-03-07,53.428649,-2.240895
182402,A1 Balti House,4,5,5,10,2014-03-31,53.410981,-2.276358
182403,A1 Pound Store,5,5,5,5,2014-05-29,53.455621,-2.198309
182404,Aardvark,3,10,10,5,2013-08-19,53.467935,-2.233239
182405,Aastoria,5,0,0,5,2010-09-28,53.493142,-2.240688
182406,Abakus,3,10,10,5,2013-07-04,53.409445,-2.256175
182407,Abbey Hey Primary School,5,0,0,0,2010-10-18,53.464147,-2.165407
182408,Abbey Lodge,5,0,0,0,2014-12-30,53.442512,-2.268734
182409,Abbotsford Nursing Home,3,5,10,10,2014-09-02,53.454405,-2.260361
182410,Abbott Community Primary School,5,5,0,0,2014-03-17,,
