,businessname,ratingvalue,structural,hygiene,confidenceinmanagement,ratingdate,latitude,longitude
240288,1 Church Cottages B&B,5,nan,nan,nan,2013-03-28,50.899191,-0.163571
240289,1st Burgess Hill Scouts,5,0,0,0,2014-11-10,50.953564,-0.135202
240290,1st Hurstpierpoint Scout Group,Exempt,nan,nan,nan,2013-01-28,50.933913,-0.174443
240291,1st Lindfield Scout Group,2,15,0,0,2014-06-19,51.010045,-0.076044
240292,49 Cakes,5,0,0,0,2013-05-16,,
240293,4sight Yews Lunch Club,5,5,0,0,2013-08-09,51.001415,-0.107658
240294,99P Store,5,0,0,5,2012-07-26,50.996399,-0.102261
240295,99P Store,4,5,10,0,2012-01-04,51.124606,-0.008694
240296,A.S. Fry,3,10,10,10,2014-09-02,51.134026,-0.017423
240297,Abbey House B & B,5,0,0,0,2012-10-11,50.951132,-0.11588
240298,Abbott's Pharmacy,5,0,0,0,2015-01-16,51.013199,-0.08136
240299,Absolute Angels,5,5,0,0,2013-05-20,51.131444,-0.008872
240300,Ace Catering,5,0,0,5,2013-07-01,50.923498,-0.135636
240301,Acorn Lodge,5,0,0,0,2014-02-17,51.118747,-0.024907
240302,Adastra Bowling Club,5,0,0,0,2013-08-15,50.926233,-0.13796
240303,Adastra Hall,Exempt,nan,nan,nan,2012-04-02,50.923498,-0.135636
240304,Adelaide House Nursing Home,5,5,0,0,2015-01-27,51.002526,-0.100172
240305,Age Concern Hassocks,5,0,0,0,2014-05-29,50.922861,-0.139702
240306,Age UK East Grinstead,5,0,0,5,2013-08-01,51.124258,-0.013096
240307,Age UK West Sussex,5,5,0,0,2013-11-26,50.958377,-0.141503
240308,Age UK West Sussex,5,5,0,0,2014-02-17,51.003832,-0.103098
240309,Agora,5,nan,nan,nan,2014-07-31,51.124166,-0.007184
240310,Agra,5,nan,nan,nan,2013-05-03,51.005767,-0.103147
240311,Alans Fish Bar,4,0,10,10,2014-09-25,50.924477,-0.141217
240312,Albany House,5,0,0,5,2014-01-23,,
240313,Albermarle Little Builders Ready Teddy Go,5,0,0,0,2012-02-28,51.008461,-0.088041
240314,Albourne Under Fives,5,0,0,0,2014-02-12,50.93619,-0.203517
240315,Albourne Vineyard,5,0,0,0,2014-12-17,,
240316,Aldi,5,nan,nan,nan,2014-09-23,51.109816,-0.011879
240317,Alexander House Hotel,4,10,0,0,2014-05-30,51.107877,-0.068113
240318,Ali And Rose Produce,AwaitingInspection,nan,nan,nan,,,
240319,Alison Falconer,5,0,0,0,2014-11-14,,
240320,All Kids,5,0,0,0,2013-11-28,51.12437,0.002971
240321,All Kids,4,5,5,10,2014-08-11,51.130609,-0.003705
240322,All Kids After School Club,5,0,0,0,2013-07-31,51.13766,-0.02227
240323,All Saints Church,5,0,0,5,2013-03-15,51.015477,-0.078813
240324,Allan Martin Meats,5,5,5,5,2014-10-16,51.114709,0.030229
240325,Anchor Coffee Shop,5,0,5,5,2012-12-04,,
240326,Angies Cakes,5,0,0,0,2013-03-15,,
240327,Aniska Lodge,5,5,5,0,2013-08-19,51.015422,-0.195523
240328,Anjalika,0,25,15,30,2014-07-11,51.126348,-0.010692
240329,Ann Rudland,5,0,0,0,2013-04-25,,
240330,Annette's Cakes,5,0,0,0,2012-09-06,,
240331,Annie's Kitchen,5,0,5,0,2013-04-30,,
240332,Ann's Kitchen,5,0,0,0,2013-05-22,,
240333,Ansty Cross Service Station,5,0,0,0,2014-04-10,50.993425,-0.160908
240334,Ansty Sports  Social  Club,2,15,5,5,2013-07-18,51.016921,-0.165867
240335,Apollo Lasertag,5,5,0,0,2013-01-14,50.955954,-0.13223
240336,Apollo Sun Club,5,0,0,0,2014-04-29,50.9326286316,-0.175559997559
240337,Aramark,5,0,5,0,2013-03-05,51.077147,-0.202246
240338,Aramark,5,5,0,0,2013-07-17,51.034492,-0.204525
240339,Archies Sandwich Shop,5,5,5,0,2014-10-13,50.994477,-0.100216
