,businessname,ratingvalue,structural,hygiene,confidenceinmanagement,ratingdate,latitude,longitude
239210,1st Friends Day Nursery,4,10,0,0,2013-12-19,51.387277,0.55843
239211,1st Friends Day Nursery,5,5,5,5,2014-03-26,51.370446,0.569719
239212,2J's Pre School Ltd,5,0,0,5,2015-01-08,51.394019,0.563895
239213,3 Sixteen (Parkwood) Ltd,5,0,0,0,2013-06-04,51.348318,0.594777
239214,365 Days Convenience,5,5,5,5,2014-03-12,51.391834,0.529991
239215,4 Continents Stores,3,10,5,10,2013-07-15,,
239216,99p Stores,5,5,5,5,2013-10-25,51.383745,0.525606
239217,A E Barrow & Sons Ltd,2,0,15,10,2014-07-03,51.346869,0.520691
239218,A J News,1,0,5,20,2014-11-07,51.374211,0.487807
239219,A Neat Creation,5,0,0,0,2014-02-20,,
239220,A Slice Of Heaven,5,5,5,5,2014-01-27,,
239221,A Touch of Class,5,0,0,5,2014-03-07,51.413458,0.510173
239222,A2 Takeaway,4,10,5,5,2013-07-05,51.37292,0.557342
239223,Abacus Childrens Nursery,5,5,5,5,2014-07-08,51.358885,0.541864
239224,Abbey Auction Rooms Cafe,5,5,5,5,2013-07-19,51.38062,0.527878
239225,Abbey Court School,5,0,0,0,2014-10-17,51.342336,0.591567
239226,Abbey Court School,5,5,5,5,2013-06-19,51.401799,0.47655
239227,Abi Food and Wine,1,0,5,20,2014-02-20,51.375634,0.538021
239228,Abi Supermaket,4,0,0,10,2014-04-23,51.383913,0.55186
239229,Abigail's Guest House,4,0,0,10,2014-12-01,,
239230,Ace of Spice,4,10,5,5,2013-07-24,51.373069,0.554217
239231,Ace Wine Stores,4,5,5,10,2014-07-23,51.398082,0.489835
239232,Agape House,5,5,5,5,2013-07-26,51.374516,0.521923
239233,Age Concern,4,5,5,10,2015-01-30,51.379516,0.567468
239234,Age UK Medway,5,5,0,0,2015-01-07,51.401415,0.490433
239235,Agnes Bird,5,0,0,5,2014-04-02,,
239236,Akash Restaurant,5,5,5,5,2013-05-07,51.383392,0.520255
239237,Al Karim,5,5,5,5,2013-07-05,51.385179,0.544514
239238,Aldi Stores Ltd,5,0,0,5,2013-02-14,,
239239,Alisha,5,5,5,5,2013-03-19,51.38564,0.544022
239240,AlisonWrightFoods,5,5,5,5,2013-05-27,,
239241,All Saints CP School,5,0,0,0,2014-09-24,51.377732,0.534559
239242,All Saints Surestart Children's Cnte,5,0,0,0,2015-02-06,51.370566,0.545687
239243,All Things Iced & Edible,4,5,5,10,2013-10-03,,
239244,Allhallows Yacht Club,3,10,10,10,2014-06-09,51.47832,0.639122
239245,Alphabets Day Nursery,5,0,0,0,2014-05-12,51.342324,0.517512
239246,Amberleys,4,10,5,5,2014-04-23,51.361647,0.503
239247,Amicus Care Home,5,5,5,5,2013-07-04,51.400567,0.497734
239248,Ampersand House Residential Care Hme,4,10,5,5,2014-04-08,51.402275,0.505736
239249,ANAMIKA Ltd,3,10,10,10,2013-09-10,51.372415,0.558219
239250,Anatolia Kebab House,4,10,5,5,2013-09-27,51.423007,0.558109
239251,Anchor Catering,5,5,5,5,2014-10-21,51.372274,0.545738
239252,Anchor Seafry,4,5,10,5,2015-01-23,51.341587,0.535795
239253,Anchorians Club,4,0,0,10,2014-09-09,51.369739,0.561762
239254,Angel Wings Cupcakes,5,5,5,5,2014-09-22,,
239255,Angies Snack Wagon,5,5,5,5,2014-05-28,51.395187,0.500776
239256,Annies Cakes of Kent,5,0,0,0,2014-09-29,,
239257,Apna Punjab,5,5,5,5,2015-01-15,51.39179,0.560579
239258,Aquarius Residential Home,5,5,0,5,2014-04-16,51.34918,0.509415
