,businessname,ratingvalue,structural,hygiene,confidenceinmanagement,ratingdate,latitude,longitude
405053,A G NEWBERRY LIMITED (CHEMIST)/CARRYDUFF,Exempt,nan,nan,nan,2012-06-12,54.513721,-5.892404
405054,A Little Bit Of Bliss Cakes,5,0,0,0,2013-05-29,,
405055,AARON HOUSE KITCHEN ONLY (ARAMARK),5,5,0,5,2012-10-04,54.592456,-5.785118
405056,ALASKA SPORTS DINER,5,5,5,5,2014-09-11,,
405057,Am Catering Dish,4,10,0,5,2014-06-02,54.597252,-5.782026
405058,ARDNAVALLY SCOUT ACTIVITY CENTRE,Exempt,nan,nan,nan,2015-01-08,54.548505,-5.943116
405059,ASDA STORES LTD,5,5,0,0,2014-09-02,54.594422,-5.80276
405060,ASHVALE DAY NURSERY,5,5,0,0,2014-03-05,54.557856,-5.911525
405061,AUSTINS CHEMIST,Exempt,nan,nan,nan,2012-05-21,54.571459,-5.893879
405062,B & A Catering,5,0,0,0,2015-01-14,54.5503,-5.945669
405063,B & M RETAIL LTD,5,0,0,0,2013-02-05,54.604965,-5.790599
405064,BALLYBEEN ACTIVITY CENTRE,Exempt,nan,nan,nan,2011-05-13,,
405065,BALLYBEEN WOMEN'S CENTRE,Exempt,nan,nan,nan,2014-12-01,54.590495,-5.791893
405066,BEECHCROFT UNIT,5,0,0,0,2014-02-20,54.562095,-5.904149
405067,BEECHILL CARE HOME,5,0,0,0,2013-05-16,54.546584,-5.914357
405068,BELLS NEWSAGENCY,Exempt,nan,nan,nan,2013-02-11,54.589574,-5.84492
405069,BELVOIR ACTIVITY CENTRE,Exempt,nan,nan,nan,2014-02-17,,
405070,BELVOIR FILLING STATION (HENDERSONS),5,5,0,0,2014-11-25,54.54785,-5.938419
405071,BELVOIR NEWS & CONVENIENCE (SPAR),5,5,0,5,2013-02-18,54.549528,-5.928829
405072,Belvoir Park Golf Club Catering,4,5,10,5,2014-11-07,54.561894,-5.913282
405073,BELVOIR PARK PRIMARY SCHOOL,4,10,0,0,2014-03-13,54.551433,-5.930958
405074,BILLY NEILL SOCCER CENTRE OF EXCELLENCE,Exempt,nan,nan,nan,2012-04-11,54.597859,-5.934971
405075,BISTRO 5,1,15,0,20,2014-03-13,54.577988,-5.896296
405076,BLUE CHICAGO GRILL,5,5,5,5,2014-09-25,54.587211,-5.817877
405077,BOOTS,Exempt,nan,nan,nan,2013-08-19,54.589276,-5.791557
405078,BOOTS THE CHEMISTS LTD,Exempt,nan,nan,nan,2012-03-14,,
405079,BRAE VALLEY HOUSE,5,5,0,5,2013-09-25,,
405080,BRANIEL COMMUNITY CENTRE,Exempt,nan,nan,nan,2011-07-28,54.57895,-5.852859
405081,BRANIEL PHARMACY,Exempt,nan,nan,nan,2014-11-28,54.577726,-5.855785
405082,BRANIEL PRIMARY & NURSERY SCHOOL,5,5,0,0,2012-03-07,54.578344,-5.861212
405083,BRIANS FISH & CHIPS,5,5,0,5,2013-07-08,,
405084,BRIGHT LIVING COFFEE SHOP,2,15,15,10,2014-10-20,54.589574,-5.84492
405085,Bright Minds @ Braniel,5,0,0,0,2014-11-24,54.578344,-5.861212
405086,BROOKLANDS PRIMARY SCHOOL,5,5,0,0,2014-05-01,54.593597,-5.793969
405087,BURGER KING,5,5,0,0,2013-09-30,54.565308,-5.905979
405088,CAFE LAURENT,4,10,0,5,2014-08-21,,
405089,CAFE NOSH,5,5,5,5,2013-06-12,54.594169,-5.81407
405090,CAFE ROJO,4,10,0,5,2013-07-09,54.578214,-5.88705
405091,CAIRNSHILL PRIMARY SCHOOL KITCHEN,5,5,0,5,2014-03-13,54.552643,-5.902084
405092,CAMPBELL CATERING - ARAMARK AT SANGERS,5,5,0,5,2014-01-23,54.580584,-5.880802
