,businessname,ratingvalue,structural,hygiene,confidenceinmanagement,ratingdate,latitude,longitude
307080,1 Woodchester Lodge,5,0,0,0,2012-02-09,51.722848,-2.231204
307081,14 Meadway Road,Exempt,nan,nan,nan,2014-11-26,,
307082,"2gether Gloucestershire NHS Foundation Trust, Hollybrook",5,5,5,5,2012-05-23,51.746425,-2.247707
307083,2gether NHS Foundation Trust,5,5,0,0,2014-07-04,51.757495,-2.267181
307084,99p Stores Ltd,5,5,0,5,2013-07-24,,
307085,A B B  Automation Ltd,5,5,5,5,2013-12-17,51.750304,-2.292619
307086,A C Partners,4,10,5,5,2014-01-06,51.637722,-2.35264
307087,Abbeyfield House,5,5,0,0,2012-04-02,51.693275,-2.222257
307088,ABM Catering Ltd,3,10,10,5,2014-11-21,51.752809,-2.279525
307089,Achards B&B,5,5,0,5,2012-10-16,51.730085,-2.231531
307090,Acre Street Stores,1,10,10,20,2014-07-11,51.744391,-2.212036
307091,Adeys Farm Organic Meats,4,5,10,5,2012-01-09,51.705552,-2.416017
307092,Afternoon Tea Dear?,Exempt,nan,nan,nan,2012-04-16,,
307093,Age Concern,5,0,5,5,2013-07-09,51.744555,-2.215673
307094,AJP Amusements,Exempt,nan,nan,nan,2012-06-12,,
307095,Ali's Curry And Kebab House,0,15,20,30,2014-08-27,51.691337,-2.456958
307096,All Saints Centre,Exempt,nan,nan,nan,2014-10-22,51.749912,-2.211555
307097,Alliance Pharmacy,Exempt,nan,nan,nan,2012-02-07,51.70496,-2.188365
307098,Allison Sargent,Exempt,nan,nan,nan,2013-07-22,,
307099,Althea Park House,5,5,5,5,2014-05-19,51.747528,-2.231142
307100,Amberley Parish Rooms,Exempt,nan,nan,nan,2012-04-02,51.707886,-2.217336
307101,Amberley Post Office,Exempt,nan,nan,nan,2012-05-14,51.711238,-2.218322
307102,Anchor Inn,4,10,5,5,2014-08-04,51.797717,-2.344607
307103,Angela Macefield,Exempt,nan,nan,nan,2012-09-04,,
307104,Archway School,5,5,5,5,2013-06-03,51.751147,-2.238027
307105,Arkwrights Mobile Shop,4,5,5,10,2009-10-06,,
307106,Arlingham Village Stores,5,5,5,5,2012-02-07,51.79864,-2.422616
307107,Arthur Winterbotham Memorial Hall,Exempt,nan,nan,nan,2012-02-16,51.70183,-2.364353
307108,Ashcroft House Sheltered Housing Kitchen,Exempt,nan,nan,nan,2012-02-15,51.739127,-2.208927
307109,Ashleigh House,5,0,0,0,2011-12-12,51.745194,-2.229493
307110,Ashmead Farm,Exempt,nan,nan,nan,2009-05-08,51.70042,-2.327096
307111,Ashmead Village Hall,Exempt,nan,nan,nan,2012-02-07,,
307112,Attwoolls Coffee Shop,5,5,5,5,2014-11-21,51.774236,-2.321282
307113,Audrey Harris,Exempt,nan,nan,nan,2012-09-06,,
307114,Autograph The Food People,5,5,5,0,2014-03-19,51.752055,-2.289994
307115,Baileys News,3,5,10,10,2013-11-04,51.747127,-2.282995
307116,Baileys News,Exempt,nan,nan,nan,2014-10-22,51.694782,-2.219139
307117,Baileys News And Post Office,4,5,5,10,2012-01-11,51.6821,-2.356847
307118,Baileys News Ltd,5,5,5,5,2013-11-12,51.691115,-2.458663
307119,Bakes Cakes And Biscuits,5,5,5,5,2014-07-21,,
307120,Baking Daze,Exempt,nan,nan,nan,2011-01-26,51.745796,-2.20525
307121,Balti Nailsworth Bangladeshi Cuisine,5,5,5,5,2014-04-10,51.696692,-2.217253
307122,Balti Spice,4,5,5,10,2013-12-05,51.746548,-2.217087
