,businessname,ratingvalue,structural,hygiene,confidenceinmanagement,ratingdate,latitude,longitude
413910,1st Castlederg Church Hall (Garvetagh),5,5,5,5,2011-04-18,54.686923,-7.579465
413911,9th Avenue Pizzeria,5,5,5,5,2014-07-03,54.718031,-7.377012
413912,A Bit of A Do,4,5,5,10,2014-10-17,,
413913,A J Cupcakes,5,5,5,5,2014-07-04,,
413914,A Taste of India,4,10,5,5,2014-06-16,54.70773,-7.593336
413915,Abercorn Arms,4,0,5,10,2014-07-23,54.718016,-7.377773
413916,Ali O's Takeaway,4,5,0,10,2014-10-23,54.717098,-7.377352
413917,Ali's Steakhouse,5,5,0,5,2014-01-08,54.859481,-7.429021
413918,Alley Arts Centre,5,5,0,0,2013-10-03,54.82734,-7.46422
413919,Altishane Primary School Meals Kitchen,5,0,5,0,2013-12-10,54.836747,-7.279174
413920,Amigos Pizzeria,4,5,5,10,2013-12-03,54.826857,-7.462732
413921,Andy's Takeaway,4,5,10,0,2014-03-13,54.713766,-7.388063
413922,Angler's Arms,4,10,0,0,2012-05-30,54.685579,-7.660648
413923,Arches Takeaway & Cafe,4,5,5,10,2014-03-11,54.762248,-7.455978
413924,Ardgort House,5,5,5,0,2014-06-13,54.706948,-7.590489
413925,Ardmourne House (B&B),5,0,0,0,2013-01-23,54.687871,-7.716884
413926,Ardstraw Community Playgroup,5,5,0,0,2013-11-07,54.732619,-7.45726
413927,Ardstraw Parent & Toddler Group,4,0,5,10,2011-09-12,54.825917,-7.368814
413928,Ardstraw Presbyterian Church Hall,5,0,5,5,2011-04-19,54.732619,-7.45726
413929,Ardstraw Primary School,5,5,0,0,2014-04-28,54.730515,-7.437063
413930,Argos Extra,Exempt,nan,nan,nan,2014-01-23,54.825641,-7.470279
413931,Artigarvan Community Nursery,4,0,5,10,2013-06-03,54.855848,-7.407477
413932,Artigarvan Primary School Meals Kitchen,5,5,0,5,2014-09-16,54.855848,-7.407477
413933,Asda,5,5,5,0,2013-11-26,54.829655,-7.467846
413934,Asda Customer Cafe,5,0,5,0,2014-01-06,54.829655,-7.467846
413935,Aunt Jane's Coffee Shop,4,5,10,5,2014-05-07,54.715142,-7.375955
413936,B&M Bargains,Exempt,nan,nan,nan,2014-04-16,54.826388,-7.464341
413937,Barleyhill Home Bakery,5,0,5,0,2013-01-21,,
413938,Barney's Bar,5,5,5,5,2014-07-31,54.769496,-7.24737
413939,Barrontop Farm Ltd,2,15,5,10,2013-10-31,54.857011,-7.333934
413940,Beau Vista B&B,5,0,5,0,2014-02-20,54.857011,-7.333934
413941,Beechtree House B&B,4,0,10,10,2012-07-11,54.823028,-7.474498
413942,Bell-gray House,5,5,5,5,2015-01-09,54.715141,-7.3794
413943,Big John's Bar,5,5,0,0,2014-01-28,54.789211,-7.473367
413944,Boots the Chemist Ltd,Exempt,nan,nan,nan,2013-06-06,54.825778,-7.464505
413945,Border Service Station (Costcutter),5,5,0,0,2013-10-02,54.830199,-7.475058
413946,Brambly Hedge Community Playgroup,4,5,5,10,2013-01-09,54.922693,-7.425115
413947,Bready Cricket Club,5,0,0,0,2013-11-18,54.93915,-7.384782
413948,Bready Primary School Meals Kitchen,5,0,0,5,2013-12-10,54.922693,-7.425115
413949,Burndennett Cricket & Social Club,5,5,0,0,2014-03-27,54.888451,-7.404582
413950,Bus Stop Stationery,Exempt,nan,nan,nan,2013-09-18,54.709329,-7.593103
413951,Cafe Horizons,4,5,10,5,2013-10-03,54.82734,-7.46422
413952,Cafe Kerry,2,10,15,0,2014-11-27,54.828411,-7.466835
413953,Caffe Fresco,4,5,5,10,2013-10-08,54.829655,-7.467846
413954,Candyman,5,0,0,5,2012-03-15,,
413955,Care Bears Community Playgroup,5,0,0,5,2014-03-06,54.715142,-7.375955
413956,Carolans Shop,4,5,0,10,2012-07-16,54.770198,-7.12579
413957,Castle Hotel/Off-Licence,5,5,5,5,2014-03-19,54.718814,-7.377435
413958,Castle Inn,4,10,5,5,2009-03-31,54.707405,-7.592781
413959,Castlederg Childcare Services,4,5,5,10,2014-07-09,54.713077,-7.591064
413960,Castlederg High School Meals Kitchen,5,5,5,0,2013-12-06,54.701835,-7.598079
413961,Castlederg Outreach Centre,Exempt,nan,nan,nan,2013-10-23,54.701981,-7.593378
413962,Centra,4,5,10,5,2015-01-19,54.718016,-7.377773
413963,"Centra, Ballymagorry",4,5,5,10,2013-11-14,54.859481,-7.429021
413964,Charlotte's Chinese,5,5,5,5,2014-12-09,54.706948,-7.590489
413965,Chef's Kitchen,3,5,10,10,2013-08-22,54.816394,-7.484011
413966,Chocallure,5,0,0,0,2014-05-02,54.829086,-7.452993
413967,Christy's Bar & Korkz Wine Bar,4,10,5,5,2014-04-07,54.826531,-7.466191
413968,Christy's Kitchen,4,5,5,10,2014-03-07,54.826531,-7.466191
413969,Clady Kindergarten (Surestart),5,0,5,5,2013-09-04,54.793615,-7.530676
413970,Clanmil Housing,4,5,5,10,2014-04-11,54.719398,-7.38264
413971,Conway Meats,3,5,10,10,2014-04-16,54.873404,-7.314379
413972,Conways Bar,5,5,0,0,2014-04-03,54.718016,-7.377773
413973,Co-Op Store,4,0,5,10,2014-07-01,54.70974,-7.59254
413974,Corner Shop,3,5,10,10,2013-04-24,54.827871,-7.462625
413975,Corrys Chemist,Exempt,nan,nan,nan,2012-10-03,54.7086,-7.592691
413976,Costcutters (Haughey),2,10,15,10,2014-01-15,54.822409,-7.466556
413977,Crescent Inn,5,0,0,0,2014-02-19,54.709692,-7.594387
413978,Crosh Lodge,5,0,0,5,2013-10-01,54.728675,-7.351254
413979,Cups n Cakes,5,0,0,0,2013-11-22,,
413980,D J & M M McHugh's,4,5,0,10,2014-04-24,54.670723,-7.717329
413981,D W Cooke Ltd (Costcutter),2,5,15,10,2014-05-30,54.873404,-7.314379
413982,David Vaughan,4,0,10,0,2012-09-14,,
413983,Day Today,4,10,0,10,2015-01-08,54.87342,-7.312384
413984,Derg Arms,3,10,5,10,2013-11-12,54.70773,-7.593336
413985,Derg Parish Youth Hall,Exempt,nan,nan,nan,2013-03-05,54.706948,-7.590489
413986,Derg Valley Care,5,0,0,5,2014-10-23,54.707543,-7.59385
413987,Derg Valley Service Station,5,5,5,0,2014-06-06,54.710011,-7.577163
413988,Devine's,3,10,10,10,2014-03-10,54.759095,-7.457993
413989,Devines Bar,3,10,10,10,2014-12-23,54.837401,-7.243491
413990,Devine's Bar (McAleers),5,5,5,5,2014-03-21,54.874435,-7.307647
413991,Devines Butchers,5,5,0,0,2013-10-25,54.784696,-7.47212
413992,Dicey Rileys,4,10,0,5,2014-03-26,54.825726,-7.462918
413993,Disney's Ices Ice Cream Van,5,5,0,5,2013-12-10,,
413994,Dolly's Vintage Tearooms,5,5,5,5,2014-11-25,54.708794,-7.591805
413995,Donemana Cricket Club,3,10,10,5,2012-10-26,54.876606,-7.3118
413996,Donemana Presbyterian Church Hall,Exempt,nan,nan,nan,2014-06-18,54.872472,-7.313164
413997,Donemana Primary School Meals Kitchen,5,5,5,5,2014-12-11,54.87798,-7.302305
413998,Doran's,5,5,0,5,2012-05-02,54.823001,-7.458303
413999,Dori's Country Kitchen,5,5,5,5,2013-11-11,,
414000,D's Day -Today,4,5,0,10,2015-01-12,54.669386,-7.68166
414001,Edwards Nursery Unit,5,0,0,5,2014-03-12,54.711848,-7.589044
414002,Edwards Primary School Meals Kitchen,5,5,0,5,2014-03-07,54.711848,-7.589044
414003,El Greco Restaurant & Takeaway,3,10,5,10,2014-03-19,54.709329,-7.593103
414004,Envagh Primary School Dining Centre,4,5,10,5,2013-11-07,54.657217,-7.457802
414005,Erganagh Primary School Dining Centre,5,0,5,0,2013-06-21,54.718734,-7.552399
414006,Evish Primary School Dining Centre,5,5,0,5,2014-11-19,54.821181,-7.431429
414007,Fairytale Bakes,5,0,0,0,2014-06-27,,
414008,Fir Trees Hotel (Strabane) Ltd,4,5,10,5,2014-12-03,54.817428,-7.471538
414009,First Steps Children's Centre,4,0,10,0,2013-11-15,54.674796,-7.603478
414010,Flanagan's Fuels,2,15,5,10,2013-12-16,,
