,businessname,ratingvalue,structural,hygiene,confidenceinmanagement,ratingdate,latitude,longitude
72820,1852 Brewery Co,3,5,10,10,2014-05-09,52.581879,-1.121583
72821,28 Leicester (Wigston) Scout Group,5,5,5,5,2012-12-13,52.584807,-1.115104
72822,6 Cuisines,4,5,5,10,2014-03-14,52.593095,-1.078503
72823,A Haq Ltd,5,5,5,5,2013-12-03,,
72824,Abington High School,5,0,0,0,2014-10-03,52.581366,-1.121431
72825,Access Catering (Glen Gorse Golof Club),5,0,0,5,2014-09-24,52.58919,-1.064281
72826,Acorn Pre-school,5,5,5,5,2012-11-27,52.586237,-1.097392
72827,Age Concern,5,0,5,5,2014-08-14,52.584701,-1.105807
72828,Age Concern Lunch Club,5,5,5,5,2013-08-16,52.596938,-1.080135
72829,Aigburth RH,5,0,0,0,2014-09-26,52.609472,-1.080375
72830,Aldi Foodstore Ltd,5,5,0,0,2011-11-01,52.584105,-1.103045
72831,All Saints Church Of England Primary School,5,5,0,5,2014-09-18,52.585213,-1.106933
72832,Allen Mulkerrins (mobile Butcher),4,5,10,5,2013-09-27,52.583378,-1.111605
72833,Amberwood Residential Home,4,10,5,5,2014-03-20,52.59096,-1.120471
72834,American Candy Store,5,5,5,5,2014-01-28,52.576057,-1.134198
72835,Andy's Fry Pan,2,15,10,10,2014-10-22,52.584926,-1.119013
72836,Angus Beef Bar,4,5,10,5,2013-08-20,52.603207,-1.096896
72837,Apple House,5,5,5,5,2013-10-04,52.583378,-1.111605
72838,Asda Retail Colleague Canteen,4,10,5,0,2013-09-25,52.603125,-1.086207
72839,Asda Stores Ltd,5,5,0,0,2013-10-10,52.603125,-1.086207
72840,B And S News,5,5,0,0,2014-11-13,52.576362,-1.132967
72841,Badgers Rest Childrens Club,5,5,5,5,2013-05-22,52.588564,-1.077284
72842,Bargain Booze,5,5,5,5,2013-11-05,52.58693,-1.105732
72843,Barkby Superstore,4,10,5,5,2014-09-24,52.601761,-1.083002
72844,Beauchamp School And Community College,5,5,5,5,2013-03-22,52.588223,-1.072834
72845,Beaumont Hall - Halls Of Residence,2,15,10,10,2014-10-16,52.609291,-1.090731
72846,Best Kebab House,3,10,10,10,2014-05-29,52.586979,-1.106263
72847,Bethel Free Evangelical Church,4,5,5,10,2013-10-17,52.593646,-1.111737
72848,Big China,2,15,10,10,2013-11-25,52.579572,-1.134261
72849,Birkett House School,5,0,0,5,2014-09-19,52.580464,-1.111428
72850,Blueberry Bush Nursery,5,5,5,5,2014-02-13,52.596834,-1.077155
72851,Boots Chemist,Exempt,nan,nan,nan,2014-11-13,52.598177,-1.08225
