,businessname,ratingvalue,structural,hygiene,confidenceinmanagement,ratingdate,latitude,longitude
408501,A45 FILLING STATION,5,5,5,5,2014-08-07,54.500214,-6.65865
408502,Abu Gourmet,5,0,0,5,2014-05-12,,
408503,AFRICAN ASIAN FOODS,4,5,5,10,2014-11-25,54.504441,-6.768767
408504,AGE CARE DROP IN CENTRE,Exempt,nan,nan,nan,2014-09-16,54.505408,-6.77025
408505,Age Ni Day Centre,5,0,0,5,2014-08-05,54.503034,-6.770893
408506,ALI'S KEBAB,2,15,15,10,2014-06-03,54.541323,-6.703749
408507,ALLENS OF CALEDON - COFFEE SHOP,4,5,10,5,2014-09-26,54.351063,-6.837339
408508,ANNAGHER SERVICE STATION,5,0,5,5,2013-12-06,54.543244,-6.692779
408509,ANNAGHMORE CASH STORES,5,0,0,5,2013-08-12,54.465195,-6.597041
408510,ARDNASKEA COURT (CLANMIL HOUSING ASSOC),5,5,0,5,2014-07-02,54.541323,-6.703749
408511,ARGOS LTD,Exempt,nan,nan,nan,2014-01-23,54.50225,-6.774189
408512,ASHBROOK CARE HOME,5,5,5,5,2014-07-08,54.529696,-6.673748
408513,ASKINS BAR AND RESTAURANT,4,5,0,10,2013-11-14,54.46169,-7.028292
408514,AUGHAMULLAN POST OFFICE (VIVO),4,5,5,10,2013-11-04,54.534091,-6.61935
408515,AUGHAMULLEN PRIMARY SCHOOL,5,0,0,0,2014-12-04,54.540383,-6.625117
408516,AUGHER CENTRAL PRIMARY SCHOOL,5,0,5,0,2013-12-11,54.43226,-7.137212
408517,AUGHER STATION HOUSE,4,5,5,10,2014-06-03,54.424818,-7.13552
408518,AUGHNACLOY COLLEGE,5,5,0,0,2014-03-07,54.420533,-6.967491
408519,AUGHNACLOY FILLING STATION,4,0,10,10,2013-11-27,54.412642,-6.973419
408520,AUGHNACLOY PLAYGROUP,5,0,5,5,2014-10-20,54.420533,-6.967491
408521,AUGHNACLOY REGIONAL PRIMARY SCHOOL,5,0,0,5,2014-01-22,54.420533,-6.967491
408522,AUSTIN'S TAKEAWAY & SIT-IN,5,5,0,5,2014-12-09,54.462028,-7.027914
408523,BAKEABITE,5,5,5,5,2013-08-27,,
408524,BALLYGAWLEY EARLY YEARS,5,0,0,0,2014-12-09,54.456766,-7.037182
408525,BALLYNAKELLY WORKING MENS CLUB,5,5,5,5,2012-07-23,54.517952,-6.690931
408526,BALLYSAGGART NURSERY,5,0,0,0,2015-01-06,54.504122,-6.759606
408527,BALTICA FOOD SHOP,4,5,5,10,2013-05-22,54.447574,-6.690372
408528,BEATTY'S SPAR,4,5,10,5,2013-11-21,54.37811,-7.315895
408529,BEDECK RETAILERS,5,5,5,5,2012-02-29,54.487015,-6.751607
408530,BEECHVIEW BEACON CENTRE,4,10,5,5,2014-01-14,54.503861,-6.780748
408531,Belissimo Cakes,4,5,5,10,2014-10-13,,
408532,BENBURB COMMUNITY PLAYGROUP,5,0,5,5,2014-09-02,54.420809,-6.738369
408533,BENBURB CONFERENCE CENTRE,5,5,0,5,2014-05-08,54.411857,-6.743111
408534,BENBURB VILLAGE STORES (SPAR),5,5,5,0,2013-11-12,54.41226,-6.746502
408535,BENGAL SPICE,4,nan,nan,nan,2014-07-29,54.505936,-6.770034
408536,Betsy Belle Events,5,0,5,0,2014-06-13,54.491705,-6.697943
408537,BIG MAC'S TAKEAWAY,5,5,5,5,2014-09-19,54.503713,-6.773219
408538,Bintles Food Bar,4,5,10,5,2014-06-02,54.503656,-6.769392
408539,BISHOPS,5,5,5,0,2014-12-09,54.447574,-6.690372
408540,BLACK CAT RESTAURANT,3,10,5,10,2013-08-28,54.470702,-7.003138
408541,BLESSED PATRICK O'LOUGHRAN,5,0,5,5,2014-09-24,54.506638,-6.829882
408542,BLESSINGBOURNE COACH HOUSE,5,0,0,5,2014-10-23,54.380436,-7.314055
408543,BOGUES BAR,5,5,0,5,2013-05-16,54.411662,-7.170821
408544,BOOTS THE CHEMIST,Exempt,nan,nan,nan,2014-02-24,54.504441,-6.768767
408545,BOOTS THE CHEMIST,Exempt,nan,nan,nan,2014-12-12,54.511442,-6.762905
408546,BOTTLE OF BENBURB,5,5,5,5,2012-08-31,54.419973,-6.74867
408547,BRAMLEY APPLE (MCGRATHS) BAKERY,4,5,5,10,2013-10-29,54.512874,-6.778287
408548,BRANTRY CAKE COMPANY,4,0,0,10,2012-03-01,,
408549,BRIAN O'NEILL,5,5,5,5,2013-05-08,,
408550,BROCAGH STORES VIVO,4,5,5,10,2014-01-28,54.558698,-6.605981
408551,BROCKAGH PLAY GROUP,5,0,0,0,2014-09-25,54.549619,-6.612566
408552,BUSH PRIMARY SCHOOL,5,0,0,0,2014-11-17,54.519223,-6.727444
408553,BUSY KIDS DAYCARE LTD,5,0,0,0,2014-06-11,54.530015,-6.661164
408554,BUTCHERY,5,5,0,5,2014-12-04,54.531094,-6.812545
408555,CABRAGH FILLING STATION,5,5,0,5,2013-10-17,54.48814,-6.904634
408556,Cafe Halo Ltd,5,0,5,5,2014-09-02,54.504458,-6.765154
408557,CAFE LATTE,4,5,10,5,2014-11-07,54.502988,-6.771666
408558,CAFE LEGAL (DUNGANNON COURTHOUSE),5,0,0,5,2014-03-27,54.504122,-6.759606
408559,CAFE ROSE,5,5,5,5,2014-11-25,54.351063,-6.837339
408560,Cake That,5,5,5,5,2013-11-04,,
