,businessname,ratingvalue,structural,hygiene,confidenceinmanagement,ratingdate,latitude,longitude
73174,A Arnold And Son,4,5,5,10,2014-04-04,52.929886,-1.120655
73175,A La Carte,5,0,5,0,2013-08-12,52.937857,-1.126312
73176,Abbey Park Community Centre,Exempt,nan,nan,nan,2011-05-09,53.1460571289,-0.99268501997
73177,Abbey Road Primary School,5,0,5,5,2014-09-05,52.925985,-1.119544
73178,Abigails Delights,5,5,5,5,2013-07-23,,
73179,Acorn Hotel,4,nan,nan,nan,2013-07-23,52.932358,-1.113345
73180,Adbolton Hall Care Home,4,5,5,10,2014-09-23,52.939961,-1.107104
73181,After School Club,5,0,0,0,2010-03-25,52.922449,-1.13873
73182,Alan Oxby,4,0,5,10,2010-03-22,,
73183,Alfresco Caffe,5,0,5,5,2013-09-12,52.933826,-1.127018
73184,All Terrain Caffeine Co,5,0,5,5,2014-12-09,,
73185,Alphabet House,5,0,0,0,2014-05-15,52.939961,-1.107104
73186,Aprons And Waistcoats (2 Soil 2 Oil),5,5,5,5,2014-07-11,52.91911,-1.106462
73187,Archbishop Cranmer Primary School,5,5,5,5,2014-09-19,52.953412,-0.902248
73188,Asda,5,5,5,0,2014-10-14,52.923312,-1.139932
73189,Ash Villa Nursing Home,5,5,5,5,2014-04-25,52.926543,-1.13185
73190,Ashlea Special School,5,0,0,0,2014-01-09,52.905983,-1.039347
73191,Ashmores,5,5,5,5,2014-10-16,52.947459,-1.034648
73192,Aslockton Hall,5,5,5,5,2015-02-05,52.952272,-0.913246
73193,"Aslockton, Orston, Flintham Kids Club",5,0,0,5,2014-02-28,52.953412,-0.902248
73194,Aziz Khan,4,5,10,5,2013-07-23,52.918685,-1.15274
73195,B & H News,Exempt,nan,nan,nan,2014-03-28,52.938183,-1.119342
73196,Baked (West Bridgford),5,0,0,0,2011-09-08,,
73197,Balmore Country House Care Home,5,5,5,5,2014-08-13,52.890156,-1.142075
73198,Balti Corner,3,5,10,10,2014-05-01,52.952662,-0.951669
73199,Barclay And Cook,5,5,5,5,2013-01-16,52.89214,-1.149185
73200,Barneys Brownies,5,0,0,0,2014-05-01,,
73201,Barolo,4,5,5,10,2014-02-12,52.951862,-0.952686
73202,Beauvale,5,5,0,0,2015-01-16,52.953469,-0.953406
73203,Belle And Jerome,5,5,5,5,2014-09-17,52.93186,-1.126209
73204,Belvoir Bakery,5,0,5,5,2013-10-09,52.907654,-0.99045
73205,Belvoir Vale Care Home,5,0,5,5,2013-11-27,52.853715,-1.032497
73206,Big BambooTakeaway,5,5,5,5,2013-07-22,52.929932,-1.125653
73207,Bingham Bowling Club,Exempt,nan,nan,nan,2012-03-28,52.950805,-0.95103
73208,Bingham Day Nursery/Long Acre Preparatory School,5,0,0,5,2014-08-14,52.951488,-0.951043
73209,Bingham Fish Bar,5,5,5,5,2015-01-20,52.951862,-0.952686
73210,Bingham Leisure Centre,Exempt,nan,nan,nan,2012-03-28,52.949359,-0.954279
73211,Bingham Methodist Church,5,0,0,0,2012-01-18,52.951681,-0.953613
73212,Bingham Natural Food And Therapy Centre,5,5,5,0,2013-01-07,52.9522,-0.953333
73213,Bingham News & Card Centre,Exempt,nan,nan,nan,2014-12-08,52.9522,-0.953333
73214,Birds,5,5,5,5,2014-08-14,52.952496,-0.953266
73215,Birds The Confectioners,5,0,5,5,2015-02-03,52.931993,-1.127159
73216,Birds The Confectioners,5,0,5,0,2013-07-01,52.946616,-1.039355
73217,Birds The Confectioners,5,nan,nan,nan,2013-10-04,52.834066,-1.177113
73218,Blotts Country Club,5,5,5,5,2013-10-30,52.92805,-1.061619
73219,Bombay Bridgford,5,5,5,5,2014-09-30,52.938102,-1.13275
73220,Bombay Keyworth,4,nan,nan,nan,2014-01-15,,
73221,Boot And Shoe,5,5,5,5,2014-02-11,52.918051,-0.886321
73222,Boot And Shoe Inn,5,5,0,5,2013-10-11,53.005591,-0.894889
73223,Boots The Chemists,5,0,5,5,2009-09-11,52.931993,-1.127159
73224,Boundary News,Exempt,nan,nan,nan,2010-12-16,52.914731,-1.133038
73225,Boundary Road Stores,5,0,5,5,2014-03-06,52.914731,-1.133038
73226,BP Pierrepont,1,10,15,20,2014-09-23,52.934559,-1.080032
73227,Bradmore Community Hall,5,0,5,5,2013-03-26,52.87466,-1.132426
73228,Bridgford Cakes,5,5,5,5,2012-10-03,,
73229,Bridgford Chippy,5,5,5,5,2013-11-06,52.92877,-1.125319
73230,Bridgford Garden Centre,5,5,5,5,2014-02-06,52.973845,-0.95208
73231,Bridgford Restaurant & Fish Bar,3,10,10,10,2015-01-14,52.938102,-1.13275
73232,British Geological Survey Staff Restaurant,5,5,5,5,2014-06-11,52.879006,-1.078102
73233,British Gypsum Ltd - Head Office Restaurant,5,5,0,0,2013-06-18,52.843986,-1.177787
73234,British Gypsum Ltd- Works Canteen,5,0,0,0,2014-06-23,52.843986,-1.177787
73235,British Parachute School,5,5,5,5,2014-03-06,52.889849,-0.906589
73236,Broadlands Residential Care Home,4,10,5,5,2014-01-23,52.949741,-1.03561
73237,Brobot (Pylon) Petroleum Ltd,4,5,10,5,2013-03-19,52.973845,-0.95208
73238,Brookside Primary School,5,5,5,5,2014-10-22,52.830115,-1.180379
73239,Brumptons  Butchers Ltd,4,10,5,5,2014-03-31,52.910829,-1.045039
73240,Bryer's,5,0,0,0,2014-04-24,52.834066,-1.177113
73241,Budgens,4,5,5,10,2014-01-09,52.874959,-1.083626
73242,Bunny Hill Riding Centre,Exempt,nan,nan,nan,2010-11-25,52.84659,-1.143037
73243,Bunny Primary School,5,0,0,0,2014-01-08,52.861127,-1.135622
73244,Bunny Village Hall,5,5,5,5,2012-03-28,52.859668,-1.135264
73245,Burns's,5,5,5,5,2014-09-22,52.871163,-1.090347
73246,Buttercross Pre-School,5,5,5,5,2014-02-26,52.952685,-0.957295
73247,C Brumpton Butchers,5,5,5,5,2014-02-18,52.92738,-1.129513
73248,Cafe Olive,5,5,5,5,2014-03-17,52.938102,-1.13275
73249,Cafe Pizza,5,5,5,5,2012-01-26,52.937801,-1.13472
73250,Caffe`  Nero,5,5,5,5,2013-06-27,52.931993,-1.127159
73251,Cake Craft By Design,5,5,5,5,2012-02-07,,
73252,Cake-on-the-Wolds,5,0,5,5,2014-10-07,,
73253,Canterburys,5,0,5,5,2014-11-12,,
73254,Canterbury's Deli,3,10,10,5,2014-08-05,52.92738,-1.129513
73255,Canterburys Of Keyworth Ltd,5,5,5,5,2013-11-28,52.869643,-1.090319
73256,Canton Express,4,5,10,5,2013-04-18,52.910615,-1.03749
73257,Capita IT Services,5,0,5,0,2013-01-23,52.881005,-1.142151
73258,Car Colston Service Station,1,5,5,20,2014-10-27,52.97167,-0.952058
73259,Carluccio's,5,0,0,0,2014-06-09,52.931993,-1.127159
73260,Carnarvon Kids Club,5,5,5,5,2014-12-18,52.952606,-0.93622
73261,Carnarvon Pre School,5,5,5,5,2012-07-02,52.952606,-0.93622
73262,Carnarvon Primary School,5,5,5,5,2014-12-18,52.952606,-0.93622
73263,Caroline's Cafe,5,5,5,5,2014-03-25,52.928468,-1.099073
73264,Castle Hotel,5,5,5,5,2010-11-09,52.937857,-1.126312
73265,Cathy's Chocolates And Cakes,5,0,5,5,2014-10-29,,
73266,Cedar Vale,5,5,5,5,2013-07-17,52.986549,-0.962483
73267,Central College Nottingham,5,0,5,0,2013-10-29,52.919262,-1.144266
73268,Central News And Cards,Exempt,nan,nan,nan,2012-03-28,52.931993,-1.127159
73269,Chai N Coffee House,0,5,20,30,2014-08-05,52.913248,-1.113542
73270,Charde Restaurant,3,10,10,5,2014-06-19,52.898726,-1.098809
73271,Chef's Cafe,5,5,5,0,2014-10-02,52.834066,-1.177113
73272,Cherry Tree Derbyshire,5,0,0,0,2014-12-09,52.875427,-1.232212
73273,Cherry Tree Lodge,5,5,5,5,2014-05-01,52.939331,-1.125121
73274,Chestnut Avenue Community Centre,5,5,5,5,2012-06-25,52.951766,-0.957109
73275,Children1st@Plumtree,5,5,5,5,2014-03-13,52.888449,-1.08786
73276,Chilli Fundamentals,5,5,5,5,2013-09-20,52.947191,-1.026067
73277,Chillis,5,5,5,5,2014-05-14,52.938183,-1.119342
73278,China Garden,4,5,10,5,2013-09-06,52.92312,-1.135771
73279,Chocks Away,5,5,5,5,2014-03-13,52.911909,-1.084066
73280,Chopsticks House,3,10,10,10,2014-01-28,52.831298,-1.177269
73281,Church Croft Community Centre,3,5,10,10,2015-02-03,52.932583,-1.130405
73282,Church Farm At Skylarks,5,5,5,5,2013-09-28,52.939961,-1.107104
73283,Church Farm Nursing Home,5,0,5,0,2014-11-07,52.911706,-1.044559
73284,Clive Lancaster Butchers,5,0,0,0,2011-05-11,52.9522,-0.953333
73285,Co Op,4,5,10,5,2014-10-09,,
73286,Colston Bassett Dairy Ltd,5,0,0,0,2014-03-24,52.89157,-0.957023
73287,Colston Bassett Preparatory School,5,0,5,5,2013-02-05,52.89071,-0.964565
73288,Communal Kitchen 9 Gardens Court,5,0,5,5,2013-12-12,52.92888,-1.115886
73289,Cook,5,0,5,5,2014-06-10,52.929932,-1.125653
73290,Co-op,5,5,0,0,2012-12-12,52.947107,-1.038972
73291,Co-op,5,5,5,5,2013-05-07,52.891598,-1.151381
73292,Co-op,5,5,5,5,2013-10-31,52.935191,-1.131796
73293,Co-op,5,5,5,5,2013-08-07,52.91421,-0.982356
73294,Co-op,5,5,5,5,2012-06-12,52.831589,-1.176373
73295,Co-op Late Shop,5,5,5,5,2014-08-14,52.952009,-0.951998
73296,Co-op Lateshop,5,5,5,0,2013-01-04,52.92061,-1.111175
73297,Copper,3,10,10,10,2013-08-15,52.93186,-1.126209
73298,Costa Coffee,5,0,5,0,2013-09-12,52.933572,-1.129255
73299,Costock Church Of England School,5,5,5,5,2014-02-12,52.831533,-1.150666
73300,Cotgrave Church Of England School,5,5,0,5,2014-11-07,52.912083,-1.042216
73301,Cotgrave Fish Bar,5,5,5,5,2014-10-10,52.910615,-1.03749
73302,Cotgrave Leisure Centre,Exempt,nan,nan,nan,2012-03-26,53.1460571289,-0.99268501997
73303,Cotgrave Service Station,5,5,5,5,2013-03-11,52.914014,-1.0443
73304,Cotgrave Village Stores,5,5,5,5,2012-03-28,52.90371,-1.032885
73305,Cotgrave Welfare Scheme - Easi-eats,5,5,5,5,2014-01-23,53.1460571289,-0.99268501997
73306,Country Club Caterers,5,0,5,5,2014-03-05,52.941927,-1.025471
73307,Country Kitchen,5,5,5,5,2014-12-18,,
73308,Country Lane Fudge,5,5,0,5,2013-11-12,,
73309,Country Park Kiosk,Exempt,nan,nan,nan,2015-01-24,52.88372,-1.144413
73310,Courtyard Catering,3,5,10,10,2014-10-13,52.951467,-0.954824
73311,Craig Moray Community Centre,5,5,5,5,2010-12-02,52.950734,-1.033891
73312,Cranmer News,5,5,5,5,2013-03-19,52.954166,-0.896379
