,businessname,ratingvalue,structural,hygiene,confidenceinmanagement,ratingdate,latitude,longitude
62873,2 Little Cupcakes,5,0,0,5,2014-05-20,,
62874,A Sweet Message,5,5,5,5,2013-07-22,,
62875,A W Curtis & Sons Ltd,5,5,5,5,2014-02-03,53.240333,-0.556805
62876,A W Curtis Bakers & Butchers,4,5,5,10,2014-02-12,53.240333,-0.556805
62877,A W Curtis Bakers & Butchers,4,5,5,10,2014-02-12,53.240333,-0.556805
62878,A W Curtis Bakers & Butchers,5,0,0,0,2014-02-12,53.240333,-0.556805
62879,Abbey Pre School,4,10,0,5,2015-01-06,53.229087,-0.53176
62880,Acts Trust,5,5,5,5,2013-08-09,53.225064,-0.540901
62881,Adam & Eve,5,5,0,5,2014-05-07,53.233239,-0.532367
62882,Admiral Guest House,5,0,5,0,2012-11-09,53.232089,-0.55079
62883,Agra,4,5,5,10,2014-02-18,53.250608,-0.516454
62884,Aldi,5,0,0,0,2012-01-17,53.241147,-0.514039
62885,Aldi,5,0,0,0,2014-10-31,,
62886,Alexanders,5,0,0,5,2013-07-02,53.24806,-0.506066
62887,Allied Bakeries,Exempt,nan,nan,nan,2012-10-08,53.200738,-0.592449
62888,Altham Court Nursing Home,5,0,0,0,2013-12-16,53.213505,-0.551357
62889,American Fried Chicken,5,5,5,5,2014-08-11,53.222983,-0.543458
62890,Ancaster Day Centre,5,0,0,0,2013-08-29,53.209718,-0.551874
62891,Anglian Water Services Limited,5,0,0,0,2014-03-19,53.225774,-0.527709
62892,Ann Summers,Exempt,nan,nan,nan,2013-04-29,53.228851,-0.540352
62893,Arboretum Corner,5,0,0,0,2015-01-05,53.230817,-0.529888
62894,Argos,Exempt,nan,nan,nan,2014-09-08,53.242437,-0.500717
62895,Argos Limited,Exempt,nan,nan,nan,2013-01-10,53.225047,-0.543163
62896,Asda Living,Exempt,nan,nan,nan,2014-10-29,53.222508,-0.55691
62897,Asda Supermarket,5,5,5,0,2013-06-12,53.250608,-0.516454
62898,Ashley Court Care Home,5,5,5,0,2013-08-13,53.209398,-0.552903
62899,Asia Garden,3,10,10,10,2014-02-13,53.241147,-0.514039
62900,Ask Restaurant,4,10,5,0,2014-02-05,53.229801,-0.546732
62901,Autograph the Food People,5,5,5,5,2014-04-14,53.227372,-0.559218
62902,B & M Homestore,Exempt,nan,nan,nan,2012-03-21,53.209258,-0.57489
62903,Back of the Net,5,0,0,5,2013-09-12,53.220267,-0.539716
62904,Baggholme Fish & Chip Shop,3,10,10,10,2014-03-28,53.228742,-0.530034
62905,Bailgate Post Office,Exempt,nan,nan,nan,2014-02-14,53.234909,-0.538798
62906,Bake Your Day,5,0,0,0,2013-12-03,,
62907,Baked By Eileen,5,0,0,5,2012-01-26,53.241595,-0.536457
62908,Baked Potato Stall,1,5,10,20,2013-09-16,53.227437,-0.538663
62909,Baltic Food,3,10,10,10,2013-04-10,53.218113,-0.545121
62910,Banks Takeaway,3,10,10,10,2014-07-07,53.227437,-0.538663
62911,Bar Unico,5,0,5,5,2014-02-19,53.228012,-0.541564
62912,Bargain Booze,4,5,0,10,2013-01-29,53.219777,-0.599973
62913,Bargain Food & Wine,4,10,0,10,2013-01-14,53.230827,-0.530712
62914,Bargain Food & Wine,4,5,5,10,2014-05-28,53.207274,-0.550504
62915,Baxter Storey (Homelet),5,5,0,0,2014-04-15,53.229525,-0.558022
62916,Beauty Secrets,Exempt,nan,nan,nan,2007-07-04,53.221203,-0.544237
62917,Bella Paella,5,0,0,5,2013-02-06,53.216869,-0.590528
62918,Bellamys Butchers Ltd,5,5,5,5,2013-10-22,53.251423,-0.53146
62919,Bells Tea & Coffee House,5,5,0,5,2014-02-24,53.233937,-0.538696
62920,Benefit Agency,5,0,5,5,2013-04-12,53.231878,-0.544579
62921,Bentleys,5,5,5,5,2013-08-15,53.250608,-0.516454
62922,Bernadette House,5,5,0,5,2014-02-10,53.214235,-0.544084
62923,Best Kebab House,4,5,5,10,2013-11-26,53.223875,-0.543622
62924,BHS,4,5,10,0,2014-04-02,53.227865,-0.541285
62925,BHS,Exempt,nan,nan,nan,2012-11-09,53.22525,-0.547995
62926,Bigger of Bailgate Ltd,Exempt,nan,nan,nan,2012-06-21,53.236363,-0.538598
62927,Birchwood Colts Junior Football Club,5,5,5,5,2014-03-16,53.224356,-0.602595
62928,Birchwood Fish Bar,5,5,5,5,2014-02-12,53.215272,-0.605317
62929,Birchwood Junior School,5,0,0,0,2013-12-16,53.21703,-0.604211
62930,Birchwood Leisure Centre,Exempt,nan,nan,nan,2014-08-07,53.217083,-0.601768
62931,Birchwood Methodist Church Hall,5,0,0,0,2012-10-16,53.217083,-0.601768
62932,Birchwood Social Club,3,10,10,5,2013-03-19,53.217083,-0.601768
62933,Birchwood Youth Centre,5,0,0,5,2013-03-28,53.219777,-0.599973
62934,Bishop Grosseteste University,5,0,5,0,2013-02-22,53.244023,-0.53573
62935,Bishop King School,5,5,5,5,2013-01-14,53.219265,-0.534987
62936,Black Peppermint Food Company,5,0,5,5,2013-07-01,53.23896,-0.513845
62937,Blacks,Exempt,nan,nan,nan,2013-10-11,53.230073,-0.540341
