,businessname,ratingvalue,structural,hygiene,confidenceinmanagement,ratingdate,latitude,longitude
223305,A + J Sweets And Catering,AwaitingInspection,nan,nan,nan,,51.155347,-0.143338
223306,A&J Sweets,4,5,5,10,2013-06-12,51.155347,-0.143338
223307,Acorn Cottage,4,10,5,5,2014-03-05,51.148803,-0.133892
223308,Adelios - Black Dog,3,10,10,10,2014-12-01,51.120837,-0.182017
223309,Affogato,5,5,5,5,2015-02-05,51.114984,-0.188491
223310,Afriway,4,0,5,10,2013-09-24,,
223311,Afriway,4,0,5,10,2013-09-24,,
223312,Afters,4,5,5,10,2014-05-28,51.11422,-0.19085
223313,Age UK,5,5,0,5,2013-09-24,51.104387,-0.178449
223314,Airport Inn Gatwick,5,5,5,5,2014-03-04,51.166582,-0.17959
223315,Al Ayaan Cuisine,3,5,10,10,2014-05-01,51.128511,-0.19848
223316,Al Naseeb,5,5,5,5,2014-10-14,51.103791,-0.22211
223317,All Day Cafe 2,5,5,5,5,2014-04-04,51.115479,-0.189086
223318,Anise Catering,5,5,5,5,2015-01-27,51.138778,-0.167018
223319,Anjelique Bar,5,5,5,5,2014-03-21,51.115884,-0.18967
223320,Apostrophe,5,5,0,0,2014-02-25,51.156,-0.163061
223321,Apostrophe,5,5,0,0,2013-12-18,51.156,-0.163061
223322,Apple Green - Crawley Avenue Service Station,4,10,5,5,2014-05-22,,
223323,Archy's Supermarket,5,5,5,5,2015-02-11,51.119352,-0.199408
223324,Armadillo,5,5,5,0,2014-10-24,51.156,-0.163061
223325,Arora Hotel,5,5,0,5,2014-02-12,51.11157,-0.184053
223326,Asda,5,5,5,5,2014-03-25,51.113549,-0.192204
223327,Ask,5,5,0,0,2013-08-08,51.114424,-0.190099
223328,Aspire Lounge North Terminal,5,5,5,5,2013-11-12,51.156,-0.163061
223329,Baby Daisy Chain Day Nursery,5,0,5,5,2014-05-16,51.117066,-0.165705
223330,Bakers Oven - Greggs,5,5,5,0,2014-09-11,51.115781,-0.185931
223331,Baltic Supermarket,3,10,5,10,2014-06-02,51.115254,-0.189095
223332,Bar 7,5,5,5,5,2013-04-26,51.115554,-0.19164
223333,Barrington Lodge,4,5,5,10,2013-10-16,51.104492,-0.192758
223334,Baxterstorey @ CAE Gatwick,5,0,5,0,2014-10-07,51.135445,-0.183359
223335,Baxterstorey @ RBS Crawley,5,5,0,5,2014-01-06,51.118181,-0.188794
223336,Baxterstorey at B  CE Benefit System,5,0,0,0,2014-03-24,51.12924,-0.185132
223337,BaxterStorey at Bard,5,5,0,0,2014-08-19,51.092959,-0.193664
223338,BaxterStorey at Doosan Power Systems,5,5,5,5,2014-09-15,51.132227,-0.182342
223339,BaxterStorey at Elekta,5,0,0,0,2013-01-25,51.13703,-0.169117
223340,BaxterStorey at Nestle,5,0,0,0,2014-11-18,,
223341,BaxterStorey at Tui,5,0,0,0,2013-01-11,51.13655,-0.186789
223342,BaxterStorey at Tui Travel,5,0,5,0,2014-12-15,51.115304,-0.129055
223343,BaxterStorey at Tui Travel,5,5,5,5,2014-08-15,51.092541,-0.198579
223344,Bella Italia,5,5,0,5,2015-01-20,51.120245,-0.189657
223345,Bengal Spices,3,10,10,10,2014-03-19,51.117686,-0.172554
223346,Best Kebab,2,10,15,10,2014-10-30,51.114387,-0.191172
223347,Best One,2,15,5,10,2014-01-23,51.116018,-0.188465
