,businessname,ratingvalue,structural,hygiene,confidenceinmanagement,ratingdate,latitude,longitude
106353,1st Harold Hill Scout Group,5,5,5,5,2006-11-01,51.604244,0.224408
106354,2 Spice,4,10,5,5,2012-11-29,51.558775,0.250884
106355,2nd Collier Row Scout Group,Exempt,nan,nan,nan,,51.595516,0.147456
106356,4 Steps Out of School Club,4,10,5,5,2010-01-27,51.573761,0.164643
106357,5 Star Food 'n' Wine,4,5,5,10,2014-02-05,51.576209,0.190204
106358,6th Squirrels Heath Scouts,Exempt,nan,nan,nan,2005-11-22,51.58562,0.222531
106359,99 Nutrition,Exempt,nan,nan,nan,2014-02-05,51.581748,0.177205
106360,99p Store,3,10,10,10,2012-04-16,51.575964,0.18071
106361,99p Stores Ltd,Exempt,nan,nan,nan,2010-11-23,51.550614,0.207614
106362,99p Stores Ltd,4,10,5,5,2005-09-30,51.579502,0.182886
106363,9th Squirrels Heath Scout Grou,Exempt,nan,nan,nan,2004-06-10,51.595179,0.237205
106364,A Grade Meats,AwaitingInspection,nan,nan,nan,,,
106365,A Star Kids Nursery,1,10,15,20,2014-04-23,51.54687,0.197651
106366,AAH Pharmaceuticals Ltd,5,0,5,5,2006-01-18,51.605325,0.226369
106367,Abacus After School Club,4,5,5,10,2006-11-29,51.576478,0.204693
106368,Abacus After School Club,3,10,10,10,2008-06-10,51.570908,0.266679
106369,Abbcross Nursing Home,5,5,5,5,2014-05-29,51.574499,0.199445
106370,Abbeleigh House,3,10,10,10,2014-07-24,51.588258,0.22803
106371,Abbotsford Nursing Home,5,5,5,5,2011-03-23,51.581017,0.188443
106372,Abbs Cross Academy,4,10,5,5,2013-02-13,51.553256,0.208172
106373,Abbs Cross Day Nursery,5,5,5,5,2014-07-14,51.555509,0.209319
106374,Abbs Cross Day Nursery,5,0,0,5,2013-09-19,51.600542,0.164631
106375,Abbs Cross Day Nursery 4,5,5,5,5,2014-03-24,51.528784,0.171174
106376,Abbs Cross Food & Wine,3,10,5,10,2011-04-28,51.558142,0.208495
106377,Abigail's Cafe,3,10,10,10,2010-11-04,51.565906,0.176073
106378,Academy of Oriental Medicine,5,0,0,5,2009-06-16,51.596669,0.241133
106379,Acumagic,Exempt,nan,nan,nan,2007-10-17,51.554074,0.248387
106380,Add Spice,3,10,5,10,2009-05-14,51.565283,0.187789
106381,Adele Bywater Cakes,5,5,5,5,2014-03-13,,
106382,Adet Catering Services,5,0,0,0,2014-07-22,51.602959,0.2348
106383,Adil Indian Takeaway,4,5,5,10,2012-07-17,51.56564,0.175368
106384,AFC Hornchurch,AwaitingInspection,nan,nan,nan,,51.556714,0.239702
106385,Aforda,5,5,5,5,2012-02-06,51.574508,0.184046
106386,Afrojem Ltd,5,5,5,5,2011-12-16,,
106387,Age Concern Havering,4,10,0,5,2012-03-05,51.518336,0.20246
106388,Age Concern Havering,4,10,0,0,2012-01-11,51.561682,0.22484
106389,Agnesshkel,5,5,5,5,2012-03-02,,
106390,Ahar Indian Food Take Away,2,10,15,10,2013-11-25,51.51675,0.196388
106391,Akshar News,4,10,0,10,2008-03-14,51.54977,0.242592
106392,"AL,S",AwaitingInspection,nan,nan,nan,,,
106393,Alans Fish Bar,5,0,0,5,2015-01-06,51.598138,0.177397
106394,Alasya Turkish Restaurant,1,10,10,20,2014-04-03,51.561845,0.221458
106395,Albay Food and Wine,4,5,5,10,2014-04-07,51.580426,0.166533
106396,Albemarle Youth House,Exempt,nan,nan,nan,2010-02-23,51.605805,0.226058
106397,Alderman Arms,5,5,5,5,2010-03-08,51.605728,0.220119
106398,Aldi,5,0,0,5,2011-04-11,51.556482,0.24852
106399,Aldi,5,0,5,5,2009-03-30,51.582343,0.162554
106400,Aldi Stores Ltd,4,5,5,10,2014-06-21,51.580071,0.182292
106401,Ali Baba,5,0,0,5,2012-07-17,51.548956,0.199107
106402,Ali's Cafe,1,10,15,20,2014-12-02,51.515504,0.183168
106403,Alishan Tandoori,4,10,10,0,2012-08-23,51.556895,0.249045
106404,All Event Services Ltd,5,0,0,5,2011-05-10,,
106405,Allmans Catering,5,0,5,0,2012-09-05,,
106406,Allsorts Day Nursery Limited,5,0,0,5,2011-07-20,51.552013,0.198201
106407,Allsorts of Occasions,4,5,5,10,2013-01-22,,
106408,Al's Pie & Mash,AwaitingInspection,nan,nan,nan,,51.562543,0.218317
106409,Alton House,3,10,10,5,2013-11-25,51.556052,0.206763
106410,AM 2 PM,3,10,5,10,2014-07-02,51.579263,0.179786
106411,Amana Trust,4,5,5,10,2010-02-03,51.646997,0.168185
106412,Ambadi Store,3,10,10,10,2014-03-17,51.562113,0.267583
106413,Amersham Park House,5,5,5,5,2010-02-17,51.603586,0.229213
106414,Amethyst,Exempt,nan,nan,nan,2012-10-23,51.553429,0.247316
106415,Andrews Catering,5,5,5,5,2010-07-06,,
106416,Angelis Fish Bar,3,10,5,10,2011-05-25,51.551967,0.218798
106417,Ann Summers,Exempt,nan,nan,nan,2011-06-02,51.577587,0.183357
106418,Anna House Ltd,5,0,0,0,2008-03-12,51.603149,0.174879
106419,Another Nice Mess,Exempt,nan,nan,nan,2012-10-08,51.550398,0.199422
106420,Anuj Events Caterers,4,5,5,10,2011-10-18,,
106421,Anzco Foods (UK) Ltd,Exempt,nan,nan,nan,2009-06-22,51.596838,0.240766
106422,Apex Conference & Social Centre,4,5,5,10,2011-10-18,51.575916,0.185701
106423,Apex International Food Store,3,10,5,10,2011-03-14,51.600184,0.212744
106424,Archers,5,5,5,5,2011-05-11,51.586576,0.200866
106425,Ardleigh,AwaitingInspection,nan,nan,nan,,51.584194,0.220873
106426,Ardleigh Green Cricket Club,Exempt,nan,nan,nan,2005-11-07,51.605595,0.232359
106427,Ardleigh Green News,4,5,5,10,2008-12-10,51.583492,0.219944
106428,Ardleigh Green School (H&TCS),4,10,10,0,2007-05-08,51.584929,0.220057
106429,Ardleigh House  Snack Bar,3,10,5,10,2011-06-06,51.583284,0.220959
106430,Argos,Exempt,nan,nan,nan,2011-02-16,51.592524,0.215533
106431,Argos Ltd,Exempt,nan,nan,nan,2004-01-20,51.579502,0.182886
106432,Argos Ltd,Exempt,nan,nan,nan,2005-03-23,51.562543,0.218317
106433,Arise Metropolitan Assembly,AwaitingInspection,nan,nan,nan,,51.576361,0.185449
106434,Arkadia News,4,5,5,10,2014-06-20,51.580071,0.182292
106435,Arnaud Lodge Pre School,4,10,5,5,2014-09-09,51.576762,0.209181
106436,Aroma Balti Cuisine,4,5,5,10,2008-02-21,51.577186,0.178329
106437,Arran Manor,4,5,10,5,2014-03-12,51.580464,0.211699
106438,Asda Stores Ltd,5,5,5,5,2014-08-21,51.57929,0.185098
106439,Ashbrook Nursing Home,3,5,10,10,2013-09-03,51.603927,0.177082
106440,Ashchurch House,5,0,0,0,2014-09-10,51.576837,0.232292
106441,Ashgate House,4,10,5,5,2014-04-08,51.580749,0.187896
106442,Ashgrove Residential Home,4,10,0,5,2014-12-10,51.566918,0.219007
106443,Ashking House,5,5,5,5,2014-04-08,51.580749,0.187896
106444,Ashling House,5,0,0,5,2011-03-29,51.568442,0.20784
106445,Asia Spice,5,5,5,5,2014-02-13,51.574551,0.18604
106446,Ask,5,5,0,5,2014-06-19,51.550614,0.207614
106447,Aspen Tree,5,0,0,0,2010-02-03,51.6006,0.176547
106448,Atlantis Cafe Restaurant,5,5,5,5,2013-12-17,51.576209,0.190204
