,businessname,ratingvalue,structural,hygiene,confidenceinmanagement,ratingdate,latitude,longitude
12835,1 Ashley Close,5,5,5,5,2013-11-11,51.745877,-0.452905
12836,4-11 Afterschool care and learning Limited,5,5,5,5,2013-09-23,51.777211,-0.441817
12837,A Little Piece of Cupcake,5,5,5,5,2014-12-30,,
12838,A Real Taste Of Cornwall,5,5,5,5,2013-10-03,51.747718,-0.473354
12839,Abbots Hill School,5,5,0,5,2013-03-19,51.729188,-0.443339
12840,ABC Playgroup,5,5,5,5,2012-10-04,51.792562,-0.662519
12841,Acorn Pharmacy,Exempt,nan,nan,nan,2014-12-16,51.761518,-0.567539
12842,Adeyfield Adventure Playground,4,5,10,5,2014-11-12,,
12843,Adeyfield Community Centre,4,5,5,10,2014-12-29,51.755469,-0.451404
12844,Adeyfield Free Church,3,5,10,10,2014-02-12,51.753283,-0.440395
12845,Adeyfield School,5,5,5,5,2014-02-28,51.753334,-0.449014
12846,Age UK Dacorum,5,5,5,5,2014-08-11,51.74623,-0.455138
12847,AK Spices,3,10,10,10,2014-02-26,51.745609,-0.472267
12848,Akeman Street Baptist Church,Exempt,nan,nan,nan,2012-11-30,51.792562,-0.662519
12849,Albertos,3,10,10,10,2013-05-29,51.760477,-0.472678
12850,Aldbury Cof E Primary School,5,5,5,5,2013-06-14,51.803224,-0.602086
12851,Aldbury Memorial Hall,4,5,5,10,2014-01-17,51.802352,-0.602795
12852,Aldbury Pre-School,5,5,5,5,2014-12-16,51.801897,-0.600068
12853,Aldi,5,0,0,0,2015-01-14,51.739268,-0.474232
12854,Aldi Stores Ltd,5,0,5,0,2014-01-27,51.772152,-0.446166
12855,Alexandra Care Centre,5,0,5,5,2014-12-02,51.755954,-0.469831
12856,Alexandra Guest House,4,5,5,10,2013-07-25,51.755954,-0.469831
12857,Alford Arms,5,5,5,5,2014-10-04,51.779206,-0.529696
12858,Alfresco,4,10,5,5,2014-02-11,51.749167,-0.471422
12859,Alinoor Takeaway,5,5,5,5,2013-07-26,51.746285,-0.487714
12860,Alison Bowlzer,AwaitingInspection,nan,nan,nan,,,
12861,Alison Price,AwaitingInspection,nan,nan,nan,,,
12862,All Saints  Church and Hall,Exempt,nan,nan,nan,2013-10-01,51.761711,-0.575271
12863,All Saints Church and Hall,Exempt,nan,nan,nan,2014-03-13,51.712116,-0.445053
12864,Amanda Jane,Exempt,nan,nan,nan,2012-08-14,51.756021,-0.451008
12865,Amanda Moss,4,5,5,10,2012-10-12,,
12866,Amaravati Buddhist Centre,5,5,5,5,2013-10-30,51.791517,-0.519798
12867,Andy Snacks,5,5,5,5,2013-10-01,,
12868,Ann Summers Ltd,Exempt,nan,nan,nan,2014-10-23,51.749167,-0.471422
12869,Ann Wright,5,5,5,5,2013-11-01,,
12870,Anne Isherwood,5,5,5,5,2014-10-03,,
12871,Annette House,5,5,5,5,2013-10-15,51.770571,-0.528759
12872,Anusia Cafe,5,5,5,5,2014-04-04,51.794276,-0.659887
12873,Apsley Cafe,3,5,10,10,2013-07-23,51.738914,-0.471247
12874,Apsley Chinese (Chung Wah),3,5,10,10,2013-10-09,51.737727,-0.469143
12875,Apsley Fish Bar,5,5,5,5,2015-02-06,51.737727,-0.469143
12876,Apsley Lock Pre-School,5,5,5,0,2014-02-26,51.734055,-0.459246
12877,Apsley News,3,10,10,10,2013-04-24,51.738914,-0.471247
12878,Aramark,5,0,0,0,2013-08-09,51.747547,-0.578006
12879,Aramark,5,5,0,0,2013-05-03,51.758133,-0.567893
12880,Aramark,5,5,0,0,2014-12-09,51.760537,-0.561485
12881,Aramark,5,0,0,0,2014-11-11,51.758146,-0.56898
12882,Argos,Exempt,nan,nan,nan,2014-12-16,51.734611,-0.46263
12883,Argos Ltd.,Exempt,nan,nan,nan,2015-01-26,51.749167,-0.471422
12884,Aroma Cui Cui,5,5,5,0,2013-12-03,51.747718,-0.473354
12885,ASDA,5,5,5,5,2013-10-31,51.752936,-0.470107
12886,Ashlyns Care Home,5,5,5,5,2014-12-01,51.750816,-0.566604
12887,Ashlyns School,4,5,5,10,2015-01-21,51.754932,-0.567125
12888,Ashridge Business School,4,0,10,10,2015-01-19,51.799505,-0.559854
12889,Ashridge Delicious Ltd,5,5,5,5,2013-05-30,51.79845,-0.658487
12890,Ashridge Golf Club Limited,5,5,5,5,2014-01-27,51.808988,-0.570648
12891,ASK Restaurant,5,5,0,0,2014-03-26,51.761457,-0.568397
12892,Atkin Grant & Lang,5,5,5,5,2013-10-24,51.839623,-0.441841
12893,Atkins Master Bakers,4,5,5,10,2015-01-23,51.791842,-0.668021
12894,Aycliffe Drive Primary School,5,5,0,0,2014-06-20,51.771628,-0.458271
12895,B&M Stores,Exempt,nan,nan,nan,2013-10-13,51.750115,-0.473114
12896,Bakeaholic Cake Company,5,5,5,5,2014-09-03,,
12897,Banana Leaf,2,15,10,10,2014-06-26,51.751934,-0.471908
12898,Bangkok Eatery,5,5,5,5,2014-05-02,51.756779,-0.472455
12899,Bargain Booze,4,5,10,5,2013-10-30,51.756779,-0.472455
12900,Barkers,5,5,5,5,2013-07-24,51.7561,-0.452193
12901,Barracuda Holiday Club,5,5,0,5,2014-08-22,51.729187,-0.443338
12902,Baxter Storey,5,0,0,0,2015-01-28,51.760961,-0.428219
12903,Baxter Storey,5,0,0,0,2014-10-09,51.771248,-0.437008
12904,Baxter Storey Ltd,5,0,0,0,2014-09-26,51.759935,-0.434863
12905,BB,3,5,10,10,2013-06-25,51.771004,-0.595038
12906,Beaney Bakes,5,0,5,5,2012-07-04,,
12907,Becky Sawyer,AwaitingInspection,nan,nan,nan,,,
12908,Beechwood Fine Foods Ltd,5,5,5,5,2013-04-11,51.794125,-0.6624
12909,Beechwood Park School,2,15,0,5,2015-01-13,51.819171,-0.484811
12910,Bel Caffe,3,5,10,10,2015-01-19,51.760015,-0.562936
12911,Belinda Brett,4,5,5,10,2013-11-04,,
12912,Belswains Primary School,5,5,5,5,2014-02-25,51.738412,-0.45345
12913,Bengal Spice,0,20,15,20,2014-06-03,51.75138,-0.473521
12914,Bennetts End Adventure Playground,5,5,5,5,2013-08-06,51.744804,-0.447901
12915,Bennetts End Cafe,Exempt,nan,nan,nan,2012-04-18,51.741555,-0.449736
12916,Bennetts End Community Assoc. Bar,5,5,5,5,2014-12-08,51.741555,-0.449736
12917,Bennetts End Fish Bar,5,5,5,5,2014-10-25,51.742237,-0.448916
12918,Bennetts End Neighbourhood Association (Caf̩),AwaitingInspection,nan,nan,nan,,51.741555,-0.449735
12919,Bennetts End News,3,10,10,10,2014-11-05,51.742237,-0.448916
12920,Bennetts Gate Bakery,2,15,10,10,2014-11-19,51.742237,-0.448916
12921,Bentleys Delicatessen,4,10,5,5,2014-09-26,51.748266,-0.431644
12922,Berk. and HH Sports and Hockey Club,5,5,5,5,2014-05-09,51.783683,-0.614781
12923,Berkhamsted Baptist Church,4,5,0,10,2014-04-25,51.758803,-0.558657
12924,Berkhamsted Bowls Club,5,0,5,5,2014-02-12,51.762239,-0.565358
12925,Berkhamsted Fish Bar,1,10,10,20,2014-12-08,51.763159,-0.561938
12926,Berkhamsted Football Club Limited,Exempt,nan,nan,nan,2014-08-26,51.763756,-0.565976
12927,Berkhamsted Golf Club,2,5,15,10,2014-12-02,51.770041,-0.54756
12928,Berkhamsted Lawn Tennis & Squash Club,4,0,0,10,2013-05-09,51.763757,-0.565976
12929,Berkhamsted Sports & Social Club,Exempt,nan,nan,nan,2014-09-25,51.76659,-0.561698
12930,Berkhamsted Town Hall Trust,Exempt,nan,nan,nan,2012-07-30,51.761457,-0.568396
12931,Berko Astro,5,5,5,5,2013-05-18,51.754932,-0.567125
12932,Berko Kitchen,3,10,10,10,2014-01-20,51.762322,-0.570731
12933,Best Kebab House,4,5,5,10,2014-11-20,51.745609,-0.472267
12934,Best Western The Watermill Hotel,4,5,5,10,2014-12-01,51.746085,-0.51788
12935,Betfred,Exempt,nan,nan,nan,2014-03-31,51.750115,-0.473114
12936,Bhujon Indian Bengladeshi Takeaway,1,10,15,20,2014-09-22,51.79173,-0.669257
12937,Bills Restaurant,2,15,5,10,2015-01-06,51.760196,-0.56451
12938,Bishop Wood C of E Junior School,5,5,0,0,2014-11-14,51.794125,-0.6624
12939,Bite Me Bakery Ltd,5,5,5,5,2012-09-11,,
12940,Bizzie Bees Pre-School,4,0,5,10,2013-09-23,51.837503,-0.465907
12941,Blackwell's Chipperfield,1,15,10,20,2014-11-19,51.703366,-0.492575
12942,Blockbusters Video,Exempt,nan,nan,nan,2012-11-06,51.74968,-0.473519
12943,Blue Apple Catering (Parker Hannifin),5,5,0,0,2014-11-19,51.758419,-0.439204
12944,Blue Apple Contract Caterers Ltd,5,5,5,0,2014-10-07,51.748186,-0.470644
12945,Blue Apple Contract Catering Ltd,5,5,0,5,2014-02-19,,
12946,Bluebella Roo's,5,5,5,5,2014-04-02,51.759577,-0.563863
12947,Bobbys Convenience Store,3,10,10,10,2014-01-29,51.758857,-0.559423
12948,Bomvida,3,10,10,10,2014-12-09,51.765068,-0.489782
12949,Bon Soiree Ltd,5,5,5,5,2013-07-17,51.769908,-0.590565
12950,Boots,Exempt,nan,nan,nan,2014-12-16,51.711945,-0.449792
12951,Boots Pharmacy,Exempt,nan,nan,nan,2014-12-16,51.713473,-0.450435
12952,Boots Pharmacy,Exempt,nan,nan,nan,2012-09-13,51.755946,-0.493679
12953,Boots The Chemist,Exempt,nan,nan,nan,2012-08-01,51.751934,-0.471908
12954,Boots The Chemist Limited,Exempt,nan,nan,nan,2012-11-02,51.760807,-0.564504
12955,Bottle n Basket Convenience Store,Exempt,nan,nan,nan,2013-05-20,51.737727,-0.469143
12956,Bourne End Service Station,5,5,5,5,2014-12-30,51.745665,-0.513142
12957,Bovingdon Academy,4,0,10,5,2015-01-27,51.723132,-0.531718
12958,Bovingdon Bowls Club,AwaitingInspection,nan,nan,nan,2013-02-21,51.722759,-0.532179
12959,Bovingdon Country Market,5,5,5,5,2015-01-12,,
12960,Bovingdon Cricket Club,5,0,5,0,2013-08-20,51.716745,-0.5387
12961,Bovingdon Football Club,4,5,5,10,2012-11-10,51.719425,-0.539511
12962,Bovingdon Kebab,3,5,10,10,2014-10-22,51.723917,-0.534111
12963,Bovingdon Lunch Club,5,5,5,5,2013-04-05,,
12964,Bovingdon News,Exempt,nan,nan,nan,2014-02-27,51.723916,-0.53411
12965,Bovingdon Pre-School,5,0,5,5,2014-06-20,51.72276,-0.532179
12966,Boxmoor Cricket Club,Exempt,nan,nan,nan,2014-12-23,51.745962,-0.488536
12967,Boxmoor Hall Pre-School,5,5,5,5,2013-11-18,51.746473,-0.476482
12968,Boxmoor Lodge Hotel,5,0,5,5,2014-07-11,51.742123,-0.497601
12969,Boxmoor Off Licence,Exempt,nan,nan,nan,2013-10-22,51.746285,-0.487714
12970,Boxmoor Preschool,5,5,5,5,2015-01-12,51.74909,-0.486998
12971,Boxmoor Primary School,5,5,5,5,2014-01-14,51.74909,-0.486998
12972,Boxmoor Social Club,5,0,5,5,2013-09-13,51.745963,-0.488536
12973,Boxmoor Sub Post Office,Exempt,nan,nan,nan,2012-12-17,51.745507,-0.486653
12974,BP Express,5,0,0,0,2013-05-29,51.755586,-0.425668
12975,Bramley Catering,5,0,5,0,2013-08-19,,
12976,Brasserie Blanc,5,5,5,5,2013-11-20,51.761519,-0.56754
12977,Breakspear Medical Group,5,5,0,5,2014-03-11,51.748834,-0.469289
12978,Bridgewater Arms P H,4,10,5,5,2014-11-25,51.812949,-0.56224
12979,Bridgewater Primary School,5,5,5,5,2014-03-12,51.766331,-0.575807
12980,Broadfield Primary School,5,5,0,0,2014-05-08,51.753815,-0.458907
12981,Brockswood Primary & Nursery School,5,5,5,5,2014-01-08,51.780379,-0.435953
12982,Brownlow Cafe Ltd,5,5,5,0,2013-03-28,51.80283,-0.581953
12983,Bubba B's,5,5,5,5,2013-06-03,,
12984,Bumbu Kitchen,5,5,5,5,2014-08-21,,
12985,Burger King,5,5,0,0,2014-10-02,51.74968,-0.47352
12986,Byron's Chemist,Exempt,nan,nan,nan,2012-02-09,51.746285,-0.487714
12987,Byrorymeikle,5,0,0,0,2015-01-13,,
12988,Cafe Can,5,5,5,5,2013-04-17,51.760437,-0.440859
12989,Cafe Creme,5,5,5,5,2013-05-03,51.766337,-0.447699
12990,Cafe Imex,1,10,10,20,2014-04-24,,
12991,Cafe In The Attic,3,10,10,10,2014-02-19,,
12992,Cafe Nero,5,0,0,0,2013-02-28,51.748901,-0.473068
12993,Cafe Roastino,5,5,0,5,2013-04-11,51.751694,-0.472815
12994,Cafe Rouge,4,10,5,0,2014-01-13,51.761844,-0.568399
12995,Cake Creations By Julie,5,5,5,5,2013-11-13,,
12996,Cake of Herts,AwaitingInspection,nan,nan,nan,,,
12997,Cake Romance,5,5,5,5,2014-08-22,,
12998,Cake Stories By Lauren,4,10,5,5,2013-03-19,,
12999,Cakes by Mary,5,5,5,5,2013-02-25,,
13000,Calzone Pizza,5,5,5,5,2013-02-19,51.732802,-0.45968
13001,Cambrian Learning Disability Ltd,5,0,5,5,2015-01-23,51.746085,-0.51788
13002,Camelot R U F Club,5,5,5,5,2014-01-23,51.747244,-0.500835
13003,Canton City,4,5,5,10,2013-04-11,51.791842,-0.668021
13004,Card Factory,Exempt,nan,nan,nan,2012-04-27,51.749167,-0.471422
13005,Caretech Community Services,4,5,5,10,2014-01-23,51.752895,-0.43218
13006,Carey Baptist Church,Exempt,nan,nan,nan,2012-07-30,51.755289,-0.471968
13007,Caribbean Tasty Bites,5,5,5,5,2012-11-12,,
13008,Carlss Express (Londis),2,15,10,10,2013-11-14,51.753446,-0.471988
13009,Carlss Food City,1,10,5,20,2014-02-27,51.76539,-0.461904
13010,Carluccio's,5,0,5,5,2014-02-25,51.760865,-0.564778
13011,Caroline Davis Cakes,5,0,0,5,2014-03-19,,
13012,Carolines Cakes,AwaitingInspection,nan,nan,nan,,,
13013,Caroline's Kitchen,AwaitingInspection,nan,nan,nan,,,
13014,Carolyn Williams Catering,5,5,5,5,2015-02-03,,
13015,Caspers Pizza & Kebab,1,10,10,20,2014-02-17,51.765068,-0.489782
13016,Castle Catering,5,0,5,5,2013-02-25,51.763757,-0.565976
13017,Castle Montessori Nursery,5,5,5,5,2014-02-19,51.767556,-0.601478
13018,Castle Village Management Ltd,Exempt,nan,nan,nan,2012-07-16,51.768268,-0.54679
13019,Cavendish School (Harrison Catering),2,15,5,5,2013-11-15,51.757639,-0.483293
13020,Central Bedfordshire Council,5,0,5,5,2014-11-05,51.843432,-0.451755
13021,CH&Co Catering Ltd,5,5,5,5,2014-09-23,51.769032,-0.435316
13022,Chambersbury Primary School,5,5,5,5,2013-10-08,51.73839,-0.446339
13023,Champneys Health Resort,3,5,10,10,2014-11-19,51.768994,-0.628143
13024,Charlie's Catering,5,5,5,5,2014-10-28,51.739918,-0.476499
13025,Chartwells,4,10,0,0,2013-11-19,51.753395,-0.564204
13026,Chaulden Adventure Playground,5,5,5,5,2014-02-12,51.755817,-0.503203
13027,Chaulden After School Club,5,5,5,5,2012-07-13,51.751282,-0.500876
13028,Chaulden Community Centre,5,5,5,5,2013-11-28,51.749831,-0.501271
13029,Chaulden Playing Fields Pavillion,AwaitingInspection,nan,nan,nan,,,
13030,Chaulden School,5,0,0,0,2014-09-16,51.751282,-0.500876
13031,Cherry Tree Bilingual Day Nursery,5,5,5,5,2014-03-11,51.738258,-0.449993
13032,Cherry Tree Manor,5,0,5,5,2013-08-13,51.757888,-0.454813
13033,Chiangmai Cottage Restaurant,4,10,5,5,2014-11-20,51.760402,-0.473086
13034,China Garden,2,10,15,10,2013-10-23,51.744915,-0.471508
13035,Chinatown,3,10,10,10,2014-03-14,51.792562,-0.662519
13036,Chinese Food,AwaitingInspection,nan,nan,nan,2013-04-27,,
13037,Chipperfield Clarendon Cricket Club,4,0,10,10,2013-08-17,51.703366,-0.492575
13038,Chipperfield Garden Centre,5,5,0,0,2013-05-28,51.712082,-0.504054
13039,Chipperfield Store,3,10,10,10,2014-05-14,51.70692,-0.489244
13040,Chiquen Hemel,4,10,5,5,2014-10-30,51.747718,-0.473354
13041,Chiquito,AwaitingInspection,nan,nan,nan,,51.748801,-0.459265
13042,Christ Church Baptist & Hall,5,5,5,5,2014-02-20,51.714473,-0.4492
13043,Churchill,4,10,5,5,2014-01-21,51.723917,-0.534111
13044,Chutneys (Indian) Restaurant,4,10,5,5,2013-10-03,51.750668,-0.473429
13045,CIBO Ltd T/A Brownlow-Smith,5,5,5,5,2013-05-30,,
13046,Cinnamon Lounge,5,5,5,5,2013-10-02,51.713474,-0.450435
13047,Cinnamon Travelling Cafe,5,0,5,5,2013-12-11,,
13048,Claire Green,4,5,5,10,2012-10-12,,
13049,Clare James,Exempt,nan,nan,nan,2012-07-30,51.714577,-0.450962
13050,Clinton Cards,Exempt,nan,nan,nan,2014-12-16,51.749167,-0.471422
13051,Coasters,5,5,5,5,2013-05-17,51.793922,-0.662696
13052,Coffee Cup,3,10,10,5,2014-08-07,51.758369,-0.471662
13053,Coffee Ground,5,0,0,0,2015-01-28,51.794319,-0.508135
13054,Commuters Corner,3,10,10,5,2013-06-03,51.763159,-0.561938
13055,Confetti Marquee's and Catering,5,5,5,5,2013-03-28,,
13056,Connect Catering Ltd,5,5,5,5,2013-05-07,,
13057,COOK,5,5,0,0,2013-01-08,51.76205,-0.564654
13058,Co-op,5,5,5,5,2014-05-06,51.72276,-0.532179
13059,Co-op,5,5,5,5,2014-12-08,51.799864,-0.659446
13060,Co-Op Stores Ltd,5,5,5,5,2012-10-29,51.755469,-0.451404
13061,Co-operative Food Group Limited,5,5,5,5,2013-04-08,51.755899,-0.494174
13062,Cordially Yours,5,5,5,5,2014-03-12,,
13063,Costa Coffee,5,0,5,0,2015-01-21,51.762194,-0.569141
13064,Costa Coffee,5,0,0,0,2014-02-28,51.74968,-0.47352
13065,Costa Coffee,5,5,5,5,2014-09-19,51.760807,-0.564505
13066,Costa Coffee,5,0,0,0,2014-02-27,51.793338,-0.664323
13067,Cotterells Club,Exempt,nan,nan,nan,2012-07-12,51.747578,-0.475792
13068,Cox's Pond Stores,5,5,5,5,2012-02-09,51.753586,-0.442906
13069,Crabtree,4,5,10,5,2014-08-05,51.755939,-0.444723
13070,Crafty Cupcakes,5,5,5,5,2013-02-22,,
13071,Crazy Fried Chicken,5,5,5,5,2013-04-10,51.753446,-0.471988
13072,Creation Cakes by Linda,5,5,5,5,2014-07-29,,
13073,Creative Cuisine,5,0,5,5,2013-03-11,,
13074,Crepe Heaven,5,5,5,5,2013-02-15,,
13075,Crimson Candy Cakes,5,5,5,5,2013-10-17,,
13076,Crown & Sceptre P.H.,5,5,5,5,2014-05-01,51.788892,-0.487986
13077,Crystal Palace Public House,3,10,10,10,2014-10-28,51.761997,-0.558802
13078,Cupid Green (The Co-Operative Group) Service Station,5,0,0,0,2013-05-09,51.772152,-0.446166
13079,Curious Foods Ltd,5,5,5,5,2014-07-08,,
13080,Curious Foods Ltd,5,0,0,5,2014-07-08,,
13081,Curry Garden,3,10,5,10,2013-07-30,51.757715,-0.557257
13082,Curry Leaf,2,15,10,10,2014-12-17,51.757688,-0.472511
13083,D F Leisure,Exempt,nan,nan,nan,2014-08-27,51.718917,-0.470195
13084,D P Clarke Ltd,3,5,10,10,2014-07-25,51.748266,-0.431644
13085,Da Vinci,3,5,10,10,2014-03-14,51.794125,-0.6624
13086,Dacorum Athletics Track,Exempt,nan,nan,nan,2012-02-09,51.746863,-0.455421
13087,Dacorum Borough Council,Exempt,nan,nan,nan,2012-08-28,51.755085,-0.473584
13088,Dacorum Campus,5,5,5,5,2013-05-08,51.757044,-0.474865
13089,Dacorum Sports Trust Ltd,4,5,10,5,2014-02-04,51.765038,-0.581137
13090,Dalling & Co,5,5,5,5,2014-04-15,51.713474,-0.450435
13091,Dalling and Co (Wines) Ltd,Exempt,nan,nan,nan,2014-12-08,51.713473,-0.450435
13092,Danielle MacLaughlin,AwaitingInspection,nan,nan,nan,,,
13093,Darvells,4,5,5,10,2014-12-10,51.759471,-0.56036
13094,Davilola Convenience Store & Pound City,3,10,10,10,2014-12-12,51.753133,-0.472781
13095,Day 1 Convenience Store,1,10,10,20,2014-01-07,51.758357,-0.472141
13096,DC Catering,AwaitingInspection,nan,nan,nan,,,
13097,Debbie's Cakes,5,5,5,5,2013-05-07,,
13098,Deborah Robertson,5,5,5,5,2013-06-24,,
13099,Delicious Deli Bar,5,5,5,5,2013-11-15,51.759742,-0.43926
13100,Deshi Spice,4,5,10,5,2014-12-03,51.760437,-0.440859
13101,Dominos Pizza,4,5,5,10,2014-01-28,51.750668,-0.473429
13102,Dominos Pizza,5,5,5,5,2013-06-21,51.753576,-0.437459
13103,Domino's Pizza,4,10,5,5,2014-04-29,51.76284,-0.571164
13104,Dragon Garden,3,10,10,10,2014-12-10,51.751934,-0.471908
13105,Dundale Primary School and Nursery,5,0,0,0,2013-10-24,51.800002,-0.661327
