,businessname,ratingvalue,structural,hygiene,confidenceinmanagement,ratingdate,latitude,longitude
423371,A Kennedy,Improvement Required,nan,nan,nan,2013-08-06,55.909252,-4.222313
423372,A La Carte Delicatessen,Pass,nan,nan,nan,2014-04-07,55.920253,-4.333043
423373,A.A Mini Market,Improvement Required,nan,nan,nan,2014-08-18,55.912598,-4.227609
423374,Abbeyfield (Scotland) Ltd,Pass,nan,nan,nan,2013-11-12,55.922595,-4.151163
423375,Abbeyfield Bearsden Society,Pass,nan,nan,nan,2014-05-07,55.920877,-4.326662
423376,Abbotsford House,Pass,nan,nan,nan,2014-05-20,55.912207,-4.326991
423377,ABR Quality Foods,Pass,nan,nan,nan,2014-09-22,55.916962,-4.330764
423378,Albacore,Pass,nan,nan,nan,2014-08-21,55.906021,-4.321868
423379,Allan Glen's Sports Club,Pass,nan,nan,nan,2013-08-06,55.909252,-4.222313
423380,Allander Evangelical Church,Pass,nan,nan,nan,2014-08-13,,
423381,AM News,Improvement Required,nan,nan,nan,2014-11-19,55.974766,-4.202446
423382,Andiamo,Pass,nan,nan,nan,2014-10-31,55.943257,-4.314216
423383,Anne Park Catering,Pass,nan,nan,nan,2014-01-09,55.956564,-4.33204
423384,Antonine,Improvement Required,nan,nan,nan,2013-06-18,55.937618,-4.154446
423385,Antonine House,Pass,nan,nan,nan,2014-10-24,55.919329,-4.325817
423386,Archies Newsagents,Pass,nan,nan,nan,2015-02-13,55.932428,-4.128302
423387,Asda Stores Ltd,Pass,nan,nan,nan,2013-04-22,55.917615,-4.319473
423388,Ashoka Bearsden,Pass,nan,nan,nan,2014-07-15,55.920634,-4.332842
423389,Ashoka Regent Brasserie,Improvement Required,nan,nan,nan,2014-12-16,55.939641,-4.1564
423390,Athleat UK Ltd,Pass,nan,nan,nan,2014-02-07,55.916962,-4.330764
423391,Auchenhowe Cottage Bed & Breakfast,Pass,nan,nan,nan,2011-09-16,55.934344,-4.288114
423392,Auchinairn After-School Care Limited,Pass,nan,nan,nan,2013-10-07,55.897852,-4.211536
423393,Auchinairn Bowling Club,Pass,nan,nan,nan,2014-11-20,55.898005,-4.216039
423394,Auchinairn Primary School,Pass,nan,nan,nan,2014-09-04,55.89822,-4.213556
423395,Aulds Bakers,Improvement Required,nan,nan,nan,2014-03-25,55.919827,-4.333689
423396,Aulds Bakers,Pass,nan,nan,nan,2014-06-11,55.904796,-4.224202
423397,Autograph the Food People,Pass,nan,nan,nan,2013-09-17,55.920897,-4.207983
423398,Avenance,Improvement Required,nan,nan,nan,2013-01-22,55.931517,-4.310954
423399,Aviva,Pass,nan,nan,nan,2013-09-11,55.91456,-4.199461
423400,Back On Track Repairs,Pass,nan,nan,nan,2014-10-09,55.95675,-4.165794
423401,Baguette Express,Pass,nan,nan,nan,2013-10-07,55.939641,-4.1564
423402,Baldernock Church Hall,Pass,nan,nan,nan,2014-11-04,55.935894,-4.240459
423403,Baldernock Playgroup,Pass,nan,nan,nan,2014-11-19,55.944242,-4.263122
423404,Baldernock Primary School,Pass,nan,nan,nan,2014-03-05,55.944242,-4.263122
423405,Baljaffray Nursery Class,Pass,nan,nan,nan,2014-09-24,55.929234,-4.350889
423406,Baljaffray Parish Church,Improvement Required,nan,nan,nan,2009-01-21,55.932534,-4.350336
423407,Baljaffray Primary School,Pass,nan,nan,nan,2014-11-25,55.929234,-4.350889
423408,Balmore Golf Club,Pass,nan,nan,nan,2014-11-06,,
423409,Balmuildy Primary School,Pass,nan,nan,nan,2014-05-06,55.912579,-4.231145
423410,Bar Bliss,Pass,nan,nan,nan,2014-05-20,55.940622,-4.157895
423411,Bardowie  Diner,Pass,nan,nan,nan,2014-06-26,55.934423,-4.268265
423412,Baxter's Newsagents,Improvement Required,nan,nan,nan,2013-11-11,55.940561,-4.318475
423413,Bay Leaf,Pass,nan,nan,nan,2014-12-16,55.907632,-4.314556
423414,Bearsden Academy,Pass,nan,nan,nan,2014-10-27,55.927556,-4.347425
423415,Bearsden Baptist Church,Pass,nan,nan,nan,2014-09-16,55.919329,-4.325817
423416,Bearsden Bowling Club,Pass,nan,nan,nan,2012-11-13,55.915243,-4.336535
423417,Bearsden Cafe,Pass,nan,nan,nan,2013-11-21,55.917615,-4.319473
423418,Bearsden Cross Church,Pass,nan,nan,nan,2014-02-05,55.918244,-4.333274
423419,Bearsden Golf Club,Pass,nan,nan,nan,2014-08-22,55.919642,-4.348147
423420,Bearsden Primary After School Club,Pass,nan,nan,nan,2014-11-20,,
423421,Bearsden Primary After School Club,Pass,nan,nan,nan,2013-09-25,55.918112,-4.331698
423422,Bearsden Primary School,Pass,nan,nan,nan,2014-11-18,55.918112,-4.331698
423423,Bearsden Ski Club,Pass,nan,nan,nan,2014-04-29,55.928066,-4.341389
423424,Bearsden South Church Nursery,Pass,nan,nan,nan,2014-11-10,55.918244,-4.333274
423425,Bedlam Paintball,Pass,nan,nan,nan,2013-07-18,55.928331,-4.081446
423426,Best Foot Forward,Pass,nan,nan,nan,2014-04-08,55.938132,-4.308578
423427,Beta Catering,Pass,nan,nan,nan,2013-11-20,55.917268,-4.340658
423428,Bhaji's,Pass,nan,nan,nan,2013-07-22,55.973206,-4.199744
423429,Bield Housing Day Care Centre,Pass,nan,nan,nan,2014-09-11,55.944119,-4.13615
423430,Bield Sheltered Housing,Pass,nan,nan,nan,2014-08-22,55.944119,-4.13615
423431,Bield Sheltered Housing,Pass,nan,nan,nan,2014-05-29,55.936652,-4.136091
423432,Billingtons,Pass,nan,nan,nan,2014-12-05,55.921963,-4.154409
423433,Birdston Nursing Home,Pass,nan,nan,nan,2014-10-17,55.955829,-4.157813
423434,Bishopbriggs Academy,Pass,nan,nan,nan,2013-11-12,55.908862,-4.204035
423435,Bishopbriggs Bowling Club,Pass,nan,nan,nan,2014-04-16,55.9049,-4.2264
423436,Bishopbriggs Childcare,Pass,nan,nan,nan,2014-11-27,,
423437,Bishopbriggs Free Church,Pass,nan,nan,nan,2014-05-19,55.896561,-4.226834
423438,Bishopbriggs Golf Club,Pass,nan,nan,nan,2014-09-18,55.908644,-4.231079
423439,Bishopbriggs Nursery Class,Pass,nan,nan,nan,2014-05-14,55.89822,-4.213556
423440,Bishopbriggs Out Of School Care,Pass,nan,nan,nan,2014-06-02,55.916489,-4.219719
423441,Bishopbriggs Out of School Care,Pass,nan,nan,nan,2014-08-20,55.908071,-4.218518
423442,Bishopbriggs Out Of School Care,Pass,nan,nan,nan,2014-08-18,55.907579,-4.204874
423443,Bishopbrigs Village Nursery,Pass,nan,nan,nan,2014-05-20,55.905164,-4.224751
423444,Bme Day Care,Improvement Required,nan,nan,nan,2014-08-28,55.939262,-4.161102
423445,Boclair Academy,Pass,nan,nan,nan,2014-11-03,55.914897,-4.306284
423446,Boots the Chemist,Pass,nan,nan,nan,2014-02-18,55.920897,-4.207983
423447,BP Bearsden Connect,Pass,nan,nan,nan,2013-12-10,55.927994,-4.341416
423448,BP Canniesburn SF Connect,Pass,nan,nan,nan,2014-08-22,55.910353,-4.322367
423449,Brasserie 19,Pass,nan,nan,nan,2014-05-28,55.920253,-4.333043
423450,Broomhill Bistro,Pass,nan,nan,nan,2014-10-31,55.947065,-4.140412
423451,Buchanan House Nursing Home,Pass,nan,nan,nan,2014-03-31,55.929236,-4.348391
423452,Buchanan Lodge Nursing Home,Pass,nan,nan,nan,2015-01-07,55.929236,-4.348391
423453,Buchanan Nursery,Pass,nan,nan,nan,2013-01-08,55.929236,-4.348391
423454,Bullands Coffee House,Pass,nan,nan,nan,2014-10-28,55.942168,-4.317626
423455,Burger King (Uk) Ltd,Pass,nan,nan,nan,2013-09-11,55.920897,-4.207983
423456,Burnbank Day Care Lunch Club,Pass,nan,nan,nan,2014-02-20,55.944582,-4.318299
423457,Burnbrae Chef & Brewer,Pass,nan,nan,nan,2014-11-17,55.921297,-4.3187
423458,Burto's,Pass,nan,nan,nan,2014-06-04,55.924867,-4.350816
423459,Buttercups House,Pass,nan,nan,nan,2014-09-16,55.906807,-4.237709
423460,Butterfly Bakery and Cafe,Pass,nan,nan,nan,2013-04-22,55.921231,-4.319801
423461,Cadder Freestone Social Club,Pass,nan,nan,nan,2014-04-10,55.902154,-4.22717
423462,Caddyshack,Pass,nan,nan,nan,2014-05-06,55.919604,-4.347777
423463,Cafe Alba,Pass,nan,nan,nan,2013-12-04,55.940484,-4.317797
423464,Cafe Creme,Pass,nan,nan,nan,2013-10-16,55.919897,-4.33331
423465,Caf̩ Cr̬me,Pass,nan,nan,nan,2014-06-11,55.904345,-4.225792
423466,Cafe Max,Pass,nan,nan,nan,2014-05-08,55.916431,-4.234343
423467,Cafe Prego,Pass,nan,nan,nan,2014-11-14,55.942153,-4.316504
423468,Cafe Review,Pass,nan,nan,nan,2014-02-04,55.940657,-4.319121
423469,Cafe Torino,Pass,nan,nan,nan,2014-03-05,55.904534,-4.224283
423470,Cafe Torra,Pass,nan,nan,nan,2014-08-11,55.939058,-4.211611
423471,Cairns Church Of Scotland,Pass,nan,nan,nan,2014-01-29,55.945428,-4.313913
423472,Caldwell Hall,Improvement Required,nan,nan,nan,2013-01-28,55.940821,-4.209533
423473,Campsie Bowling Club,Pass,nan,nan,nan,2013-05-03,55.976082,-4.201751
423474,Campsie Caterers,Improvement Required,nan,nan,nan,2013-02-06,55.899721,-4.201564
423475,Campsie Glen Coffee Shop,Pass,nan,nan,nan,2014-10-29,55.98903,-4.228365
423476,Campsie Golf Club,Pass,nan,nan,nan,2013-12-02,55.981288,-4.202624
423477,Campsie Parish Church,Pass,nan,nan,nan,2014-04-01,55.973206,-4.199744
423478,Campsie View Nursery Class,Pass,nan,nan,nan,2013-08-22,55.924321,-4.172115
423479,Campsie View Nursing Home,Pass,nan,nan,nan,2014-09-16,55.941116,-4.151758
423480,Campsie View School,Pass,nan,nan,nan,2015-01-08,55.924321,-4.172115
423481,Canniesburn Care/Nursing Home,Pass,nan,nan,nan,2014-11-19,55.909683,-4.326919
423482,Canniesburn Nursery,Pass,nan,nan,nan,2014-05-26,55.909683,-4.326919
423483,Carbeth Convenience Store,Improvement Required,nan,nan,nan,2014-04-04,55.941785,-4.330318
423484,Carriages,Pass,nan,nan,nan,2013-09-02,55.920972,-4.151425
423485,Castlehill Nursery,Pass,nan,nan,nan,2013-09-24,55.924573,-4.354432
423486,Castlehill Primary School,Pass,nan,nan,nan,2014-11-06,55.924573,-4.354432
423487,Castlehill Time-Out Club,Pass,nan,nan,nan,2012-03-09,55.924573,-4.354432
423488,Caulders Garden Centre,Pass,nan,nan,nan,2014-03-24,55.946061,-4.142343
423489,Cawder Golf Club,Improvement Required,nan,nan,nan,2014-04-07,55.927026,-4.23292
423490,Cedar After School Club,Pass,nan,nan,nan,2012-02-27,55.923616,-4.155989
423491,Cedar Nursery,Pass,nan,nan,nan,2014-08-18,55.924454,-4.154804
423492,Celtic Training Ground Youth Academy,Pass,nan,nan,nan,2013-09-10,55.975296,-4.231438
423493,Ceramic Experience,Pass,nan,nan,nan,2011-01-26,55.934102,-4.158109
423494,Cha Cha Giz,Pass,nan,nan,nan,2014-12-16,55.897644,-4.213124
423495,Charming Cuisine,Improvement Required,nan,nan,nan,2014-11-20,55.93977,-4.315609
423496,Chinese Blossom,Pass,nan,nan,nan,2014-05-01,55.903671,-4.225802
423497,Choo Chew,Improvement Required,nan,nan,nan,2014-05-27,55.916905,-4.332329
423498,Christie Butchers,Pass,nan,nan,nan,2014-10-30,55.919897,-4.33331
423499,Christines Sandwich Shop,Pass,nan,nan,nan,2013-11-05,55.896909,-4.22695
423500,CJ Designs,Pass,nan,nan,nan,2015-01-07,55.937117,-4.304177
423501,Claremont Bowling Club,Pass,nan,nan,nan,2013-06-25,55.941786,-4.320261
423502,Classic India Restaurant,Pass,nan,nan,nan,2014-01-20,55.941066,-4.317464
423503,Clober Golf Club,Improvement Required,nan,nan,nan,2014-10-09,55.946198,-4.327925
423504,Clober Nursery Class,Pass,nan,nan,nan,2013-12-12,55.943655,-4.334082
423505,Clober Primary School,Pass,nan,nan,nan,2014-08-20,55.943655,-4.334082
423506,Colquhoun Out Of School Care,Pass,nan,nan,nan,2014-09-10,55.910633,-4.344546
423507,Colquhoun Park Nursery Class,Pass,nan,nan,nan,2014-11-18,55.910633,-4.344546
423508,Colquhoun Park Primary School,Pass,nan,nan,nan,2013-10-07,55.910633,-4.344546
423509,Commercial Inn(Caterer),Pass,nan,nan,nan,2014-12-03,55.973206,-4.199744
423510,Cookie's Kitchen,Pass,nan,nan,nan,2014-12-02,55.926662,-4.313962
423511,Co-op,Pass,nan,nan,nan,2013-04-23,55.916905,-4.332329
423512,Co-op,Pass,nan,nan,nan,2014-09-12,55.923616,-4.155989
423513,Co-op,Pass,nan,nan,nan,2014-06-18,55.921276,-4.150498
423514,Co-Operative Retail Services Ltd,Pass,nan,nan,nan,2013-08-30,55.974505,-4.201998
