,businessname,ratingvalue,structural,hygiene,confidenceinmanagement,ratingdate,latitude,longitude
420638,Abbey Gardens Care Home,Pass,nan,nan,nan,2014-03-13,55.08044,-3.625597
420639,Abbeyfield Scotland Ltd,Pass,nan,nan,nan,2014-06-12,55.061381,-3.603685
420640,Abbeyfield Scotland Ltd,Pass,nan,nan,nan,2014-05-28,55.121791,-3.357726
420641,ABC Nursery,Pass,nan,nan,nan,2014-06-11,55.060663,-3.26846
420642,Acorn House,Pass,nan,nan,nan,2014-05-07,55.053713,-3.605899
420643,Ae Primary School,Pass,nan,nan,nan,2014-06-26,55.185049,-3.597216
420644,Alabanda,Pass,nan,nan,nan,2014-06-04,54.938907,-3.93257
420645,Allanbank Nursing Home,Pass,nan,nan,nan,2014-09-26,55.058826,-3.599778
420646,Allsorts,Pass,nan,nan,nan,2014-08-17,54.868256,-4.443526
420647,Amber Cuisine,Pass,nan,nan,nan,2013-09-12,55.333149,-3.443139
420648,Amisfield Primary School,Pass,nan,nan,nan,2014-06-09,55.132184,-3.566274
420649,Annan Academy,Pass,nan,nan,nan,2012-02-24,54.9848,-3.260331
420650,Annan Hospital,Pass,nan,nan,nan,2013-10-07,54.988226,-3.24695
420651,Annandale Arms Hotel,Pass,nan,nan,nan,2013-01-11,55.333094,-3.44473
420652,ANNANDALE HERALD,Pass,nan,nan,nan,2014-06-10,55.121605,-3.355038
420653,Annandale Water Connect MWSA,Pass,nan,nan,nan,2013-03-13,55.215885,-3.416021
420654,Annandale Water Services,Pass,nan,nan,nan,2013-06-14,55.215885,-3.416021
420655,Applegarth Primary School,Pass,nan,nan,nan,2014-05-22,55.173936,-3.393242
420656,Applied Care & Development,Pass,nan,nan,nan,2014-02-21,55.06677,-3.208787
420657,Applied Care & Development,Pass,nan,nan,nan,2014-03-28,54.991777,-3.060249
420658,Ashbank Trust,Pass,nan,nan,nan,2013-03-05,55.064937,-3.613427
420659,Ashgrove Trust Housing Association,Pass,nan,nan,nan,2014-04-02,54.964519,-4.487427
420660,Auchen Castle Hotel,Pass,nan,nan,nan,2013-03-24,55.327435,-3.479107
420661,Auchencairn Primary School,Pass,nan,nan,nan,2014-01-08,54.841693,-3.876978
420662,Auction Mart Bar/Cafe,Pass,nan,nan,nan,2013-03-15,55.125068,-3.351564
420663,Auld Alliance,Pass,nan,nan,nan,2014-12-02,54.837042,-4.047885
420664,Ballard Butchers,Pass,nan,nan,nan,2014-03-28,54.939935,-3.93123
420665,Barlochan House,Pass,nan,nan,nan,2014-11-20,54.895007,-3.842545
420666,Bayview Bistro,Pass,nan,nan,nan,2014-09-05,54.8689,-4.440557
420667,Beattock Primary School,Pass,nan,nan,nan,2012-01-18,55.304498,-3.451645
420668,Belmont Primary School,Pass,nan,nan,nan,2014-09-12,54.896813,-5.026978
420669,Beltie Books & Cafe,Pass,nan,nan,nan,2014-09-08,54.869138,-4.440774
420670,Benmar Garage,Pass,nan,nan,nan,2014-06-10,,
420671,Best Pizza & Kebab House,Pass,nan,nan,nan,2012-12-10,55.121396,-3.355219
420672,Best Pizza & Kebab House,Improvement Required,nan,nan,nan,2014-05-23,55.334233,-3.445007
420673,Black Bull Hotel,Pass,nan,nan,nan,2014-08-19,55.331929,-3.443694
420674,Black Bull Inn,Pass,nan,nan,nan,2014-06-11,55.121894,-3.354107
420675,Bladnoch Inn,Pass,nan,nan,nan,2014-09-30,54.858096,-4.45921
420676,Bluebell Bar and Grill,Pass,nan,nan,nan,2014-06-19,55.121396,-3.355219
420677,Bombay Cuisine,Pass,nan,nan,nan,2013-03-16,55.33258,-3.443434
420678,Borgue Primary School,Pass,nan,nan,nan,2013-10-01,54.812089,-4.133993
420679,Bothwell House,Pass,nan,nan,nan,2014-11-06,54.937819,-3.92977
420680,BP Oil Filling Station,Pass,nan,nan,nan,2014-05-27,55.010346,-3.084508
420681,Bridge House Guest House,Pass,nan,nan,nan,2014-04-22,55.337332,-3.434446
420682,Briery Park Residential Home,Pass,nan,nan,nan,2014-06-20,55.240488,-3.767453
420683,Brighouse Bay Leisure Club/Pub,Pass,nan,nan,nan,2014-09-02,54.783312,-4.120937
420684,Brodies,Pass,nan,nan,nan,2013-04-25,55.331959,-3.442702
420685,Brora Lodge B&B,Pass,nan,nan,nan,2014-09-16,54.864557,-4.442834
420686,Brownhall Primary School,Pass,nan,nan,nan,2013-11-28,55.047307,-3.59622
420687,Brydekirk Primary School,Pass,nan,nan,nan,2014-09-11,55.022523,-3.27711
420688,Buccleuch Arms Hotel,Pass,nan,nan,nan,2013-04-24,55.332318,-3.444276
420689,Burger King,Pass,nan,nan,nan,2014-05-27,55.010346,-3.084508
420690,Burnfoot Homes (Annan) Ltd,Pass,nan,nan,nan,2013-10-09,54.988683,-3.25156
420691,Caerlaverock Primary School,Pass,nan,nan,nan,2013-11-21,55.000697,-3.568712
420692,Cafe 91,Pass,nan,nan,nan,2014-03-12,55.120786,-3.355983
420693,Cafe Ariete,Pass,nan,nan,nan,2014-10-09,55.333094,-3.44473
420694,Cafe Rendezvous,Pass,nan,nan,nan,2014-08-18,54.866805,-4.444591
420695,Cairnryan House,Pass,nan,nan,nan,2012-09-19,54.968992,-5.017078
420696,Cairnryan Store,Pass,nan,nan,nan,2015-01-12,54.968992,-5.017078
420697,Cally Palace Hotel,Pass,nan,nan,nan,2014-10-09,54.869756,-4.182191
420698,Calside Primary School,Pass,nan,nan,nan,2012-11-08,55.060611,-3.58153
420699,Canonbie Primary School,Pass,nan,nan,nan,2013-05-09,55.081303,-2.947794
420700,Cargenbridge Primary School,Pass,nan,nan,nan,2014-06-24,55.05508,-3.639567
420701,Carlingwark House - CIC,Pass,nan,nan,nan,2014-11-18,54.93151,-3.935977
420702,Carlo's,Pass,nan,nan,nan,2013-02-28,54.938504,-3.932457
420703,Caroline's Kitchen,Pass,nan,nan,nan,2012-05-14,54.869424,-4.564253
420704,Carrutherstown Primary School,Pass,nan,nan,nan,2012-09-07,55.033292,-3.406428
420705,Carsphairn Primary School,Pass,nan,nan,nan,2013-02-14,55.212552,-4.262631
420706,Cartner Catering,Pass,nan,nan,nan,2014-08-05,,
420707,Castle Douglas Garden Centre,Pass,nan,nan,nan,2012-05-17,54.943465,-3.922281
