,businessname,ratingvalue,structural,hygiene,confidenceinmanagement,ratingdate,latitude,longitude
127882,99p Stores,0,25,20,20,2014-02-19,51.365306,-0.193542
127883,Abbey Primary School Kitchen,5,5,5,0,2014-01-16,51.384608,-0.199077
127884,Abbeyfield,4,10,5,5,2014-02-10,51.357879,-0.200039
127885,Abbeyfield,5,0,5,0,2013-05-20,51.348997,-0.204925
127886,Abbeyfield House,5,5,5,5,2014-12-30,51.350776,-0.147627
127887,Afters,1,10,10,20,2014-02-26,51.360682,-0.192288
127888,Age Concern And St Paul's Lunch Club,4,10,5,5,2013-07-01,51.353105,-0.134062
127889,Akash,3,5,10,10,2013-12-19,51.359111,-0.14077
127890,Al Verde,3,10,10,10,2014-12-22,51.372466,-0.1676
127891,All Bar One,5,5,5,0,2014-10-07,51.361712,-0.193181
127892,All Saints' Benhilton CofE Primary School Kitchen,5,0,5,0,2014-09-11,51.373246,-0.192368
127893,All Saints C Of E Primary School Kitchen,5,0,5,5,2014-04-24,51.36507,-0.158759
127894,All Time Catering Ltd,5,5,5,0,2014-01-20,51.366477,-0.205377
127895,Amy Johnson Day Nursery,5,0,5,5,2014-11-11,51.352336,-0.131494
127896,Amy Johnson Primary School Kitchen,5,0,0,0,2013-12-05,51.352233,-0.130091
127897,Andreev Services Ltd,Exempt,nan,nan,nan,2014-02-06,51.364723,-0.186081
127898,Angel Home,5,5,5,5,2013-05-07,51.372084,-0.197514
127899,Apetito Ltd,5,5,5,5,2015-02-10,51.388761,-0.14309
127900,Aramark,4,0,10,10,2013-09-09,51.360306,-0.150906
127901,Ashling Tara Hotel,5,nan,nan,nan,2015-02-16,51.377166,-0.192328
127902,Ashlong Cottage,5,5,5,5,2013-04-18,51.382904,-0.239627
127903,Asia Tandoori,3,10,10,10,2013-09-19,51.378986,-0.155068
127904,Asif,3,10,10,10,2013-06-25,51.367207,-0.131894
127905,Asva,1,15,15,20,2014-02-12,51.372522,-0.226792
127906,Autograph The Food People,5,5,5,5,2014-09-18,51.361197,-0.191248
127907,Avenue Nursing Home,5,5,0,5,2014-11-24,51.348812,-0.211667
127908,Ayshea's Take Away,3,10,10,5,2014-03-11,51.364759,-0.186094
127909,Badgers Breakfast And After School Club,4,10,5,5,2014-01-09,,
127910,Bailey's Delicatessen Ltd,4,0,10,5,2014-03-21,51.356968,-0.170818
127911,Bandon Hill Primary School Kitchen,5,5,5,0,2013-11-18,,
127912,Bangkok Pad Thai,4,5,10,5,2014-04-03,51.364671,-0.195564
127913,Banstead Downs Golf Club,4,5,5,10,2014-07-28,51.339787,-0.203677
127914,Bar-B-Q Pit,4,10,0,5,2013-11-26,51.366377,-0.179106
127915,Barons Lodge Sutton,4,5,10,5,2014-06-13,51.360331,-0.185278
127916,Barrow Hedges Primary School,5,5,0,0,2014-09-24,,
127917,BBQ Kebab,1,15,15,20,2014-03-07,51.383114,-0.188515
127918,Be Beautiful,5,0,5,5,2013-02-22,51.36636,-0.159569
127919,Beano's Playsafe After School Club,5,5,0,0,2014-05-21,51.352224,-0.176335
127920,Beddington Conference Centre,5,5,0,0,2014-04-24,51.375761,-0.128026
127921,Beddington Infants School Kitchen,5,5,5,0,2014-03-19,51.369153,-0.145665
127922,Beddington Kebab And Pizza,5,5,5,5,2014-09-24,51.367954,-0.131878
127923,Beddington Park Primary School Kitchen,4,10,0,0,2014-06-02,51.37359,-0.134594
127924,BedZed Pavilion,5,5,5,5,2011-12-22,51.382699,-0.156715
127925,Beeches Cafe,4,5,10,5,2014-12-02,51.357587,-0.173666
127926,Beeches House,5,5,5,5,2015-01-26,51.357567,-0.170636
127927,Beeches Luncheon Club,5,0,0,0,2014-03-12,51.356984,-0.174149
127928,Beehive Cafe (EveryOne Active),3,10,10,5,2015-01-06,51.353342,-0.13309
127929,Beijing Garden,3,10,5,10,2014-05-22,51.361201,-0.218511
127930,Bella Italia Coffee,5,5,5,5,2013-09-03,51.366557,-0.171614
127931,Belmontview House,4,5,5,10,2012-06-29,51.344817,-0.196832
127932,Bengal Naz,2,15,15,10,2014-08-27,51.366662,-0.153063
127933,Best Asia,1,15,15,20,2014-07-29,51.358545,-0.143637
127934,Best Charcoal Grill,3,10,10,10,2013-12-05,51.362165,-0.12249
127935,Beverley Lodge,5,5,5,0,2014-04-24,51.358784,-0.202187
127936,BHS,5,5,5,0,2014-07-28,51.364422,-0.193362
127937,BHS Coffee Lounge,5,5,5,5,2014-07-28,51.364422,-0.193362
127938,Big Bellies,4,5,5,10,2014-04-11,,
127939,Bites 4  U,1,10,15,20,2014-03-07,51.361404,-0.188941
127940,Bizzy Bees Nursery,4,0,0,10,2014-09-12,51.380777,-0.241073
127941,Blossoms,5,0,5,5,2014-08-13,51.341081,-0.153273
127942,Blue Bengal,4,0,5,10,2014-03-06,51.365633,-0.159095
127943,Blue Chip,3,10,10,10,2013-10-21,51.371269,-0.228996
127944,Born Sushi,5,5,5,5,2013-10-10,51.377012,-0.238286
127945,Brakes Professional Food Market,5,5,5,0,2014-03-26,51.38335,-0.133048
127946,Bramley Breakfast And Afterschool Club,4,5,10,0,2013-06-06,51.357369,-0.138672
127947,Bran Cafe,4,5,5,10,2014-08-21,51.376681,-0.205797
127948,Brasserie Vacherin,3,10,10,5,2014-07-15,51.360155,-0.191346
127949,Bread,4,10,5,5,2014-02-10,51.359352,-0.138951
127950,Breakfast Club,5,0,0,0,2012-07-13,51.371202,-0.161544
127951,Bridge House Care Centre,5,5,0,0,2013-09-24,51.371159,-0.152566
127952,Bright Ocean,3,5,10,10,2014-02-04,51.379597,-0.218314
127953,Broadlands Nursing Home,5,0,5,5,2014-04-29,51.352283,-0.212782
127954,Brook Care Homes,5,5,5,5,2014-04-29,51.348123,-0.145925
127955,Brookfield Primary School Kitchen,5,0,0,5,2011-12-01,51.380838,-0.21542
127956,Brunchies Cafe,3,10,10,10,2014-08-06,51.366363,-0.179939
127957,Buffalo Catering Ltd,4,10,5,5,2014-06-03,51.365185,-0.190372
127958,Bumpsa Daisies Nursery,5,5,5,5,2014-04-16,,
127959,Burger King,5,5,5,5,2013-07-09,51.364554,-0.194348
127960,Bushells Fresh Beef Limited,3,10,10,10,2014-05-20,51.341221,-0.166793
127961,Busy Bees,5,5,5,5,2014-07-21,51.370288,-0.227726
127962,Busy Bees  After School Club,5,5,5,0,2013-12-10,51.371202,-0.161544
127963,Byrne's Pie And Eel House,1,10,0,20,2014-12-17,51.360111,-0.148802
127964,Cactus Grill,3,10,10,10,2014-06-25,51.359346,-0.149364
127965,CAFC With Robins Nest Cafe And Bar,5,5,0,5,2013-07-13,51.368542,-0.169121
127966,Cafe Buono,5,5,5,5,2014-07-18,51.363468,-0.192767
127967,Cafe Del Mar,4,5,5,10,2013-10-11,51.358966,-0.143491
127968,Cafe Deli Wholesale,4,5,5,10,2014-09-22,51.388761,-0.14309
127969,Cafe Delight,5,5,5,0,2014-02-26,51.369873,-0.19523
127970,Cafe Delight,5,5,5,5,2014-08-28,51.358882,-0.191037
127971,Cafe Kiko,3,10,10,5,2014-11-26,51.0270690918,-2.75308990479
127972,Cafe Lounge,1,15,15,20,2014-04-17,51.383932,-0.138586
127973,Cafe Plus,3,10,5,10,2014-04-10,51.36636,-0.159569
127974,Cafe Prazeres 2,3,10,10,5,2014-09-23,51.363331,-0.17292
127975,Cafe Punto,4,10,5,5,2014-08-04,51.363468,-0.192767
127976,Cafe Revive,5,5,0,0,2013-06-18,51.364293,-0.192577
127977,Cafe Royale,3,5,10,10,2014-04-16,51.365917,-0.160621
127978,Cafe W,5,5,5,5,2014-08-26,51.362372,-0.192839
127979,Caffe Cinos,1,10,10,20,2014-07-08,51.372463,-0.165703
127980,Caffe Melo,5,0,0,5,2013-01-14,51.359423,-0.191131
127981,Caffe Nero,4,10,5,0,2014-07-08,51.36318,-0.193339
127982,Caffe Nero,4,10,10,0,2013-12-06,51.361078,-0.191726
127983,Caffe Nero,5,5,5,5,2014-02-14,51.35872075,-0.14960268
127984,Camborne Bed And Breakfast,3,5,10,10,2012-07-09,51.353875,-0.194624
127985,Care Management Group,5,5,5,0,2014-10-10,51.371046,-0.196089
