,businessname,ratingvalue,structural,hygiene,confidenceinmanagement,ratingdate,latitude,longitude
424890,3 In 1 Indian Cuisine,Pass,nan,nan,nan,2013-09-13,55.796771,-4.382737
424891,Abbeyfield House,Pass,nan,nan,nan,2013-05-23,55.767864,-4.322796
424892,Abbeyfield Society,Pass,nan,nan,nan,2013-12-10,55.805218,-4.299313
424893,Age Concern Dementia Project,Pass,nan,nan,nan,2013-08-20,55.797821,-4.303615
424894,Alan Beveridge,Pass,nan,nan,nan,2014-04-23,55.804858,-4.295015
424895,Albertslund Hall,Pass,nan,nan,nan,2014-11-13,55.774585,-4.3526
424896,Aldomak,Exempt,nan,nan,nan,2013-11-27,55.800427,-4.311456
424897,Alma's,Pass,nan,nan,nan,2015-01-15,55.80312,-4.397774
424898,Alpino,Pass,nan,nan,nan,2013-06-20,55.800829,-4.397728
424899,Andiamo,Pass,nan,nan,nan,2013-12-12,55.803882,-4.294335
424900,Armandos Pizza,Pass,nan,nan,nan,2014-12-09,55.812574,-4.291351
424901,Arthurlie Bowling Club,Pass,nan,nan,nan,2010-10-15,55.789754,-4.395564
424902,Arthurlie Family Centre,Pass,nan,nan,nan,2013-08-02,55.79322,-4.387417
424903,Arthurlie Inn,Pass,nan,nan,nan,2011-10-20,55.799041,-4.396342
424904,Arthurlie Social Club,Pass,nan,nan,nan,2014-07-25,55.799411,-4.391674
424905,Asda,Pass,nan,nan,nan,2014-11-12,55.77292,-4.333908
424906,Asda,Pass,nan,nan,nan,2014-10-27,,
424907,Auchenback Community Centre,Pass,nan,nan,nan,2010-08-06,55.796937,-4.379269
424908,Auchenback Resource Centre,Pass,nan,nan,nan,2013-10-29,55.796771,-4.382737
424909,Bake Me A Dream,Pass,nan,nan,nan,2014-11-06,55.806643,-4.282656
424910,Bar Milano,Pass,nan,nan,nan,2013-10-01,55.800427,-4.311456
424911,Barrhead Bowling Club,Pass,nan,nan,nan,2014-12-04,55.80501,-4.384261
424912,Barrhead Centre,Pass,nan,nan,nan,2014-11-25,55.803847,-4.396494
424913,Barrhead Evangelical Church Hall,Pass,nan,nan,nan,2014-11-07,55.800074,-4.39773
424914,Barrhead High School,Pass,nan,nan,nan,2013-12-10,55.801923,-4.37986
424915,Barrhead HQ Canteen,Pass,nan,nan,nan,2010-03-27,55.801874,-4.387931
424916,Barrhead Methodist Church,Pass,nan,nan,nan,2010-10-13,55.80312,-4.397774
424917,Barrhead Newsagents,Pass,nan,nan,nan,2012-08-07,55.800911,-4.397223
424918,Barrhead NSPO,Pass,nan,nan,nan,2010-06-23,55.8011,-4.398128
424919,Bella Panini,Pass,nan,nan,nan,2013-11-19,55.781529,-4.337756
424920,Belmont House,Pass,nan,nan,nan,2014-09-03,55.782101,-4.312751
424921,Bicket Butchers,Pass,nan,nan,nan,2014-07-16,55.801572,-4.387306
424922,Bluestone,Pass,nan,nan,nan,2014-08-05,55.799465,-4.398091
424923,Bonnyton Golf Club,Pass,nan,nan,nan,2014-07-01,55.736933,-4.302479
424924,Bonnyton House,Pass,nan,nan,nan,2014-09-16,55.778598,-4.274605
424925,Boots,Pass,nan,nan,nan,2012-05-01,55.800895,-4.38835
424926,Boots Pharmacy,Exempt,nan,nan,nan,2011-01-27,55.807294,-4.317006
424927,Boots PLC,Pass,nan,nan,nan,2010-04-20,55.77292,-4.333908
424928,Boots The Chemist,Pass,nan,nan,nan,2013-12-20,55.790046,-4.277123
424929,Bottles,Pass,nan,nan,nan,2013-03-19,55.800296,-4.390499
424930,BP Express Shopping,Pass,nan,nan,nan,2010-08-13,55.773209,-4.330497
424931,Braidbar After School Care Service,Pass,nan,nan,nan,2014-01-23,55.805685,-4.280972
424932,Braidbar Primary School,Pass,nan,nan,nan,2014-10-02,55.805685,-4.280972
424933,Broom Parish Church,Pass,nan,nan,nan,2013-01-23,55.778648,-4.307108
424934,Broons,Pass,nan,nan,nan,2013-04-17,55.801572,-4.387306
424935,Browns Butchers,Pass,nan,nan,nan,2014-10-15,55.807929,-4.315751
424936,Buon Appetito,Pass,nan,nan,nan,2013-11-07,55.785627,-4.274074
424937,Burnfield Care Home,Pass,nan,nan,nan,2013-11-19,55.807078,-4.298353
424938,Busby Bowling Club,Pass,nan,nan,nan,2014-09-10,55.780802,-4.258897
424939,Busby Parish Church,Pass,nan,nan,nan,2012-11-27,55.781421,-4.269172
424940,Busby Primary School,Pass,nan,nan,nan,2014-05-20,55.781421,-4.269172
424941,Busby Snack Van,Pass,nan,nan,nan,2014-09-11,55.789033,-4.239355
424942,Busby Village News,Pass,nan,nan,nan,2010-07-15,55.782005,-4.268249
424943,Cafe 158,Pass,nan,nan,nan,2014-08-08,55.800895,-4.38835
424944,Cafe Aurs,Pass,nan,nan,nan,2014-10-14,55.796771,-4.382737
424945,Cafe India,Pass,nan,nan,nan,2014-11-27,55.807929,-4.315751
424946,Cafe Roma,Pass,nan,nan,nan,2014-08-26,55.788519,-4.275646
424947,Caldwell Golf Club,Pass,nan,nan,nan,2014-10-24,55.76311,-4.507448
424948,Caldwell Parish Church,Pass,nan,nan,nan,2013-02-11,55.764638,-4.499049
424949,Canton House,Pass,nan,nan,nan,2014-05-01,55.799017,-4.396213
424950,Capital Chinese Takeaway,Pass,nan,nan,nan,2014-01-06,55.799041,-4.396342
424951,Carlibar Family Centre,Pass,nan,nan,nan,2014-11-26,55.80501,-4.384261
424952,Carlibar Primary School,Pass,nan,nan,nan,2014-04-25,55.80501,-4.384261
424953,Carmichael Hall,Pass,nan,nan,nan,2013-03-05,55.797709,-4.301949
424954,Carolside Primary School,Pass,nan,nan,nan,2013-12-04,55.782081,-4.280661
424955,Cartsbridge Evangelical Church,Pass,nan,nan,nan,2013-08-27,55.782672,-4.270058
424956,Cartvale Bar,Pass,nan,nan,nan,2010-06-09,55.782356,-4.267743
424957,Castello,Improvement Required,nan,nan,nan,2014-03-11,55.767638,-4.31808
424958,Caterlink Ltd,Pass,nan,nan,nan,2014-08-15,55.773411,-4.332199
424959,Caterlink Ltd,Pass,nan,nan,nan,2014-08-18,55.797821,-4.303615
424960,Caterplus Services - McCarthy And Stone,Pass,nan,nan,nan,2014-10-16,55.808019,-4.294642
