,businessname,ratingvalue,structural,hygiene,confidenceinmanagement,ratingdate,latitude,longitude
472484,@Play After School & Holiday Club,3,10,10,10,2014-01-07,51.762433,-3.401454
472485,Abercanaid Community School,5,5,0,0,2013-11-27,51.7232666016,-3.36165785789
472486,Aberfan Chinese Takeaway,3,10,10,10,2013-09-25,51.692249,-3.345636
472487,Aberfan Community Centre,5,5,5,5,2014-01-31,51.695855,-3.34638
472488,Aberfan Post Office & Stores,5,0,5,5,2014-01-31,51.692249,-3.345636
472489,Adams Grill,3,5,10,10,2014-11-25,,
472490,Afon Taf School,5,5,0,5,2014-10-01,51.709446,-3.345264
472491,Afon Taf School,4,0,10,5,2014-10-01,51.709446,-3.345264
472492,Aldi Store,5,5,0,5,2014-07-28,51.741271,-3.376799
472493,Alec Gee Cooked Meats,5,5,0,5,2014-09-18,51.745004,-3.378926
472494,Al's Cafe,3,10,10,10,2014-07-23,51.745937,-3.379099
472495,Aman General Stores,3,10,10,10,2014-12-05,51.757337,-3.365349
472496,Angel Inn,5,0,0,5,2014-09-18,51.712192,-3.348067
472497,Antelope Inn,1,0,15,20,2014-02-22,51.762385,-3.34633
472498,Applegreen Forecourt Services,4,5,5,10,2014-05-12,51.74224,-3.376944
472499,Asda Stores,4,nan,nan,nan,2014-02-06,51.767009,-3.341454
472500,Bapz,5,5,0,5,2014-04-30,51.747617,-3.379208
472501,Bar 104,5,5,0,0,2014-11-27,,
472502,Bedlinog Constitutional Club,5,5,0,5,2012-03-09,51.70603,-3.31095
472503,Bedlinog Primary School,4,5,10,5,2014-06-18,51.704114,-3.317494
472504,Bedlinog Rugby Club,3,5,10,10,2014-12-06,51.700176,-3.311027
472505,Belle Vue Hotel,5,5,5,5,2013-03-15,,
472506,Belle Vue Inn,3,10,5,10,2013-02-23,51.712079,-3.34773
472507,Bessemer Hotel,4,10,5,5,2013-11-12,51.760394,-3.357631
472508,Big Bite,5,0,5,5,2014-09-20,51.771977,-3.356703
472509,BikePark Wales Centre & Cafe,4,5,10,5,2013-10-02,,
472510,Bishop Hedley High School,5,5,0,5,2014-07-11,51.756394,-3.371435
472511,Black Patch Burger Van,3,5,10,10,2014-09-29,,
472512,Bobl Bach Pre-School,5,0,5,5,2014-09-24,51.770893,-3.356395
472513,Bonjour Bon Appetit,5,5,5,5,2014-02-28,51.746766,-3.378965
472514,Boots UK Ltd,5,0,0,0,2015-01-05,,
472515,Brecon Mountain Railway,4,0,10,5,2014-05-14,51.795308,-3.366206
472516,Brecon Road Infants/Nursery School,5,0,0,5,2014-07-18,51.751848,-3.38109
472517,Breton Corner,5,0,0,5,2014-09-09,,
472518,Bridge Stores,5,5,5,5,2013-04-18,51.659902,-3.306177
472519,Bridge Street Catering,4,0,10,10,2014-08-29,51.712192,-3.348067
472520,Bridging The Gap,3,10,10,5,2014-10-14,51.725624,-3.356835
472521,Bruce Hotel,4,5,10,5,2012-10-25,51.764739,-3.356718
472522,Brunswick Bar & Oriental Buffet,2,10,15,10,2013-12-17,51.746626,-3.376368
472523,Bryn's Burgers,3,5,10,10,2014-09-09,,
472524,Busy Bee Fish Bar,5,5,5,5,2013-11-25,51.746464,-3.379419
472525,Busy Bees Pre-School,4,5,10,5,2013-07-16,51.762861,-3.389686
472526,Butchers Arms,4,5,10,5,2013-10-22,51.7910118103,-3.36923670769
472527,BUYology,5,5,0,5,2014-05-02,51.769319,-3.337537
472528,Bwyd Da,5,0,5,5,2014-12-03,,
