,businessname,ratingvalue,structural,hygiene,confidenceinmanagement,ratingdate,latitude,longitude
160214,21st Century Kidz,5,0,0,5,2014-06-30,53.770313,-2.477118
160215,4 Court Pharmacy,Exempt,nan,nan,nan,2014-07-08,53.743568,-2.491962
160216,A & S Catering/Travel/Valeting/Car Hire,Exempt,nan,nan,nan,2013-12-18,53.752377,-2.469347
160217,A & S Convenience,2,5,15,5,2011-11-09,53.69706,-2.458826
160218,A and B Catering Supplies,Exempt,nan,nan,nan,2014-09-18,53.756271,-2.534055
160219,A Quarter Of Limited,5,0,0,5,2014-11-25,53.733097,-2.443499
160220,A Sweet Retreat,Exempt,nan,nan,nan,,53.759862,-2.490089
160221,Acorn House,5,5,5,0,2014-09-29,53.767289,-2.475961
160222,Acorns Holiday Club,4,5,5,10,2014-07-01,53.729294,-2.525959
160223,Adams Newsagents,0,20,20,30,2013-05-09,53.76251,-2.472949
160224,Adams Off-Licence,3,5,10,10,2014-06-30,53.715094,-2.482887
160225,Adelphi Beer Emporium,2,15,5,10,2014-06-17,53.747375,-2.479542
160226,Adil Food Store,3,10,5,10,2014-01-21,53.751189,-2.492036
160227,AFC Darwen,Exempt,nan,nan,nan,2014-07-01,53.710216,-2.480028
160228,Aftabs,5,5,5,5,2014-05-14,53.735981,-2.483414
160229,Aharoni's,5,0,0,0,2013-09-12,53.748154,-2.482674
160230,AJK Fish & Chips,2,15,10,10,2014-04-09,53.749127,-2.492982
160231,Akash Indian Takeaway,4,5,10,5,2014-12-15,53.697904,-2.470558
160232,Akash Restaurant,5,nan,nan,nan,2014-11-20,53.697904,-2.470558
160233,Al Ameera Polish Mini Market,1,15,10,20,2014-05-15,53.744233,-2.491711
160234,Al Lazeez (H343 VWW),2,15,10,10,2013-08-15,53.756848,-2.683436
160235,Al Makkah Halal,4,10,5,5,2014-11-18,53.751953,-2.502903
160236,Aldi,5,0,0,0,2014-10-29,53.74982,-2.492748
160237,Aldi Store,5,5,5,5,2014-05-29,53.72862,-2.492045
