,businessname,ratingvalue,structural,hygiene,confidenceinmanagement,ratingdate,latitude,longitude
161456,243 Sandwich Bar,5,5,0,0,2013-05-09,53.865428,-3.03864
161457,333 (prev Ho Ho's),1,15,15,20,2014-03-06,53.800138,-3.037435
161458,5 Star,4,5,10,5,2012-05-11,53.799118,-3.032749
161459,99p Takeaway,5,5,0,0,2014-04-02,53.818327,-3.052269
161460,A F Convenience Store,1,20,10,20,2014-06-12,53.817722,-3.049489
161461,A J News Food and Booze,4,0,0,10,2013-12-06,53.786776,-3.04005
161462,A J's Bistro,5,5,0,5,2013-04-26,53.819117,-3.050345
161463,AB Pizza,3,10,10,10,2014-12-05,53.823769,-3.032079
161464,Abbey Hotel,5,0,5,5,2012-08-29,53.812745,-3.046069
161465,Abbey Road Chinese Take-Away,4,10,5,5,2013-11-08,53.780979,-3.040013
161466,Abbotsford Hotel,3,5,10,10,2012-10-17,53.803629,-3.053541
161467,Abingdon Barbeque,5,5,5,5,2014-06-26,53.819048,-3.051999
161468,Acorn Lodge,5,5,5,0,2013-12-10,53.815531,-3.03897
161469,Acorn Nursing Home,4,10,0,5,2014-04-28,53.820855,-3.023926
161470,Acregate Chippy,5,5,5,5,2014-03-27,53.789148,-3.032868
161471,Adam's Pizza House,5,5,5,5,2015-01-19,53.797492,-3.041909
161472,Adelaide House Prvt Hotel,4,10,0,5,2014-06-05,53.81632,-3.050457
161473,African Caribbean Supermarket,4,10,5,5,2015-01-12,53.819111,-3.048901
161474,Aindale Hotel,2,15,5,5,2012-09-17,53.81239,-3.048658
161475,Akash,3,10,10,10,2013-01-12,53.81838,-3.049308
161476,Al Capones,4,5,5,10,2013-02-08,53.785839,-3.043411
161477,Alamir,3,10,10,10,2014-09-16,53.820073,-3.052009
161478,Albert and the Lion,5,5,0,5,2014-11-27,53.8148,-3.049473
161479,Albert Hotel,4,10,5,5,2013-02-28,53.815719,-3.049379
161480,Albion,5,5,0,0,2014-07-01,53.852165,-3.040303
161481,Aldi Foodstore Ltd,5,5,0,0,2015-01-29,53.798624,-3.052215
161482,Alfie's Hotel,4,5,5,10,2012-08-08,53.794926,-3.051759
161483,Ali Babas,3,10,5,10,2014-10-24,53.81001,-3.046411
161484,Ali's Fastfood,1,5,10,20,2013-11-01,53.801142,-3.01148
161485,Ali's Takeaway,0,15,5,30,2014-02-21,53.811669,-3.048883
161486,All Seasons Hotel,4,5,5,10,2012-08-02,53.802651,-3.053304
161487,Allendale Hotel,5,5,0,5,2014-07-31,53.815928,-3.050113
161488,Almeria,4,5,5,10,2012-09-18,53.814052,-3.048805
161489,Alondra Hotel,5,0,0,0,2014-08-28,53.813869,-3.051185
161490,Alpha,5,5,0,0,2014-08-13,53.835458,-3.053382
161491,Alpine Hotel Gurkha Restaurant & Bar,1,10,5,20,2014-08-02,53.799466,-3.045389
161492,Alviston Hotel,1,10,5,20,2014-02-21,53.815273,-3.048912
161493,Amber Banks Rest Home,4,5,5,10,2014-10-30,53.785775,-3.055886
161494,Amber Court,5,5,5,5,2015-01-08,53.805468,-3.007895
161495,Ambrosini's,5,5,0,5,2012-10-27,53.777504,-3.053038
161496,Amir's,3,5,10,10,2014-09-26,53.82112,-3.051519
161497,Amys Scrumptious Treats,4,0,10,10,2013-08-15,53.78505,-3.049372
161498,Anchorsholme Park Cafe,5,0,0,5,2013-06-05,,
161499,Anchorsholme Sandwich Bar,4,10,0,10,2014-12-22,53.872453,-3.041126
161500,Andora Hotel,5,5,5,5,2012-10-16,53.805221,-3.051303
161501,Andrews House,4,5,0,10,2012-07-10,53.788262,-3.051046
161502,Angels guest House,5,5,5,5,2012-09-24,53.813215,-3.048845
