,businessname,ratingvalue,structural,hygiene,confidenceinmanagement,ratingdate,latitude,longitude
152960,007 - Licence To Grill,4,0,0,10,2011-11-09,,
152961,25k,5,0,0,0,2007-10-31,54.600683,-1.076347
152962,A & J Jones Newsagents,5,5,5,5,2012-05-15,54.565376,-1.158203
152963,Abbey Guest House,AwaitingInspection,nan,nan,nan,,54.618481,-1.074442
152964,Abessinia Guest House,5,0,0,0,2011-06-22,54.619646,-1.07282
152965,Abuza Pizzeria,5,5,5,5,2013-07-23,54.607633,-1.09932
152966,Age UK Teesside Activity Centre,5,5,0,0,2012-10-02,54.604033,-1.041346
152967,Albion Social Club,4,0,0,10,2005-06-22,54.579668,-1.172869
152968,Aldi,5,0,0,0,2009-11-20,54.595684,-1.067808
152969,Aldi,AwaitingInspection,nan,nan,nan,,,
152970,Alessi's,3,10,10,10,2012-11-29,54.583274,-0.97253
152971,Alexandra Vaults,4,5,10,5,2009-11-20,54.584833,-0.97198
152972,Alex's,0,25,20,30,2014-09-23,54.617951,-1.070892
152973,Alfresco Catering,5,0,0,0,2012-02-02,,
152974,All Welcome In Guest House,4,5,10,0,2008-07-01,54.618481,-1.074442
152975,All Wrapped Up,5,0,0,0,2014-09-26,54.605687,-1.051649
152976,Allama Health Studio,Exempt,nan,nan,nan,2011-12-19,54.533887,-1.052711
152977,Angels,3,10,10,10,2013-07-11,54.617158,-1.061309
152978,Ann Charlton Lodge,5,5,0,5,2014-02-10,54.598751,-1.066918
152979,Annies Sandwich Bar,4,10,5,5,2013-05-20,54.571053,-1.177297
152980,Annies Vintage Teas,AwaitingInspection,nan,nan,nan,,54.533397,-1.176076
152981,Apple Orchard,3,10,5,10,2013-05-20,54.557345,-1.156018
152982,Archer's Jersey Ice Cream,5,5,5,5,2013-07-29,54.619056,-1.066267
152983,Arctic Foods North East Ltd,4,5,0,10,2010-01-20,54.55398,-0.889539
152984,Argos,Exempt,nan,nan,nan,2003-09-24,54.618015,-1.066384
152985,Argos Extra,Exempt,nan,nan,nan,2008-02-28,54.5700289994,-1.18214758038
152986,Arlington Hotel,5,0,0,0,2007-02-26,54.554096,-0.88165
152987,Armando's,1,15,10,20,2014-11-20,54.617158,-1.061309
152988,Arran House,5,5,5,5,2005-03-22,54.537953,-1.04968
152989,Arriva Canteen,0,20,15,30,2014-08-14,54.617012,-1.058742
152990,ArtsBank,5,0,0,0,2013-02-01,54.584156,-0.973637
152991,Aruba,5,5,5,5,2008-03-14,54.617012,-1.058742
152992,Asda,5,5,0,5,2013-11-18,54.581598,-1.176497
152993,Asda,5,5,5,0,2013-09-16,54.602451,-1.075951
152994,Asda Stores Ltd,5,5,5,5,2014-11-10,54.563777,-0.962534
152995,Aspire,5,5,5,5,2013-05-08,54.618261,-1.064474
152996,Astune Rise,5,5,5,5,2013-09-27,54.559318,-1.146436
152997,Autograph The Food People,AwaitingInspection,nan,nan,nan,,54.571095,-1.180916
152998,B & B MOBILE,5,5,5,5,2009-11-19,,
152999,B & G Home Bakery/Traders,5,5,5,5,2012-11-06,54.616871,-1.062601
153000,B & M,5,5,5,5,2009-11-20,54.61783,-1.064514
153001,B Devine Newsagents,Exempt,nan,nan,nan,2013-04-16,54.566426,-1.143875
153002,Bacio Pizzeria,5,0,5,5,2014-03-27,54.528646,-1.168631
153003,Badger Hill Primary School,AwaitingInspection,nan,nan,nan,,54.566573,-0.932752
153004,Badger's (Home),AwaitingInspection,nan,nan,nan,,,
153005,Bake & Bite,1,10,15,20,2014-06-05,54.565396,-1.13672
153006,Bank Top Cafe,5,5,5,5,2013-03-15,,
153007,Bankfields Court,5,0,0,0,2014-10-27,54.554666,-1.144353
153008,Bankfields Primary School,AwaitingInspection,nan,nan,nan,,54.556101,-1.146518
153009,Barnes Catering Ltd,AwaitingInspection,nan,nan,nan,,54.612899,-1.067322
153010,Barts Bangers,3,10,10,10,2014-03-11,,
153011,Beach Road Fisheries,5,5,5,0,2012-04-04,54.569997,-0.897596
153012,Beacon Bingo,5,0,5,0,2013-01-10,54.619056,-1.066267
153013,Beaufort House,5,0,0,0,2013-04-09,54.61662,-1.077906
153014,Belmont House,Exempt,nan,nan,nan,2011-12-16,54.53256,-1.054256
153015,Belmont Primary School,AwaitingInspection,nan,nan,nan,,54.528063,-1.049137
153016,Belmont View Care Home,5,5,5,0,2013-07-23,54.533502,-1.0517
153017,Bengal Spice,AwaitingInspection,nan,nan,nan,,54.619885,-1.069965
153018,Benvenuto,4,5,5,10,2013-01-02,54.536017,-1.051503
153019,Bespoke Flowers,5,5,5,5,2006-05-15,,
153020,Bessemer Cafe,1,15,10,20,2014-11-12,54.581064,-1.151273
153021,Bianco's Pizzeria,3,10,10,10,2012-07-24,54.557309,-1.157379
153022,Big Baps,4,10,5,5,2012-10-30,54.57984,-1.174382
153023,Big Katt Club,AwaitingInspection,nan,nan,nan,,54.60513,-1.092087
153024,Bike Scene,Exempt,nan,nan,nan,2011-12-20,54.534344,-1.065234
153025,Bite Me Cakery,5,0,0,0,2012-11-14,,
153026,Bliss Catering,5,0,0,5,2012-02-16,,
153027,Blissfully Sweet - Cupcakes & Treats,5,0,0,0,2012-10-17,,
153028,Blockbuster Entertainment,Exempt,nan,nan,nan,2012-02-24,54.618317,-1.069505
153029,Boosbeck Village Store,4,5,5,10,2013-01-23,54.54356,-0.982184
153030,Boots,Exempt,nan,nan,nan,2012-11-13,54.528646,-1.168631
153031,Boots,5,0,0,0,2008-10-01,54.582901,-0.974117
153032,Boots,Exempt,nan,nan,nan,2008-10-30,54.557345,-1.156018
153033,Boots the Chemist Ltd,Exempt,nan,nan,nan,2011-12-15,54.535633,-1.053026
153034,Boots the Chemist Ltd,Exempt,nan,nan,nan,2006-03-03,54.61867,-1.066276
153035,Boro Rangers Football Club,AwaitingInspection,nan,nan,nan,,54.569083,-1.163911
153036,Borough Road Post Office,5,5,5,5,2008-01-17,54.606912,-1.05899
153037,Boyes,Exempt,nan,nan,nan,2006-03-07,54.618261,-1.064474
153038,Boyes,Exempt,nan,nan,nan,2014-06-09,54.534915,-1.054279
153039,Bracken Ridge Manor (1992),AwaitingInspection,nan,nan,nan,,54.553919,-0.886804
153040,Branch Walkway Cafe,AwaitingInspection,nan,nan,nan,,54.52887,-1.099432
153041,Briarfields Care & Retirement,5,0,0,0,2014-11-11,54.611864,-1.070643
153042,Briarwood Care Home,3,10,10,10,2013-10-30,54.569083,-1.163911
153043,Brickyard Bakery,AwaitingInspection,nan,nan,nan,,,
153044,Bridge Court Bungalow,5,5,0,0,2014-10-27,54.555843,-1.158507
153045,Bridge House,5,0,0,0,2014-10-27,54.556483,-1.158695
153046,Brighton Motor Services (kiosk,Exempt,nan,nan,nan,2006-03-15,54.581523,-1.039399
153047,British Heart Foundation,Exempt,nan,nan,nan,2009-11-20,54.61783,-1.064514
153048,Brookfield Care Home,5,5,5,5,2013-11-18,54.569885,-1.114939
153049,Brotton & District Working Men's Club,5,0,0,5,2008-07-18,54.567396,-0.939474
153050,Brotton Bowls Club,5,5,5,0,2007-11-13,54.570427,-0.934523
153051,Brotton Chippy,5,5,0,0,2013-10-31,54.566006,-0.939788
153052,Brotton Tandoori,4,10,0,10,2014-07-08,54.555046,-0.985377
153053,Brotton Village Hall,5,5,0,5,2014-09-04,54.568727,-0.942626
153054,Brunswick House,Exempt,nan,nan,nan,2014-08-28,54.53905,-1.050969
153055,Bun Appetit,5,0,0,0,2013-04-11,,
153056,Bun Appetit Bistro,AwaitingInspection,nan,nan,nan,,54.554341,-0.88973
153057,Burtons Bangers,5,0,0,5,2013-05-22,,
153058,Buttylicous,AwaitingInspection,nan,nan,nan,,54.60721,-1.099298
153059,By The Wayside,5,5,5,5,2013-05-01,,
153060,Bydales Specialist Technology,5,0,0,5,2008-12-18,54.596499,-1.020829
153061,Bylands Road Fish Shop,3,10,10,10,2012-11-28,54.561572,-0.969534
153062,C & J Dickinson Ltd,4,5,5,10,2013-01-30,,
153063,C and S Catering,5,0,0,0,2011-09-27,,
153064,C R Kime Ltd Pharmacy,Exempt,nan,nan,nan,2011-11-21,54.579337,-1.149684
153065,C W & C Cooper,4,10,5,5,2008-10-10,54.561572,-0.969534
153066,Cacau,AwaitingInspection,nan,nan,nan,,54.617745,-1.06176
153067,Caedmon Primary School,AwaitingInspection,nan,nan,nan,,54.568816,-1.145046
153068,Cafe Duce,AwaitingInspection,nan,nan,nan,,54.535633,-1.053026
153069,Cafe Euro,2,0,15,10,2013-01-29,54.554341,-0.88973
