,businessname,ratingvalue,structural,hygiene,confidenceinmanagement,ratingdate,latitude,longitude
10357,@Flavorz,5,5,5,5,2014-08-12,51.737034,0.466625
10358,59 New Street,5,5,5,5,2013-12-10,51.735107,0.473574
10359,A Frost Catering Ltd,5,5,5,0,2013-02-27,,
10360,A G Smith Butchers,5,5,5,5,2015-01-13,51.762636,0.547572
10361,A1 Roadside Chef  - [W103 JFG],5,5,5,5,2013-12-10,51.770944,0.43699
10362,A1 Roadside Chef - [R906 YNO],5,5,5,5,2013-12-10,51.770944,0.43699
10363,A1 Snacks - [S201 UBP],5,5,5,5,2014-03-31,,
10364,Abercorn Plant And Garden Centre,Exempt,nan,nan,nan,2015-01-15,51.710023,0.476258
10365,Acanteen,4,10,5,5,2013-06-18,51.731427,0.472808
10366,Accent Catering Services Ltd,5,5,5,5,2014-03-11,51.645039,0.619176
10367,Accent Catering Services Ltd,5,5,5,5,2014-03-12,51.645039,0.619176
10368,Ace Bakery,5,5,5,5,2014-01-27,51.748921,0.452944
10369,Ace Peri Peri,1,5,10,20,2014-07-17,51.737034,0.466625
10370,Admirals Reach Nursing Home,5,5,5,5,2014-12-18,51.741711,0.45884
10371,African Foods,3,10,5,10,2013-12-05,51.747079,0.488803
10372,Age Concern,4,10,0,5,2014-02-06,51.73603,0.471148
10373,Age Concern County Office,3,10,10,10,2014-02-14,51.73528,0.481564
10374,Aldi Stores Limited,5,5,5,5,2012-01-24,51.744529,0.499615
10375,Allstar Community Academy,4,5,5,10,2013-12-09,51.728253,0.46593
10376,Allstar Community Academy,5,0,5,5,2014-11-25,51.790649,0.476062
10377,Amanda Macleod - Cake Designer,4,5,5,10,2014-06-09,,
10378,American Takeaway,5,5,5,5,2013-02-26,,
10379,Ami Bakes Cakes,4,0,5,10,2013-10-01,,
10380,Andrea Eidher,3,5,10,10,2011-03-24,,
10381,Angels Cakes,4,0,5,10,2012-11-20,,
10382,Anglia Ruskin University,5,5,0,0,2012-03-20,51.74127,0.474273
10383,Anne's Pantry,5,5,5,5,2014-06-04,51.712506,0.46377
10384,APK Baltic Trade LTD,3,10,5,10,2012-09-24,51.737547,0.464466
10385,Archers,Exempt,nan,nan,nan,2012-03-27,51.737409,0.465878
10386,Argos Ltd (Head Office),Exempt,nan,nan,nan,2014-09-16,51.732571,0.477389
10387,Artisan Bread & Cakes,5,5,5,5,2013-02-28,51.755058,0.463521
10388,As You Like It,5,5,5,5,2014-01-29,51.735356,0.471154
10389,Asda Stores Limited- Include Staff Restaurant,5,5,5,5,2013-02-21,51.735879,0.506322
10390,Asda Stores Ltd,5,5,5,5,2013-02-21,51.735879,0.506322
10391,Asda Stores Ltd,5,5,5,5,2014-08-06,51.643521,0.61747
10392,Ashley House,5,5,5,5,2014-02-20,51.722744,0.46146
10393,Assured Catering Services,5,5,5,5,2014-03-20,51.62497,0.57632
10394,Asylum,3,10,10,5,2013-12-16,51.735429,0.466393
10395,Ayletts Residential Home,5,5,5,5,2014-02-21,51.773286,0.472545
10396,Back Inn Time,5,5,5,5,2014-01-22,51.73603,0.471148
10397,Baddow Hall Schools Catering Service,5,5,0,5,2013-07-11,51.715454,0.506393
