,businessname,ratingvalue,structural,hygiene,confidenceinmanagement,ratingdate,latitude,longitude
473686,99p Stores Limited,5,5,5,0,2012-07-04,51.596886,-3.785456
473687,A Taste of Wonderland,5,0,0,0,2014-10-09,51.674472,-3.816493
473688,A&W Ice Cream,3,10,5,10,2013-09-11,51.598859,-3.818599
473689,A.P. North Catering Ltd,5,5,5,5,2013-05-11,,
473690,Abbey Foods,5,0,0,5,2013-09-11,51.658197,-3.833162
473691,Aberafan Rugby Football Club,5,5,5,5,2013-01-12,51.59333,-3.776799
473692,Aberavon Beach Hotel,3,10,10,10,2013-08-06,51.593611,-3.814895
473693,Aberavon Catering,3,10,10,5,2013-03-02,51.59333,-3.776799
473694,Aberavon Green Stars,3,10,5,10,2013-03-30,51.586365,-3.803102
473695,Aberavon Harlequins RFC,5,nan,nan,nan,2013-09-24,51.596951,-3.796533
473696,Aberavon Integrated Children's Centre,5,5,0,0,2014-03-11,51.595722,-3.797466
473697,Aberavon Packed Meals,4,10,5,5,2014-03-20,51.594117,-3.795454
473698,Aberavon Supermarket,0,15,15,30,2014-11-19,51.592354,-3.800148
473699,Aberdulais Family Fare,5,0,0,5,2014-09-11,51.684905,-3.775146
473700,Aberdulais Golf Range & Academ,5,5,5,5,2014-11-24,51.677773,-3.776429
473701,ABM University NHS Trust,4,5,10,0,2014-04-15,51.599221,-3.800362
473702,Action for children,5,5,0,0,2012-02-07,51.599221,-3.800362
473703,Afal y Graig Seidr,4,10,5,0,2014-11-26,51.617963,-3.752092
473704,Afan Argoed Visitors Centre,5,5,5,5,2014-11-18,51.641467,-3.702097
473705,Afan Lido Football Club,1,5,10,20,2014-02-22,51.593611,-3.814895
473706,Afan Lodge Ltd ~(B&B)~,5,5,5,5,2014-12-09,51.648018,-3.678058
473707,Afan Masonic Temple,5,5,0,0,2014-04-08,51.596355,-3.781277
473708,Afan Tavern,4,nan,nan,nan,2013-07-31,51.614463,-3.760031
473709,Age Cymru Afan Nedd,5,5,0,5,2014-01-24,51.596128,-3.783867
473710,AJ Meats,5,0,5,5,2014-05-07,51.663033,-3.805422
473711,Alderman Davies C in W,5,5,0,0,2015-01-15,51.662113,-3.801553
473712,Aliment Ltd (Health Foods),5,5,0,0,2014-02-17,51.614565,-3.764022
