,businessname,ratingvalue,structural,hygiene,confidenceinmanagement,ratingdate,latitude,longitude
51162,1 South Avenue,5,0,5,5,2014-06-23,52.877805,-1.440564
51163,1 Stop Convenience Store,3,5,10,10,2014-11-11,52.927818,-1.422783
51164,19th Hole Golf Club,4,10,5,5,2013-09-19,52.964254,-1.477876
51165,3 Chefs,4,5,10,5,2014-04-15,52.923603,-1.438085
51166,3 Chefs Fish Bar,1,5,15,20,2014-05-22,52.927818,-1.422783
51167,3Qs,4,0,0,10,2014-09-10,52.928304,-1.485672
51168,4 Children Day Nursery,5,5,5,0,2014-02-25,52.908846,-1.480296
51169,4Children Day Nursery,5,0,0,5,2014-03-19,52.892361,-1.448685
51170,4Children Day Nursery,5,5,5,0,2014-04-23,52.897868,-1.486062
51171,6 May's,5,0,0,5,2014-05-08,52.918064,-1.42843
51172,99p Plus Store,Exempt,nan,nan,nan,2014-04-11,52.909699,-1.478175
51173,99p Stores Ltd,1,15,10,20,2014-07-29,52.920532,-1.474252
51174,A B Peake & D T Peake,4,0,10,5,2013-03-07,,
51175,A J's,5,5,0,5,2013-09-18,52.907985,-1.466687
51176,A Star,3,5,10,10,2013-09-24,52.903585,-1.483898
51177,A Woodhouse,5,0,0,0,2013-09-05,52.920957,-1.472715
51178,A1 Snooker Club,4,5,0,10,2013-02-19,52.907846,-1.479922
51179,A38 Woodlands,4,5,0,10,2014-05-08,52.912269,-1.488196
51180,AB Fast Food,5,5,5,5,2014-05-08,52.921586,-1.47882
51181,Abbey Court Nursing & Residential Home,5,5,0,5,2013-07-12,52.932692,-1.492195
51182,Abbey Fish Bar,5,0,5,5,2014-08-21,52.918866,-1.485843
51183,Abbey Foodstores,0,15,20,20,2014-02-19,52.914461,-1.483754
51184,Abbey Pharmacy (N.Lad Ltd),Exempt,nan,nan,nan,2014-10-07,52.915868,-1.493225
51185,Abbey Street Mini Superstore,4,0,10,0,2014-05-29,52.921343,-1.482839
51186,Abbeydale Nursing Home,5,0,0,0,2014-02-07,52.935225,-1.483388
51187,ABM Catering,5,0,0,0,2013-03-22,,
51188,ABM Catering -  Ashcroft Primary School,5,0,0,0,2014-11-27,52.871773,-1.488554
51189,About cake,5,0,0,0,2014-06-20,,
51190,ACE Nursery and Out of School Club,5,0,0,0,2014-08-08,52.897728,-1.489215
