,businessname,ratingvalue,structural,hygiene,confidenceinmanagement,ratingdate,latitude,longitude
401562,7 & One Chinese Restaurant,1,15,10,20,2014-02-26,55.072515,-6.517387
401563,A Bite Above,3,10,10,10,2012-07-19,55.069091,-6.516543
401564,A P Mathewson Chemist,Exempt,nan,nan,nan,2004-09-17,55.070589,-6.511228
401565,Abbeyfield Ballymoney Society,5,5,5,5,2014-10-13,55.072448,-6.509734
401566,Anne's Hot Bread Shop,4,5,5,10,2014-01-08,55.069091,-6.516543
401567,Armour Day Centre,5,5,5,5,2013-04-29,55.071842,-6.508661
401568,Ashwood Garden Centre,Exempt,nan,nan,nan,2014-05-23,55.082402,-6.514845
401569,B & M Fenton,4,5,10,5,2014-08-11,,
401570,Ballyboyland Post Office,Exempt,nan,nan,nan,2005-10-04,55.077768,-6.460026
401571,Ballybrakes Community Indoor Bowling Club,4,10,0,10,2015-01-14,55.062886,-6.525648
401572,Ballymoney And District Community Playgroup,5,5,5,5,2009-05-12,,
401573,Ballymoney Foodbank,5,5,5,5,2014-03-25,55.072299,-6.516644
401574,Ballymoney High School,5,5,5,0,2012-01-18,55.068219,-6.503301
401575,Ballymoney Model Controlled Integrated Primary School,5,0,0,0,2012-09-13,55.071782,-6.52291
401576,Ballymoney Rugby Club,4,5,10,5,2014-02-07,55.073205,-6.488805
401577,Ballymoney Utd Football And Social Club,4,5,5,10,2009-12-15,55.068409,-6.518072
401578,Balnamore Primary School,5,0,5,5,2013-04-22,55.06492,-6.563484
401579,Basil Knipe Coffee Lounge,4,5,5,10,2014-01-28,55.068245,-6.495222
401580,Bell Tower Bar & Restaurant,3,10,10,10,2012-11-23,55.149411,-6.378993
401581,Bethany Kitchen,5,5,5,5,2012-07-31,,
401582,Blackwater Bar And Restaurant,4,5,5,10,2009-11-05,55.125502,-6.470401
401583,Bob And Berts Ballymoney Ltd,4,5,5,10,2014-11-24,55.069091,-6.516543
401584,Bridgeview Rest,Exempt,nan,nan,nan,2012-01-09,54.991837,-6.403367
401585,Brogan's Chippy,4,5,5,10,2014-10-09,55.011232,-6.41293
401586,Burn Brig House,4,0,0,10,2014-06-17,55.130499,-6.466291
401587,Burns Butchers,3,10,10,10,2013-01-16,54.999565,-6.333204
401588,Bushvalley Primary School,5,0,5,0,2012-06-25,55.118102,-6.412989
401589,Cafe Deli,4,5,5,10,2014-02-27,55.05856,-6.316809
401590,Candy Box,4,0,5,10,2013-04-25,,
401591,Carnany Filling Station,4,5,5,10,2014-05-28,55.073205,-6.488805
401592,Carrowreagh Primary School,5,0,5,0,2014-09-10,55.018123,-6.506638
401593,CENTRA,5,5,0,5,2014-01-09,55.130815,-6.556869
401594,CENTRA,5,5,5,5,2014-10-16,55.083066,-6.527411
401595,China Chef,2,15,10,10,2012-07-02,55.009904,-6.408918
401596,China Garden,3,10,10,10,2012-06-28,55.068553,-6.516657
401597,Chip Inn,4,5,5,10,2012-07-05,55.05856,-6.316809
401598,Chopstick,1,15,15,20,2013-09-10,54.95734,-6.482667
401599,Christopher Creelman,4,5,5,10,2013-08-21,55.018478,-6.486659
401600,Churchview House B&b,4,5,5,10,2010-11-26,55.008966,-6.505697
