,businessname,ratingvalue,structural,hygiene,confidenceinmanagement,ratingdate,latitude,longitude
401791,A B & E E Mayne,5,0,5,5,2011-04-11,54.360609,-6.158049
401792,A Country Corner,4,5,5,10,2014-08-11,,
401793,A J Quinn & Sons,4,0,5,10,2010-12-01,54.348892,-6.270926
401794,Abbeyfield House,5,5,5,5,2014-10-02,54.349462,-6.274301
401795,Abercorn Primary School,5,0,5,0,2013-09-09,54.344855,-6.273864
401796,Af Davison,Exempt,nan,nan,nan,2012-05-14,54.361429,-6.349385
401797,Aghaderg G F C & Ballyvarley H C,4,0,0,10,2011-03-02,54.343691,-6.328997
401798,Alexanders,5,0,5,0,2012-11-30,54.347734,-6.269729
401799,Armaghdown Creameries Ltd Staff Canteen,5,5,5,5,2013-01-23,54.343532,-6.261786
401800,Around A Pound,4,0,0,10,2011-02-07,54.347734,-6.269729
401801,Authentic Baking Company,5,0,5,0,2013-02-19,54.356818,-6.25661
401802,Babu's Indian Spice,3,10,5,10,2014-07-10,54.374227,-6.36086
401803,Ballydown Filling Station,4,5,10,5,2014-05-13,54.343336,-6.24025
401804,Ballydown Primary School,5,0,5,0,2014-05-01,54.34725,-6.230148
401805,Banbridge Academy,5,5,0,0,2014-05-16,54.355449,-6.270128
401806,Banbridge Campus Catering,5,5,5,0,2013-09-10,54.350091,-6.262463
401807,Banbridge Golf Club,4,10,5,5,2013-09-10,54.358407,-6.279741
401808,Banbridge High School,5,5,0,5,2014-01-08,54.346579,-6.27756
401809,Banbridge Masonic Institute,5,5,5,0,2010-11-29,54.351594,-6.267583
401810,Banbridge Nursery School,5,5,5,0,2014-05-22,54.355449,-6.270128
401811,Banbridge Rugby Football Club,5,5,5,5,2013-03-28,54.342903,-6.271178
401812,Banbridge Social Education Centre,5,0,0,5,2012-10-29,54.3356742859,-5.79498720169
401813,Bannvale Social Education Centre,5,0,0,0,2012-10-15,54.389721,-6.380548
401814,Bannview House Care Home,5,5,5,0,2014-05-02,54.33681,-6.27108
401815,Bannville House Hotel,2,15,10,10,2013-09-03,54.374816,-6.289412
401816,Barbican Centra A1,3,10,10,10,2013-09-04,54.367678,-6.217682
401817,Barbican Supervalu,5,0,5,5,2013-12-12,54.236112,-6.162159
401818,Barnardos Willowgrove Project,5,0,0,0,2011-02-14,54.344648,-6.258802
401819,Bella Bambinos Ltd,4,5,10,5,2013-01-30,54.413223,-6.152563
