,businessname,ratingvalue,structural,hygiene,confidenceinmanagement,ratingdate,latitude,longitude
327780,1st Choice Pizza/Fish & Chips,1,5,15,20,2014-12-12,52.687956,-2.028317
327781,20 Talbot Street,5,0,0,0,2011-06-16,52.758157,-1.931721
327782,2k's Convenience Store,3,5,10,10,2012-02-29,52.702944,-2.014652
327783,3663 (Staff Canteen),5,5,0,5,2013-07-16,52.676731,-2.005518
327784,7 Day Catering @ Sainsbury Plc,5,0,0,0,2012-09-27,52.674958,-2.018946
327785,99p Stores,5,0,0,0,2011-10-26,52.690274,-2.030522
327786,A Sweet Surprise,5,0,0,0,2012-08-16,52.689492,-2.030122
327787,A Taste Of Happiness,5,0,0,5,2012-11-01,,
327788,Abbey Court Nursing Home,5,0,5,0,2014-07-14,52.692849,-1.99824
327789,Abc Nursery,4,0,10,0,2013-10-16,52.719421,-2.016567
327790,Aj's Catering & Events,5,0,5,0,2014-12-03,52.700463,-1.997159
327791,Albion Chippy,4,0,10,10,2013-08-19,52.759885,-1.93406
327792,Albion Inn,3,10,10,10,2012-03-01,52.759885,-1.93406
327793,Albrighton House,5,0,0,5,2013-09-30,,
327794,Aldi,5,0,0,0,2013-09-30,,
327795,Aldi Stores,5,0,0,0,2011-01-19,52.760837,-1.934192
327796,Aldi Stores Ltd.,5,5,5,5,2012-01-13,52.68482,-2.023872
327797,All The Best Hampers,5,0,0,0,2014-08-11,,
327798,Andy's Kitchen,5,5,5,0,2013-06-05,52.747951,-1.925989
327799,Ann's Cafe & Catering,5,5,0,5,2013-02-27,52.672898,-1.972612
327800,Anthony Foods,5,5,5,5,2014-08-15,52.676124,-2.032583
327801,Aramark (Briggs Equipment UK) Staffs Canteen,5,5,0,0,2010-08-02,52.676819,-2.019036
327802,Arcade Cafe,5,5,0,0,2012-01-04,52.759193,-1.934683
327803,Arnold Foods,5,5,0,0,2010-02-02,,
327804,Ascot Tavern,5,5,5,5,2014-12-22,52.686288,-2.043272
327805,Asda (Customer Restaurant),5,5,0,0,2012-04-19,52.682964,-2.03565
327806,Asda (Staff Canteen),5,0,0,0,2013-08-14,52.682964,-2.03565
327807,Asda Supermarket,5,0,0,0,2013-07-29,52.686007,-2.017649
327808,Avon Business & Leisure Centre,5,5,0,0,2010-01-20,52.682964,-2.03565
327809,B  & M Homestore,5,0,0,0,2013-08-09,52.689475,-2.025832
327810,B & M Retail,5,0,0,0,2011-02-21,52.708078,-1.997677
327811,Balcony Cafe,5,0,0,0,2012-02-21,52.674451,-2.035584
327812,Bank Bar,5,0,0,0,2011-11-04,52.687541,-2.031556
327813,Bar 77,5,0,0,5,2011-08-25,52.689276,-2.031927
