,businessname,ratingvalue,structural,hygiene,confidenceinmanagement,ratingdate,latitude,longitude
167409,10:57 Out of School Club,5,0,0,5,2014-04-25,53.07017,-2.484219
167410,1st Stop,3,10,5,10,2014-08-19,53.068736,-2.521648
167411,21 Bar and Grill,5,0,0,5,2013-12-02,53.304582,-2.375161
167412,21 Fish and Chips,4,10,5,5,2014-05-23,53.165132,-2.21457
167413,39 Steps,5,0,0,0,2012-09-11,53.349066,-2.248587
167414,5 Star Catering,5,0,0,0,2014-09-23,,
167415,A B C Leisure,4,5,5,10,2014-04-28,53.027379,-2.611727
167416,A J Boon,4,10,0,0,2014-04-22,53.271111,-2.282891
167417,A J Catering,5,0,0,0,2013-06-14,53.165141,-2.204444
167418,A LITE BITE,3,10,5,10,2014-07-07,53.093312,-2.441846
167419,A Taste of Vally,4,0,0,10,2014-11-14,,
167420,A. Lang,4,5,5,10,2014-01-21,53.261238,-2.129093
167421,A.C.S. Ltd,4,5,5,10,2014-11-05,53.145473,-2.374221
167422,A.T. BLACKSHAW & SON,5,5,5,5,2014-10-23,53.098685,-2.43987
167423,Abbey Leys Farm,3,5,10,10,2013-04-16,53.361146,-2.443877
167424,Abbeyfield Knutsford Society Ltd,5,0,0,0,2011-01-10,53.302644,-2.37687
167425,ABBIES PIZZA,1,10,5,20,2011-01-05,53.092791,-2.467524
167426,ABC Catering Services,5,5,5,5,2012-07-31,,
167427,ABC Childcare Services,5,nan,nan,nan,2014-11-25,53.092233,-2.451391
167428,ABC Childcare Services Cheshire Ltd,AwaitingInspection,nan,nan,nan,,52.992132,-2.504455
167429,Abruzzo Restaurants Ltd,3,10,10,10,2014-05-15,53.257449,-2.125214
167430,Acton Action Kids,4,5,5,10,2013-09-23,53.075151,-2.550265
167431,ACTON C OF E PRIMARY SCHOOL,5,5,0,5,2013-09-23,53.075151,-2.550265
167432,Addison's Snack Bar,5,5,0,5,2014-11-17,53.098685,-2.43987
167433,ADELAIDE SCHOOL,5,5,0,0,2014-05-13,53.102241,-2.44827
167434,Adlington County Primary School,5,5,5,5,2014-11-21,53.318722,-2.110052
167435,Adlington Equestrian Centre,4,0,0,10,2010-10-01,53.333217,-2.131848
167436,Adlington Manor Nursing Home,5,5,0,5,2014-02-26,53.333217,-2.131848
167437,Adventure Clubs Ltd,5,5,5,5,2008-12-11,53.17716,-2.193145
167438,Adventure Clubs Ltd(Pre/After School),5,5,5,5,2009-11-19,53.108227,-2.222144
167439,After Five,5,5,5,5,2014-06-11,53.180114,-2.438279
167440,Agi & Mugi,4,5,0,10,2014-02-10,53.254716,-2.125656
167441,Aiden J Devaney,5,5,0,5,2014-04-28,53.193228,-2.448231
167442,Airbags International,5,5,5,5,2010-01-21,53.164496,-2.20293
167443,Airy Fairy of Knutsford,5,0,0,5,2014-07-01,53.298461,-2.369466
167444,Aishah Balti Takeaway,3,10,5,10,2013-11-19,53.096104,-2.305679
167445,AKASH,3,10,10,10,2014-05-14,53.087531,-2.441981
167446,Alan Cornes Butchers,5,5,5,5,2014-01-23,53.102201,-2.45405
167447,Alan Walker Milk Man,4,0,5,10,2013-09-12,,
167448,Alannah's Teas,AwaitingInspection,nan,nan,nan,,,
167449,Albert Hotel,4,10,5,5,2008-09-02,53.359622,-2.032055
167450,Alberts Corner,3,10,10,10,2014-07-28,53.098171,-2.440402
167451,Aldeli,5,0,0,5,2011-10-20,53.304901,-2.237346
167452,Alderley Bar & Grill,5,5,5,0,2013-09-25,53.300965,-2.236498
167453,Alderley Cheese Wedge,3,10,10,5,2014-09-10,53.302017,-2.236429
167454,Alderley Day Nursery,5,5,0,0,2013-05-08,53.267422,-2.235174
167455,Alderley Edge Co.P. School,5,5,0,5,2013-04-25,53.304105,-2.239547
167456,Alderley Edge Cricket Club,4,10,5,5,2013-10-01,53.302403,-2.227278
167457,Alderley Edge Golf Club,1,15,15,20,2014-07-14,53.309705,-2.252755
167458,Alderley Edge Luncheon Club REG FORM RECEIVED,5,5,0,5,2013-08-29,53.300511,-2.23453
167459,Alderley Edge School for Girls,5,5,5,5,2013-01-15,53.304901,-2.237346
167460,Alderley Edge Sports& Social Club,3,10,5,10,2014-07-15,53.301904,-2.234538
167461,Alderley Puds,5,5,5,5,2009-11-09,53.318282,-2.251635
167462,Alderley Unit,5,0,0,0,2011-09-12,53.286557,-2.266104
167463,Alderley Village Butchers,4,5,5,10,2013-02-26,53.302548,-2.235952
167464,Aldi,5,0,5,5,2014-02-21,53.096326,-2.433693
167465,Aldi,5,0,5,5,2013-11-14,53.302351,-2.370175
167466,Aldi,5,0,0,5,2012-09-03,53.164946,-2.236542
167467,Aldi,5,0,5,5,2013-09-23,53.087029,-2.446544
167468,Aldi,5,5,5,5,2014-02-07,53.064764,-2.519167
167469,Aldi Stores,5,0,0,0,2013-10-30,53.258707,-2.125323
167470,Aldi Stores Ltd,5,0,0,0,2014-11-18,53.165668,-2.211506
167471,Alexandra Court Hotel,5,0,0,0,2013-07-16,53.163167,-2.231746
167472,ALEXANDRA SOCCER CENTRE,4,5,0,10,2011-05-04,53.075134,-2.439958
167473,Alhambra Express,4,5,10,5,2013-10-18,53.199211,-2.349885
167474,Alhambra Restaurant and Bar,3,10,10,10,2013-08-01,53.192873,-2.446881
167475,Ali Baba,5,5,0,5,2013-11-13,53.087771,-2.445133
167476,Alisons Homemade,5,0,0,0,2014-04-28,,
167477,All Hallows College,4,5,10,5,2014-07-09,53.255372,-2.141501
167478,All Saints Church,4,5,5,10,2013-09-17,,
167479,All The Goodness,5,5,0,5,2014-01-03,,
167480,Allen's Fried Chicken,2,15,10,10,2013-07-22,53.256806,-2.121105
167481,Allsorts Pre-School,5,0,0,5,2013-11-25,53.293221,-2.100565
167482,Allstars Out of School Club,5,0,0,0,2014-07-06,53.11495,-2.453243
167483,ALMSHOUSES,AwaitingInspection,nan,nan,nan,,53.06918,-2.516698
167484,Alsager Arms,4,10,0,5,2013-06-11,53.093294,-2.300747
167485,Alsager Bakehouse,3,10,10,10,2014-06-05,53.096345,-2.302605
167486,Alsager Chippy,4,5,0,10,2013-08-09,53.095556,-2.308886
167487,Alsager Civic Centre,AwaitingInspection,nan,nan,nan,,53.096794,-2.303026
167488,Alsager Community Church,5,5,5,5,2013-11-05,53.096794,-2.303026
167489,Alsager Court Nursing Home,4,10,5,5,2014-01-16,53.107092,-2.307819
167490,Alsager Cricket Club,4,5,5,10,2013-11-21,53.09876,-2.303891
167491,Alsager District Guides,AwaitingInspection,nan,nan,nan,,53.093654,-2.307559
167492,Alsager Food & Wine,AwaitingInspection,nan,nan,nan,,53.095934,-2.30874
167493,Alsager Golf & Country Club,4,10,5,5,2013-11-21,53.087033,-2.295433
167494,Alsager Golf Club,5,5,5,0,2014-04-14,53.089259,-2.281995
167495,Alsager High School,4,10,5,5,2014-07-07,53.099064,-2.318261
167496,Alsager Highfields Community Primary School,5,5,5,5,2014-07-07,53.09876,-2.303891
167497,Alsager Scouts,AwaitingInspection,nan,nan,nan,,53.093654,-2.307559
167498,Alternative Meats Ltd,5,5,5,5,2014-03-13,52.99385,-2.595564
167499,Alvaston Hall,5,5,5,5,2014-11-18,53.085303,-2.502842
167500,AMALGAMATED ANGL,5,5,0,5,2011-03-11,53.099979,-2.447276
167501,Amans,3,10,10,10,2014-12-11,53.164946,-2.236542
167502,Amba Catering,4,10,5,5,2013-11-15,53.089368,-2.4288
167503,Amber Lounge,4,5,5,10,2011-07-22,53.304814,-2.373017
167504,Amber Lounge,1,10,10,20,2014-12-11,53.304813,-2.373017
167505,American Standard,5,5,0,0,2011-01-31,53.179763,-2.431063
167506,Amici,1,10,15,20,2014-07-25,53.065986,-2.51948
167507,Amore Pizza,5,0,0,0,2011-09-22,53.1418952942,-2.58207845688
167508,Amuse,1,15,15,20,2014-09-24,53.261086,-2.128853
167509,An Outlet,4,10,0,5,2009-09-22,53.117902,-2.661691
