,businessname,ratingvalue,structural,hygiene,confidenceinmanagement,ratingdate,latitude,longitude
411595,8 TILL LATE,3,10,10,5,2014-09-15,54.176832,-6.345767
411596,A STEP UP NURSERY,4,10,0,5,2014-03-24,54.064021,-6.008281
411597,ABBEY GRAMMAR CHRISTIAN BROTHERS,5,5,5,0,2013-10-10,54.189908,-6.332988
411598,ABP NEWRY (CANTEEN),3,10,10,5,2014-05-02,54.164641,-6.335429
411599,AFTER SCHOOL,5,0,0,0,2013-10-03,54.192921,-6.372628
411600,AFTER SCHOOL CLUB BESSBROOK,5,0,5,5,2013-05-29,54.197533,-6.392857
411601,AGE NI,5,0,0,0,2013-07-18,54.066684,-6.000867
411602,AL FORNO,5,5,5,5,2014-04-29,54.173483,-6.342716
411603,ALDERSIDE FARM,5,5,5,5,2012-09-26,54.204979,-6.367939
411604,ALFIE G'S,5,0,0,0,2013-05-08,54.063124,-6.006216
411605,AMH NEW HORIZONS,4,0,5,10,2014-02-14,54.174139,-6.342659
411606,ANAMAR PRIMARY SCHOOL,5,5,5,5,2013-10-07,54.109051,-6.614741
411607,ANN MURPHY,4,5,5,10,2014-01-20,54.101484,-6.197536
411608,ANNALONG PRIMARY SCHOOL MEALS KITCHEN,5,5,0,5,2014-11-25,54.133449,-6.257058
411609,ANNIE MC CONVILLE LTD,Exempt,nan,nan,nan,2007-03-29,54.077898,-6.60979
411610,APPLETREE DAY NURSERY,5,0,0,5,2013-12-09,54.225178,-6.264526
411611,ARAMARK LTD (TESCO CUSTOMER CAFE),5,0,5,5,2013-10-01,54.182459,-6.332277
411612,ARAMARK LTD (TESCO STAFF CANTEEN),5,0,5,0,2013-09-25,54.182459,-6.332277
411613,ARBOUR HOUSE,5,5,5,5,2008-06-07,54.099465,-6.251911
411614,ARC,4,10,0,5,2014-02-14,54.205721,-6.412724
411615,ARCADE BUTCHERY ( WEST END SHOPS),4,10,5,5,2014-04-30,54.177123,-6.342141
411616,ARDMAINE CARE HOME,5,5,5,0,2012-11-08,54.179012,-6.326641
411617,ARGOS,Exempt,nan,nan,nan,2014-02-17,54.178297,-6.338648
411618,ARMAGH DOWN BAR,4,10,0,5,2013-05-14,54.177123,-6.342141
411619,ARMSTRONG'S CENTRA,5,0,5,5,2013-07-08,54.077898,-6.60979
411620,ARNIE'S,3,10,10,10,2014-06-17,54.180002,-6.234299
411621,AROUND A POUND,Exempt,nan,nan,nan,2010-06-23,54.100546,-6.252737
411622,AROUND A POUND (FIREWORKS),Exempt,nan,nan,nan,2014-07-02,54.175764,-6.338045
411623,ARTBAR FUNKEL,5,5,5,5,2014-02-19,54.177123,-6.342141
411624,ASDA,5,5,0,0,2014-12-04,54.064032,-6.002996
411625,ASHDENE,5,0,5,5,2014-04-03,54.183778,-6.329574
411626,ASHGROVE NURSERY SCHOOL,5,0,0,0,2013-09-23,54.186329,-6.32561
411627,ATTICAL COMMUNITY ASSOCIATION,Exempt,nan,nan,nan,2011-05-06,54.08166,-6.071131
411628,ATTICAL PRE-SCHOOL PLAY GROUP,5,0,0,0,2014-04-15,54.096946,-6.069565
411629,AUNT MOLLY'S DINER,4,10,0,0,2014-10-22,54.157929,-6.330922
411630,AVILA NURSING HOME,5,0,5,0,2014-01-14,54.196459,-6.404683
411631,B & M BARGAINS,4,0,10,5,2013-07-17,54.177685,-6.339882
411632,BALLYGORMAN SCHOOL HOUSE,5,0,0,5,2014-04-14,54.260089,-6.436173
411633,BALLYHOLLAND HARPS GAC,5,0,5,5,2010-06-04,54.160748,-6.302469
411634,BALLYHOLLAND PRIMARY SCHOOL,5,5,0,5,2015-01-13,54.155225,-6.293771
411635,BALLYHOLLAND STORE - SUPER STORE,4,10,5,0,2015-01-14,54.167796,-6.311659
411636,BALLYMARTIN INN,5,5,5,5,2008-07-28,54.081252,-5.952426
411637,BANNON'S,3,10,10,10,2013-05-30,54.180805,-6.338731
411638,BARBICAN ANNALONG - CENTRA,5,5,0,0,2012-07-04,54.104489,-5.904966
411639,BARNESCROFT (HAZEL BARNES B&B),5,0,0,0,2013-05-24,54.122368,-6.052398
411640,BARRY'S,3,10,10,5,2013-07-16,54.194815,-6.145636
411641,BASIL V MC GINN,5,5,5,5,2013-04-05,54.196285,-6.395649
411642,BAY OF BENGAL,3,10,5,10,2014-03-27,54.064032,-6.002996
411643,BELLINIS,5,5,5,5,2014-01-30,54.17763,-6.339104
411644,BELMONT HALL,5,5,0,5,2013-05-28,54.182459,-6.332277
411645,BENNETTS GREETINGS,Exempt,nan,nan,nan,2014-08-11,54.172631,-6.337589
411646,BENNETTS SEAFOOD BAR & GRILL,4,10,5,0,2014-02-07,54.100546,-6.252737
411647,BENNI'S / CAFFOLLAS,5,5,5,5,2014-05-29,54.174067,-6.338128
411648,BESSBROOK PHARMACY,Exempt,nan,nan,nan,2008-11-03,54.194055,-6.399535
411649,BESSBROOK PRIMARY SCHOOL MEALS KITCHEN,5,5,0,0,2012-04-19,54.195368,-6.398289
411650,BIDE-A-WHILE,5,0,0,0,2013-11-28,54.236166,-6.469318
411651,BINNIAN LODGE,5,0,0,0,2013-06-10,54.057458,-6.005892
411652,BIOSTORE.IE,5,5,5,5,2012-05-08,54.192366,-6.32365
411653,BLACK GAP FARM,5,0,0,0,2013-10-10,54.208732,-6.425147
411654,BLUE PRINT PIZZA CO (BALLYBOT HOUSE),4,0,10,0,2014-01-07,54.174139,-6.342659
411655,BOJANGLES,5,5,5,0,2013-02-20,54.176838,-6.337083
411656,BOOTS,Exempt,nan,nan,nan,2004-07-17,54.172179,-6.341267
411657,BOOTS,Exempt,nan,nan,nan,2011-03-29,,
411658,BOOTS PHARMACY,Exempt,nan,nan,nan,2006-07-03,54.172631,-6.337589
411659,BOULEVARD RESTAURANT,5,5,5,0,2013-09-24,54.176408,-6.33782
411660,BOYD STORES LTD,3,5,10,10,2013-07-30,54.172631,-6.337589
411661,BOYLE BINGO,5,5,0,5,2015-01-15,54.177629,-6.339103
411662,BRACKENAGH WEST SCHOOL MEALS KITCHEN,5,5,0,0,2012-05-25,54.099305,-5.975845
411663,BRADFORD LIMITED (FORESTBROOK MILL),5,0,0,5,2013-02-19,54.11315,-6.174549
411664,Breen Enterprise,5,0,0,0,2014-10-30,54.100546,-6.252737
411665,BRIAN REA (FISH SALES),5,5,0,0,2013-10-17,54.101505,-6.246413
411666,BRIC CAFE,5,0,0,0,2013-07-17,54.102202,-6.256046
411667,BRIDGE HOUSE / STRAY LEAF,1,20,10,20,2013-06-04,54.109661,-6.477119
411668,BRIEF ENCOUNTERS,5,5,5,5,2014-01-30,54.102202,-6.256046
