,businessname,ratingvalue,structural,hygiene,confidenceinmanagement,ratingdate,latitude,longitude
232735,1066 Cake Stand,5,5,0,5,2013-04-19,50.859935,0.58419
232736,1066 Coffee House,4,10,5,5,2014-11-15,50.85605,0.580096
232737,1066 Pubs Ltd,5,5,5,5,2014-06-23,,
232738,24th Hastings Scout Troop,Exempt,nan,nan,nan,2013-02-01,50.877725,0.570745
232739,3 Degree Catering,5,nan,nan,nan,2014-08-15,50.85144,0.554167
232740,36 Lower Park Road,Exempt,nan,nan,nan,2013-05-17,50.863071,0.578636
232741,5 THE LAWN,Exempt,nan,nan,nan,2014-03-18,,
232742,A R Marriott,5,nan,nan,nan,2013-12-13,,
232743,Accent Catering Ltd,5,5,0,0,2014-10-17,50.873007,0.568537
232744,ADA Restaurant,4,5,5,10,2014-07-09,50.855224,0.577961
232745,ALDI,5,5,0,0,2014-12-21,50.874804,0.610345
232746,Alexanders Hotel,3,10,5,10,2013-04-11,50.854632,0.57709
232747,Alfresco,4,5,5,10,2015-01-16,50.88519,0.599209
232748,All Occasions Buffet Services,5,5,5,0,2014-02-12,,
232749,All Saints C of E Junior School,5,5,0,0,2014-09-23,50.865356,0.604089
232750,Alpha Cafe,5,5,5,0,2013-12-13,50.855742,0.560981
232751,Ambassador,3,10,10,10,2013-06-11,50.855774,0.589274
232752,Ambience Catering Solutions,5,5,0,0,2013-06-13,,
232753,Amherst Lawn Tennis Club,Exempt,nan,nan,nan,2014-01-22,50.862308,0.567523
232754,Anant Stores,5,5,0,0,2014-09-24,50.888932,0.556019
232755,Anchor Fish Bar,5,5,5,5,2013-08-22,50.852649,0.565856
232756,Anchor Housing Association,Exempt,nan,nan,nan,2013-07-30,50.865213,0.589115
232757,Anchor Inn,5,5,0,5,2014-07-10,50.856107,0.589662
232758,Andersen Pharmacy,Exempt,nan,nan,nan,2012-03-12,50.86885,0.601086
232759,Anna's Cafe,4,10,0,5,2014-06-11,50.855625,0.580996
232760,Anne Pasco Catering,5,0,0,0,2014-01-28,,
232761,Ann-E-Bells,5,0,0,0,2011-11-03,,
232762,Apetito,5,5,0,0,2014-01-20,50.877332,0.602667
232763,Apollo Guest House,Exempt,nan,nan,nan,2013-01-29,50.856316,0.576572
232764,Appleyards Butchers,5,5,5,5,2014-01-23,50.851198,0.537601
232765,Arcade Butchers,5,5,5,5,2014-11-13,50.855903,0.581054
232766,Arcade Fisheries,5,5,5,5,2013-10-03,50.855903,0.581054
232767,Aroma Coffee Lounge,5,0,5,0,2014-09-18,50.856107,0.589662
232768,Artemis Nursery,5,0,5,5,2014-11-24,50.86528,0.590128
232769,Artemis Nursery,5,5,5,5,2014-12-17,50.857322,0.561949
232770,Artemis Nursery,5,5,5,5,2014-09-02,50.876404,0.550613
232771,Artisan Chocolate Workshop,5,5,0,0,2013-05-01,50.855252,0.579966
232772,Artisan Chocolate Workshops,Exempt,nan,nan,nan,2014-06-27,50.871412,0.542381
232773,ASD Unique Services Ltd,5,5,0,5,2012-01-10,50.861536,0.559295
232774,ASD Unique Services Ltd,5,5,0,0,2011-11-11,50.861381,0.59075
232775,ASD Unique Services Ltd,5,5,0,0,2014-02-12,50.871726,0.609647
232776,ASDA Cafe,5,0,5,0,2014-07-29,50.86946,0.554754
232777,ASDA Counters,5,5,5,0,2014-08-04,50.86946,0.554754
232778,ASDA Main Store,5,5,0,0,2014-08-04,50.86946,0.554754
232779,Ashburnham Arms PH,5,5,5,5,2013-01-16,50.867261,0.602589
232780,Ashton Bed & Breakfast,Exempt,nan,nan,nan,2012-05-10,50.879821,0.548198
232781,Asian Pacific Oriental Store,5,5,0,0,2012-10-19,50.858071,0.581827
232782,Astral Lodge,4,5,5,10,2013-03-11,50.854632,0.57709
232783,Athelstan Nursery,5,5,5,0,2011-11-10,50.868366,0.608677
232784,Attack a Snack,3,10,10,10,2014-01-09,50.86809,0.550799
232785,August Moon,4,5,10,5,2013-07-09,50.873391,0.609199
232786,Authentic Curries at Home,5,0,0,0,2013-11-12,,
232787,Autism Sussex,3,10,5,10,2014-02-03,50.85477,0.57697
232788,Autism Sussex,5,0,0,0,2014-06-26,50.857738,0.592793
232789,Avanti (abi),5,0,5,0,2014-09-02,50.855153,0.541055
232790,Azmar,1,10,10,20,2014-06-13,50.852852,0.560325
232791,AZUR,5,5,5,5,2014-07-31,50.851035,0.555409
232792,Baghettos,3,10,10,10,2014-01-20,50.852448,0.561099
232793,Baghettos Global Language,5,0,5,5,2014-06-03,50.856604,0.576162
232794,Baird Academy,4,10,5,5,2014-03-05,50.868033,0.587679
232795,Baked by the Sea,5,0,0,5,2014-08-21,,
232796,Baked to Remember,5,0,0,0,2013-04-16,,
232797,Baker Mamanova Gallery,3,10,10,10,2014-02-06,50.85224,0.559482
232798,Baldslow Post Office,Exempt,nan,nan,nan,2013-03-26,50.888932,0.556019
232799,Balti Hut,4,10,5,5,2014-06-03,50.859935,0.58419
232800,Baltic,Exempt,nan,nan,nan,2013-02-01,50.853696,0.558325
232801,Bannatynes Health Club,5,5,0,0,2014-12-14,50.892879,0.541658
232802,Bannow Retirement Home,5,5,0,0,2014-03-17,50.853567,0.55272
232803,Baptist Church,5,0,0,0,2014-09-04,50.856768,0.582594
232804,Barchester Tower,5,0,0,0,2014-06-16,50.858232,0.562283
232805,Barmy Bottles,5,5,5,5,2013-01-24,50.855353,0.584732
232806,Barrington House,5,5,0,0,2014-08-12,50.874804,0.610345
232807,Batman Grill,5,0,0,0,2014-07-09,50.872867,0.553618
232808,Battersbys,5,5,5,0,2013-12-13,50.871442,0.525709
232809,Bay Spice,5,5,5,0,2014-04-23,50.853152,0.569165
232810,Baytree Vegan Hotel,5,0,0,0,2013-07-09,50.865278,0.580492
232811,Beach Cafe,4,5,5,10,2013-12-11,50.853463,0.571357
232812,Beach Retreat Cafe,5,0,0,0,2013-07-05,50.856014,0.594289
232813,Bears House Nursery,5,5,0,5,2013-09-30,50.856488,0.573683
232814,Beauty of the Cake,5,0,0,0,2013-01-29,,
232815,Becky Allcakes,Exempt,nan,nan,nan,2014-09-09,,
232816,Beneys,Exempt,nan,nan,nan,2012-03-06,50.86643,0.585743
232817,BEST KEBAB YE,4,10,5,0,2014-06-24,50.862899,0.559483
232818,Best One,4,5,10,5,2014-02-13,50.87269,0.608791
232819,Bethune Court,5,5,5,0,2014-10-18,50.853027,0.548215
232820,Bexhill Service Station,5,5,5,0,2014-02-04,50.850963,0.525241
232821,BHS Restaurant,5,nan,nan,nan,2014-04-08,50.857032,0.580832
232822,Big Fish,4,10,5,5,2013-09-11,50.866513,0.55627
232823,Big Pig,4,0,5,10,2013-10-24,,
232824,Biryani House,5,5,5,5,2013-08-27,,
232825,Bishopsgate,5,0,0,0,2014-06-18,50.863247,0.552226
232826,Bite 2 Eat,2,5,15,10,2013-12-12,50.855464,0.588248
232827,Black Market,4,10,5,5,2013-01-31,50.856268,0.589316
232828,Black Market V.I.P,5,5,5,0,2014-05-02,50.856107,0.589662
232829,Black Pearl,1,10,15,20,2014-06-26,50.856107,0.589662
232830,Black Rock House,5,0,0,5,2014-02-13,50.860228,0.576205
232831,Blacklands C P School,5,0,5,0,2014-07-09,50.869291,0.576748
232832,Blacklands Church Hall,Exempt,nan,nan,nan,2013-08-15,50.858695,0.592619
232833,Blair House Nursing Home,5,5,5,5,2014-06-20,50.856007,0.554644
232834,BLOOMS PHARMACY,Exempt,nan,nan,nan,2015-01-24,50.863421,0.559057
232835,Blue Bird,4,10,5,5,2013-09-19,50.855353,0.584732
