,businessname,ratingvalue,structural,hygiene,confidenceinmanagement,ratingdate,latitude,longitude
45444,"""woodhouse Farm, Shop & Butchery""",5,5,5,5,2014-12-09,52.554214,-1.308286
45445,1st Stoney Stanton Scouts,Exempt,nan,nan,nan,2014-05-02,52.54616,-1.269511
45446,360 Play (Leicester) Ltd,5,5,0,5,2014-06-10,,
45447,42nd Leic Scouts Group Scout Hut,Exempt,nan,nan,nan,2014-05-02,52.648203,-1.203708
45448,A & J Mobile Catering,5,5,5,5,2014-05-02,,
45449,A A Moore & Sons,5,5,5,5,2014-05-02,52.585689,-1.275489
45450,Aldi Stores Ltd.,5,5,5,5,2014-05-02,52.614482,-1.191736
45451,Aldi Stores Ltd.,3,10,10,10,2013-05-13,,
45452,Alexandra House,2,5,15,10,2014-02-17,52.570897,-1.234913
45453,All Saints Church,Exempt,nan,nan,nan,2013-03-19,52.535514,-1.281084
45454,Amy's Cakes,5,5,5,5,2014-05-02,,
45455,Anchor Trust,5,0,0,5,2014-03-31,52.604966,-1.179286
45456,Andy Kims Movie Zone,Exempt,nan,nan,nan,2014-05-02,52.624059,-1.200083
45457,Annie's Patisserie,3,10,10,10,2014-03-17,52.576606,-1.16311
45458,Aquarius Fish Bar,5,5,5,5,2014-03-27,52.650521,-1.194146
45459,Asda - Staff Canteen,5,5,5,5,2012-10-03,52.59994,-1.177918
45460,Asda Cafe,5,0,0,5,2014-05-12,52.59994,-1.177918
45461,Asda Stores Ltd,5,5,5,5,2014-05-12,52.59994,-1.177918
45462,Aspects at the Plough,1,10,15,20,2014-10-29,52.593192,-1.212795
45463,Attfields Farm Shop Ltd.,3,10,10,10,2013-06-12,52.549973,-1.179191
45464,Audi Leicester,Exempt,nan,nan,nan,2014-05-02,52.604154,-1.174974
45465,Axe & Square,3,10,10,10,2014-09-05,52.555264,-1.135581
45466,Aylesham Nursing Home,5,0,5,5,2014-03-19,52.622211,-1.226426
45467,Ayston Chippy,5,5,5,5,2013-10-04,52.614488,-1.170512
45468,Ayston Road Post Office,Exempt,nan,nan,nan,2014-05-02,52.614488,-1.170512
45469,Ayston Road Supermarket,4,5,5,10,2014-01-23,52.614488,-1.170512
45470,Badger Brook Primary School,5,5,5,0,2013-07-11,52.547384,-1.05364
45471,Badgers Mount Hotel and Restaurant,3,10,10,5,2014-09-15,52.560841,-1.311751
45472,Baked Cakes,5,5,5,5,2014-05-02,,
45473,Bakers Arms,3,10,10,10,2014-02-20,52.576488,-1.160383
45474,Bangla Lodge,1,10,10,20,2014-03-20,52.549172,-1.193452
45475,Bargain Booze,5,5,5,5,2014-05-02,52.625473,-1.196497
45476,Bargain Booze,5,0,5,5,2014-05-02,52.575705,-1.167953
45477,Bargain Booze,5,5,5,5,2014-05-02,52.648203,-1.203708
45478,Bay Tree Cafe,5,5,5,0,2014-08-19,52.60924,-1.168292
45479,BB19 Youth Bus,AwaitingInspection,nan,nan,nan,,,
45480,Beacon Fish Bar,2,10,15,10,2014-02-06,52.624059,-1.200083
45481,Bella Italia,5,5,0,5,2013-06-25,52.613829,-1.185604
45482,Belly's Hog Roast,3,5,10,10,2013-03-18,,
45483,BHS,5,0,0,0,2013-07-01,52.59712,-1.179595
45484,Bidford General Store,2,15,5,10,2014-02-10,52.619363,-1.183729
45485,Bidford News,4,10,5,5,2014-02-10,52.620974,-1.185338
45486,Bja Sweets,5,5,0,5,2014-05-02,,
45487,Blaby & District Royal British Legion,5,5,5,5,2014-05-02,52.576131,-1.161998
45488,Blaby & Whetstone  Boys Club,3,5,10,10,2014-12-10,52.56773,-1.180733
45489,Blaby and District Social Centre,Exempt,nan,nan,nan,2014-05-02,52.577312,-1.163791
45490,Blaby Bowling Club,5,5,5,5,2013-03-19,52.577186,-1.163734
45491,Blaby Butchers Shop Limited,4,10,5,0,2014-09-29,52.57554,-1.163692
45492,Blaby Chippy,5,5,5,5,2013-03-15,52.574886,-1.163911
45493,Blaby Golf Range,4,10,5,5,2014-05-02,52.567445,-1.166929
45494,Blaby Hotel,1,10,10,20,2014-10-21,52.575705,-1.167953
45495,Blaby Post Office,Exempt,nan,nan,nan,2014-05-02,52.576606,-1.16311
45496,Blaby Tea Rooms,3,10,10,10,2014-02-20,52.573294,-1.165121
45497,Black Box Kitchen,4,5,5,10,2014-07-17,,
45498,Black Horse Public House,3,10,10,5,2014-03-17,52.576131,-1.161998
45499,Blackberry Bush Nursery,5,5,0,5,2014-03-10,52.556936,-1.135533
45500,Boots The Chemist,5,0,0,0,2014-05-02,52.597108,-1.180481
45501,Bp Oil Uk Ltd,5,5,5,5,2013-07-04,,
45502,Bp Oil Uk Ltd,2,15,15,10,2014-03-28,,
45503,Braunstone and District WMC,3,10,5,10,2011-11-09,52.61354,-1.16988
45504,Braunstone Chippy,5,5,5,5,2013-09-04,52.608599,-1.178125
45505,Braunstone Spice & Rice,1,10,10,20,2014-03-27,52.624172,-1.192857
45506,Braunstone Sure Start Children's Centre,Exempt,nan,nan,nan,2014-05-02,52.617703,-1.184276
45507,Breaking News,Exempt,nan,nan,nan,2014-05-02,52.64476,-1.191695
45508,Britannia Buffet Services Ltd,AwaitingInspection,nan,nan,nan,,52.56608,-1.18128
45509,Britannia Buffet Services Ltd,5,0,5,0,2013-12-19,52.5964431763,-1.19024002552
45510,Brockington College,5,0,0,5,2013-03-22,52.586577,-1.203644
45511,Brooke House Day School,5,0,0,5,2013-03-12,52.549537,-1.199566
45512,Bulls Head,5,5,5,5,2014-05-02,52.553059,-1.137748
45513,Bunning Memorial Hall,5,0,0,0,2014-12-09,52.549172,-1.193452
45514,Burger King,5,0,0,5,2012-12-03,52.614412,-1.186819
45515,Busy Bees Day Nursery,5,0,0,0,2013-07-02,52.583323,-1.209075
