,businessname,ratingvalue,structural,hygiene,confidenceinmanagement,ratingdate,latitude,longitude
46021,1st Class Catering,Exempt,nan,nan,nan,2013-03-06,,
46022,A E Bacon And Son,4,10,5,5,2014-08-20,53.107995,-1.339067
46023,A Piece Of Cake,5,0,0,0,2012-02-14,,
46024,AC And HC Steel Milk And Dairy Produce,5,0,0,0,2013-02-07,53.276086,-1.261781
46025,Ace Of Clubs And Bolsover Grill,5,0,0,0,2013-06-26,53.222007,-1.283739
46026,AFamilyAFayre,5,0,0,0,2013-04-15,,
46027,Agars Soft Drinks Ltd,Exempt,nan,nan,nan,2009-04-15,53.251503,-1.300813
46028,AJA Litebites,5,5,5,5,2015-01-27,,
46029,Alder House,5,5,0,0,2009-04-09,53.209191,-1.225078
46030,Aldi,5,0,0,0,2011-12-14,53.27557,-1.264069
46031,Aldi,5,0,0,0,2011-12-14,53.203877,-1.2167
46032,Alliance Healthcare,5,5,5,5,2013-06-20,53.110283,-1.323899
46033,Amberleigh Care Home Ltd,4,5,5,10,2015-01-14,53.119685,-1.349721
46034,Anchor Fish And Kebab Shop,5,0,0,0,2013-06-20,53.101882,-1.343955
46035,Anchor Inn,4,0,10,10,2011-05-24,53.229293,-1.292096
46036,Anchor Inn,5,5,5,5,2012-03-26,53.274417,-1.263654
46037,Andrea Mattia Concessions - Hotdog And Doughnuts,4,5,0,10,2014-03-24,53.106769,-1.310003
46038,Andrea Mattia Concessions Panini/Baguettes,3,10,5,10,2014-03-25,53.106769,-1.310003
46039,Angel Inn,5,5,0,5,2013-06-20,53.272569,-1.268724
46040,Angelpie Cupcakery,5,0,0,5,2014-05-22,,
46041,Angel's Heavenly Celebrations,5,5,5,5,2009-03-05,53.204043,-1.211861
46042,Anthony Bek Community Primary School,5,0,0,0,2014-03-10,53.177615,-1.253731
46043,Apollo Inn,5,0,0,0,2013-06-19,53.29014,-1.289096
46044,Appleby Guest House,4,5,5,10,2009-07-21,53.179777,-1.257404
46045,Ashlea Green Post Office And General Store,4,0,5,10,2011-03-22,53.27871,-1.248718
46046,Ashlea Social Club,5,5,5,5,2010-07-30,53.27871,-1.248718
46047,Ashleys,5,5,5,5,2014-09-26,53.202364,-1.214871
46048,Ashleys,4,10,5,5,2014-02-20,53.284374,-1.203095
46049,Auntie Jackie's Tea Rooms,5,0,0,0,2012-03-21,53.162237,-1.344337
46050,Autumn Grange Care Home,4,10,0,10,2014-01-17,53.268195,-1.219559
46051,Babycakes,5,5,5,5,2011-06-01,,
46052,Balti Nights,2,15,15,10,2014-08-13,53.202552,-1.214793
46053,Bargain Booze And Cheapest Cigs,Exempt,nan,nan,nan,2011-01-27,53.203067,-1.212448
46054,Barlborough Church Institute,Exempt,nan,nan,nan,2012-03-15,53.289153,-1.286337
