,businessname,ratingvalue,structural,hygiene,confidenceinmanagement,ratingdate,latitude,longitude
197001,Academy@Worden,5,0,0,0,2014-03-28,53.693972,-2.710222
197002,Alborz,0,20,25,20,2014-03-27,53.730619,-2.661244
197003,Aldi,5,0,0,0,2011-03-15,53.723033,-2.669339
197004,Aldi,5,5,5,0,2013-11-14,53.692031,-2.700891
197005,Alexanders,5,0,5,0,2012-06-30,53.733937,-2.713949
197006,All Hallows Roman Catholic High School,5,5,5,5,2014-11-24,53.739524,-2.741419
197007,American Chicken Hut,5,5,5,5,2014-12-12,53.732399,-2.662757
197008,Americano,5,5,0,0,2012-07-09,53.733937,-2.713949
197009,Anchor Inn,4,5,5,10,2014-10-19,53.724125,-2.693817
197010,Andreas Fish   Chip Shop,4,5,5,10,2014-01-27,53.74876,-2.734848
197011,Ann Smith,5,0,5,5,2013-09-03,53.689881,-2.679473
197012,Anna's Plaice,4,10,5,5,2014-07-23,53.697294,-2.704765
197013,Antonello's,3,10,10,10,2014-09-01,53.695617,-2.693302
197014,Asda Stores,5,0,5,5,2013-04-29,53.694129,-2.695716
197015,Ashbridge School & Nursery Ltd,5,5,5,5,2014-08-13,53.735345,-2.744271
197016,Ashleigh Nursery,5,0,5,0,2014-03-31,53.725227,-2.794273
197017,Autograph The Food People,5,0,0,0,2014-08-08,53.720621,-2.671392
197018,Avant Gardens,4,5,5,10,2014-01-21,53.683297,-2.677051
197019,Balshaws CE High School,5,5,0,5,2013-05-14,53.687613,-2.686236
197020,Bamber Bridge Football Club,4,5,10,5,2014-04-24,53.727936,-2.674843
197021,Bamber Bridge Methodist Church,4,10,5,5,2014-09-02,53.725086,-2.66046
197022,Bangla Fusion Wine Bar Restaurant,5,5,5,5,2014-12-15,53.694904,-2.815057
197023,Barrisle Nursing Home,3,5,10,10,2014-04-28,53.686805,-2.728757
197024,Batleys Cash & Carry,4,5,10,5,2013-11-25,53.721505,-2.651402
197025,Baxi Staff Restaurant,4,10,5,5,2014-04-03,53.723122,-2.659777
197026,Baxterstorey Caterers,5,5,5,5,2014-03-12,53.718848,-2.6508
197027,Beeston Manor,5,5,5,5,2014-09-04,53.743381,-2.600082
197028,Beijing Restaurant,5,5,5,5,2014-11-19,53.69722,-2.689633
