,businessname,ratingvalue,structural,hygiene,confidenceinmanagement,ratingdate,latitude,longitude
314182,19 Campion Rise,5,0,0,0,2013-03-13,50.550959,-4.134729
314183,19 Lower Street,4,0,10,0,2011-10-19,50.6749076843,-3.83942580223
314184,2 Rivers Restaurant,5,5,0,5,2014-05-30,50.739559,-4.002271
314185,5 Hunters Gate,5,5,0,0,2013-12-18,,
314186,8 West Street,Exempt,nan,nan,nan,2014-03-11,50.549669,-4.146204
314187,A Cupful of Cakes,5,0,0,0,2014-06-25,50.500709,-4.065507
314188,A L Martin & Son,4,5,10,5,2011-10-13,50.800063,-3.897129
314189,A L Martin & Son Ltd,5,5,5,5,2015-01-23,50.673261,-3.840041
314190,A L Martin & Son Ltd,4,0,0,10,2012-11-30,50.740487,-4.002665
314191,Abbey Chapel,Exempt,nan,nan,nan,2012-02-01,50.549033,-4.144608
314192,Abbeyfield (Buck Mon) Society Ltd/HM,Exempt,nan,nan,nan,2014-10-09,50.492425,-4.112082
314193,Abbeyfield (Tavistock) Society,5,0,0,0,2014-02-17,50.546921,-4.150399
314194,Abbotsfield Hall Nursing Home,5,0,0,0,2014-06-19,50.54292,-4.161974
314195,Adventure Okehampton,5,5,5,0,2014-09-19,50.732208,-3.996162
314196,AJ & SM Barker,5,0,0,0,2012-12-05,,
314197,Apple Tree B&B,4,5,5,10,2014-09-17,50.546921,-4.150399
314198,Arla Foods Uk Ltd,5,0,0,5,2012-10-23,50.796775,-3.912322
314199,Arvon Foundation Ltd,5,0,0,5,2012-08-20,50.837348,-4.123204
314200,Ashbury Golf Hotel,4,10,0,5,2014-03-24,50.736983,-4.05922
314201,Babcock Learning & Dev Partnership,5,5,0,0,2014-03-21,50.545041,-3.876964
314202,Bake Believe,5,5,0,0,2013-08-16,50.549534,-4.147708
314203,Bambinos at Sunningdale Day Nursery,5,0,0,0,2014-06-17,50.546921,-4.150399
314204,Bearslake Inn,5,0,0,0,2013-06-13,50.679832,-4.08524
314205,Bed & Breakfast @ Briony,5,0,0,0,2014-09-22,50.70629,-4.17638
314206,Bedford Hotel,4,10,0,5,2013-11-07,50.549295,-4.144578
314207,Beechwood B&B,5,0,0,0,2014-09-22,50.598077,-3.904142
314208,Bere Alston Bowling Club,5,0,0,5,2012-07-05,50.481512,-4.180511
314209,Bere Alston Primary School,5,0,0,0,2014-07-03,50.481828,-4.194791
314210,Beregen,5,0,0,0,2014-01-13,50.480517,-4.191333
314211,Betty Cottles Inn,4,10,0,10,2013-10-04,50.723161,-4.034556
314212,Bird's Nest Chinese Restaurant,5,5,0,0,2014-06-19,50.550924,-4.14499
314213,Blackdown Nursing Home,4,10,5,5,2013-11-07,50.600605,-4.116626
314214,Blacks Delicatessen,5,5,5,5,2013-06-07,50.673066,-3.839835
314215,Blacksmiths Arms,5,5,5,5,2014-09-03,50.569829,-4.19614
314216,Bob's Cafe,5,0,0,0,2014-03-25,50.550116,-4.143472
314217,Boo to a Goose,1,10,0,20,2014-04-29,50.601064,-4.153389
314218,Bowling Green Pavillion,Exempt,nan,nan,nan,2014-10-13,50.819269,-4.07485
314219,Bracken Tor House,5,5,5,5,2014-06-30,50.732772,-4.000508
314220,Brambles,5,5,5,5,2014-03-31,50.646241,-4.246736
314221,Brickyard Farm Shop,5,5,0,0,2014-07-02,50.812696,-4.093382
314222,Bridestowe Methodist Church,5,0,0,5,2015-02-02,50.683682,-4.10523
