,businessname,ratingvalue,structural,hygiene,confidenceinmanagement,ratingdate,latitude,longitude
347303,Â£1 Baguettes and Pies,3,10,5,10,2014-04-22,53.021497,-2.149335
347304,Â£1 Baguettes and Pies,4,10,0,10,2014-06-10,52.988065,-2.135157
347305,147 Snooker Club,3,10,10,10,2011-07-18,53.068265,-2.215297
347306,2/4 Richmond Terrace,5,5,5,0,2011-10-04,53.016929,-2.182664
347307,21st Century Leisure,Exempt,nan,nan,nan,2012-11-21,53.047058,-2.211297
347308,7 Day Catering Ltd,5,5,5,5,2011-09-20,52.993623,-2.208295
347309,7th Wellington Scout Group,Exempt,nan,nan,nan,2011-08-10,53.023504,-2.167605
347310,A & J Derbyshire,5,0,0,5,2011-07-27,52.988954,-2.13653
347311,A & J.Shakespeare,5,5,5,5,2012-12-05,52.988954,-2.13653
347312,A J & J Turner,3,10,5,10,2013-11-06,53.022247,-2.172967
347313,A Robinson,5,0,5,0,2012-12-05,52.988954,-2.13653
347314,Abacus Day Nursery,5,5,0,0,2014-02-14,53.079593,-2.203754
347315,Abbey Fryer Fish Bar,1,15,10,20,2014-10-28,53.033907,-2.144904
347316,Abbey Hill School,5,5,5,0,2012-10-05,53.0318,-2.133177
347317,Abbey Hulton Football Club,5,5,0,0,2012-09-11,,
347318,Abbey Hulton Post Office,Exempt,nan,nan,nan,2013-02-25,53.037671,-2.139757
347319,Abbey Hulton Primary,4,10,0,0,2013-06-25,53.032037,-2.145286
347320,Abbey Hulton Sports & Social Club,5,5,5,5,2012-02-16,53.038259,-2.136895
347321,Abbey Hulton Suburban Club,3,10,5,10,2014-08-06,53.033128,-2.135134
347322,Abbots House,5,0,5,0,2012-10-02,53.037671,-2.139757
347323,ABC Club,5,5,0,5,2010-07-13,52.977522,-2.126203
347324,ABM Catering Ltd,4,0,10,10,2014-03-12,53.040224,-2.147043
347325,Accuro Catering Refectory,5,0,0,5,2012-02-22,53.008011,-2.177187
347326,Accuro Catering Shop Cafe,5,5,0,0,2012-02-22,53.006796,-2.177972
347327,Ace Land MiniMart,1,15,10,20,2014-08-26,53.025706,-2.16806
347328,Acute Psychiatric Unit (Ward Kitchens),5,0,0,5,2013-01-31,53.000685,-2.209923
347329,Adderley Green Post Office,5,5,5,5,2011-12-02,52.998308,-2.123001
347330,Adderley Green W.M.Club Ltd,5,0,0,0,2013-08-19,52.996796,-2.12474
347331,Adderley Greens Stores,4,0,0,10,2012-01-30,52.993178,-2.129065
347332,Adils Kebabish,4,10,5,5,2013-05-09,53.05082,-2.17517
347333,Adorable Carts,5,0,0,0,2014-06-26,,
347334,Ageas Insurance Solutions (UKAIS Limited),4,5,10,5,2014-05-20,52.987232,-2.168432
347335,Agnes and Arthur,5,0,0,5,2014-05-28,53.059534,-2.178876
347336,Agra Tandoori Takeaway,4,5,5,10,2014-01-21,53.005462,-2.18655
347337,Akash,2,5,15,10,2011-11-28,53.008324,-2.19005
347338,Akshar News,1,10,10,20,2013-06-14,53.060785,-2.210813
347339,Al Helal Tandoori,3,5,10,10,2011-12-12,52.978419,-2.135976
347340,Al Murshid,1,5,10,20,2012-04-30,53.011984,-2.183165
347341,Aladdins,3,10,10,10,2013-03-05,53.004966,-2.186965
347342,Alans,4,0,0,10,2013-01-23,53.003028,-2.184766
347343,Albert House Nursery,5,5,5,5,2010-01-19,53.003616,-2.163787
347344,Aldi,5,0,0,0,2013-06-21,52.98167,-2.172953
347345,Aldi,4,10,5,5,2014-09-29,52.995564,-2.208483
347346,Aldi,4,0,10,5,2012-01-09,53.054304,-2.210751
347347,Aldi Stores Ltd,5,0,0,5,2012-01-09,53.049017,-2.160111
347348,Alexandra Infant School,5,0,5,5,2013-12-16,52.981044,-2.118826
347349,Alexandra Junior School,5,0,0,5,2013-12-06,52.979577,-2.111659
347350,Alex's Deli,3,10,10,10,2013-01-10,53.04957,-2.141809
347351,Alfresco Catering,5,5,5,5,2012-12-11,53.00373,-2.178764
347352,Ali Baba UK,3,10,10,10,2014-01-22,53.028206,-2.173497
347353,Alison House,5,5,5,5,2014-12-11,53.016557,-2.206751
347354,All Nation Takeaway,3,10,10,10,2010-03-23,53.02802,-2.177761
347355,Allan Jones Butchers,4,0,5,10,2012-04-16,52.999093,-2.164992
347356,Allo Pizza,3,10,5,10,2014-06-25,52.987377,-2.2018
347357,Al-Madina Superstore,3,10,10,10,2014-02-21,52.981696,-2.122686
347358,Alphon's Mini Market,1,10,15,20,2014-01-23,52.978325,-2.104775
347359,Amberley House Care Home,5,5,0,5,2014-12-17,53.007732,-2.119392
347360,Amigo's,5,5,5,5,2014-05-22,,
347361,Anchor Day Care,4,0,0,10,2013-03-04,52.994032,-2.128501
347362,Anchor Road Chippy,3,10,10,5,2012-11-13,52.991181,-2.130415
347363,Andy Pandy's Day Nursery,5,5,5,5,2009-11-25,53.007031,-2.194515
347364,Andy's Kitchen,5,5,5,5,2011-06-03,53.003028,-2.184766
347365,Angel Inn,4,10,5,0,2013-07-16,52.998225,-2.15581
347366,Angelo'z Pizza Bar,2,15,10,10,2014-11-12,53.035107,-2.18726
347367,Angels Bakehouse,5,5,0,5,2013-11-07,,
347368,Angelway Pharmacy,Exempt,nan,nan,nan,2010-08-05,53.037305,-2.189476
347369,Ann's Larder,4,5,5,10,2011-08-25,,
347370,Approach Day Care,5,0,0,0,2013-10-02,52.976805,-2.095151
347371,Approach Luncheon Club,5,0,0,5,2014-06-11,52.999727,-2.167989
347372,Argos,Exempt,nan,nan,nan,2009-03-18,53.028609,-2.192226
347373,Argos Distributors Ltd,Exempt,nan,nan,nan,2012-02-08,53.024574,-2.173632
347374,Argos Ltd,Exempt,nan,nan,nan,2008-06-12,53.058019,-2.209531
347375,Aria Charcoal Cuisine,1,15,10,20,2014-11-27,53.042252,-2.193361
347376,Ariana Mini Market,1,10,10,20,2013-06-28,53.018797,-2.183447
347377,Arman and Amman Ltd.,1,10,15,20,2013-01-15,53.01884,-2.185057
347378,Armstrongs Herbal Store,Exempt,nan,nan,nan,2011-11-18,53.027728,-2.174465
347379,Aroma,1,5,5,20,2014-03-25,52.987377,-2.2018
347380,Asda,5,5,5,0,2014-01-29,53.05589,-2.208581
347381,Asda Customer Cafe,5,0,0,0,2012-02-14,53.054382,-2.202307
347382,Asda Supermarket,5,0,0,5,2012-02-10,53.054097,-2.200531
347383,Asda Supermarket,5,0,0,5,2014-08-22,52.999998,-2.160376
347384,Atlantis Evolution,5,5,5,5,2013-07-02,53.044176,-2.198441
347385,Autograph the Food People,5,5,5,5,2014-07-31,52.970704,-2.090983
347386,Awesome Walls Climbing Centre Ltd,5,0,0,0,2011-02-14,52.982601,-2.117103
347387,Aynsley China Factory Shop,4,5,5,10,2012-01-25,,
347388,Azure Support Services Ltd,4,5,5,10,2012-10-02,53.048527,-2.193061
347389,B & M Bargains,5,5,5,0,2010-03-16,53.04446,-2.195444
347390,B & M Bargains,5,5,0,0,2010-02-09,52.988954,-2.13653
347391,B & M Retail Ltd,5,5,5,5,2014-05-06,52.995564,-2.208483
347392,B & M Stores,5,0,0,5,2012-03-07,53.024574,-2.173632
347393,B Arts,5,5,5,5,2014-08-28,53.00572,-2.188011
347394,B.P.M.F. Club,5,0,0,0,2010-09-15,52.977154,-2.195178
347395,Baby Russets,4,10,5,5,2014-10-15,53.004261,-2.18425
347396,Baddeley Green Post Office,Exempt,nan,nan,nan,2011-08-25,53.057351,-2.137374
