,businessname,ratingvalue,structural,hygiene,confidenceinmanagement,ratingdate,latitude,longitude
144520,11 O'clock Shop,5,5,0,0,2013-01-03,54.676399,-1.215382
144521,A19 (North) Service Station,5,5,0,5,2014-03-31,54.655227,-1.308403
144522,A19 (South) Service Station,5,5,5,5,2014-07-02,54.655227,-1.308403
144523,Aarondale Hotel,5,0,0,5,2014-10-02,54.661335,-1.19183
144524,Admiral Court Care Home,5,5,0,5,2014-06-25,54.702324,-1.202623
144525,Advanced Education Hartlepool School,5,5,5,5,2013-03-06,54.661409,-1.208385
144526,Alchino's Pizzeria,5,5,5,5,2013-07-18,54.70851,-1.243693
144527,Aldersyde Day Nursery,5,0,0,0,2014-03-28,54.685549,-1.236689
144528,Aldi,5,0,0,0,2013-02-13,54.689601,-1.245006
144529,Aldi,5,0,0,0,2012-10-19,54.665751,-1.20999
144530,Allen Bakery and Greengrocer,2,15,5,10,2014-03-27,54.704824,-1.227808
144531,Allergies Made Easy,5,0,0,5,2013-12-05,,
144532,Allsorts,4,5,0,10,2012-08-22,54.660022,-1.187639
144533,Al's Pizzeria,4,10,5,5,2013-04-17,54.709034,-1.22152
144534,Altonlea Lodge Guest House,5,0,0,0,2013-04-17,54.662157,-1.188387
144535,Alzheimers Day Centre,5,0,0,5,2013-09-30,54.698187,-1.229935
144536,Amerigo's Traditional Ice Cream W312 YEC,4,5,5,10,2014-07-14,54.694678,-1.182619
144537,Amerigo's Traditional Ice Cream W840 XCP,4,5,5,10,2014-09-09,54.694666,-1.178213
144538,Amore,1,10,20,20,2014-11-20,54.674509,-1.221792
144539,Ananth's,3,10,5,10,2013-04-16,54.659826,-1.216539
144540,Andersons Bakery,4,10,5,5,2014-05-12,54.660772,-1.212784
144541,Ange's Chippy,4,5,5,10,2013-09-13,54.658673,-1.230078
144542,ARAS Convenience Store,4,10,0,10,2014-02-12,54.701157,-1.191954
144543,Asda (Main Store),5,0,0,0,2012-11-20,54.690527,-1.211185
144544,Asda Cafe,5,0,0,0,2014-11-20,54.690527,-1.211185
144545,Asda Staff Restaurant,5,5,0,0,2012-08-01,54.690527,-1.211185
144546,Ashfield Caravan Park Clubhouse,5,0,0,5,2014-09-24,54.678233,-1.268682
144547,Atkinson & Co Allsorts Store,Exempt,nan,nan,nan,2014-06-25,54.657773,-1.245643
144548,Avenue,5,5,5,5,2014-02-11,54.686251,-1.215642
144549,B & M Retail Ltd,Exempt,nan,nan,nan,2014-10-23,54.69287,-1.205399
144550,Baan Thai,5,0,5,5,2015-01-13,54.686535,-1.206826
144551,Bake That,5,0,0,0,2013-05-10,,
144552,Bakewells,5,5,0,5,2014-11-04,54.657773,-1.245643
144553,Bambinos,5,5,5,5,2014-03-19,54.658673,-1.230078
144554,Bangla Bazaar,AwaitingInspection,nan,nan,nan,,54.688136,-1.219468
