,businessname,ratingvalue,structural,hygiene,confidenceinmanagement,ratingdate,latitude,longitude
58975,34 Windsor Street,4,10,0,0,2013-06-13,52.526897,-1.350355
58976,38 Forest Road,5,5,0,5,2013-05-08,52.541354,-1.355318
58977,4 Ways Fish And Chips,5,5,5,5,2013-09-02,52.545037,-1.368284
58978,A Better Caterer,5,0,0,5,2013-10-31,52.526722,-1.381312
58979,A J And I J Chamberlain Retail Confectionery,5,5,5,5,2013-03-01,,
58980,Acorns Coffee Shop,5,5,5,0,2014-05-08,52.553103,-1.338966
58981,After School Club,Exempt,nan,nan,nan,2012-10-09,52.578826,-1.303309
58982,Age UK,5,0,5,0,2014-11-06,52.576515,-1.317084
58983,AJs Burger Bar,5,0,5,0,2013-08-14,,
58984,AJ's Snax,3,10,5,10,2014-11-10,,
58985,Aldi,5,0,0,0,2013-12-19,52.53361,-1.409874
58986,Ali Babas,5,nan,nan,nan,2014-01-21,52.573862,-1.317095
58987,Alliance Healthcare,5,5,5,5,2013-10-01,52.538055,-1.410611
58988,Allsorts Nursery School,5,0,5,5,2014-07-01,52.549721,-1.36832
58989,Almeys Stores,1,10,5,20,2014-11-10,52.577709,-1.309008
58990,Ambion Court Hotel,5,5,0,5,2012-04-23,52.578234,-1.405763
58991,Anchor Inn,5,5,0,5,2013-03-11,52.528225,-1.348228
58992,Angel Jane Cakes,5,0,5,0,2014-09-11,,
58993,Annies Eggs / R Morris And Sons,4,5,5,10,2013-02-21,,
58994,Ann's Party Catering,5,5,5,0,2014-08-27,,
58995,Apple Tree Day Nursery,5,5,0,0,2015-01-26,52.68538,-1.28018
58996,Applebees Catering And More,5,5,5,5,2014-01-24,,
58997,Applegreen Hinckley Service Station Kiosk,5,5,5,5,2012-10-30,52.535244,-1.402319
58998,Aramark Limited,5,5,0,5,2015-01-20,52.53726,-1.4118
58999,Asda,5,0,5,5,2014-02-06,52.553651,-1.360167
59000,Asda Cafe,5,5,0,0,2014-06-05,52.553651,-1.360167
59001,Ashby Court,5,5,0,5,2014-01-30,52.551646,-1.366862
59002,Ashby Road Sports Club,5,5,5,0,2013-01-17,52.559295,-1.368198
59003,Ashfields,5,5,5,0,2013-12-04,52.577734,-1.310292
59004,Ashwood Pork,5,5,5,0,2011-11-10,,
59005,Asquith Day Nursery,5,0,0,0,2013-07-31,52.556366,-1.377031
59006,Atkins Way Stores,4,0,0,10,2013-12-30,52.535299,-1.361082
59007,B And Ms,4,10,5,5,2014-05-21,52.541657,-1.371621
59008,B Joshi Ltd,Exempt,nan,nan,nan,2011-06-27,52.543436,-1.388582
59009,Bagworth And District Working Mens Club,1,15,10,20,2013-11-25,52.672051,-1.342541
59010,Balti No 1,5,5,5,5,2014-12-03,52.685382,-1.279055
59011,Balti Raj,2,15,15,10,2014-03-03,52.537342,-1.385365
59012,Bandey Limited,4,5,5,10,2014-09-11,52.64922,-1.244959
59013,Bangla Kitchen,3,10,10,10,2014-10-28,52.647431,-1.369737
59014,Bangla Lounge,3,10,10,10,2013-09-02,52.541225,-1.374886
59015,Bangla Pride,4,5,10,5,2014-09-03,52.542963,-1.368727
59016,Baptist Church,5,0,5,5,2014-09-03,52.630727,-1.341432
59017,Bar Vis A Vis Ltd,4,10,0,5,2013-04-19,52.540832,-1.373756
59018,Bargain Booze,4,5,10,5,2011-09-14,52.537342,-1.385365
59019,Bargain Booze,3,10,5,10,2013-07-04,52.575792,-1.31804
59020,Barlestone Bowls Club,5,5,0,0,2014-06-04,52.645396,-1.372501
59021,Barlestone C Of E Primary School,5,5,5,0,2013-11-11,52.647589,-1.372262
59022,Barlestone Fish Bar,5,5,5,0,2014-11-05,52.647719,-1.368092
59023,Barlestone St Giles Sports And Social Club,4,10,5,5,2014-09-10,52.647589,-1.372262
59024,Barlestone Village Hall,Exempt,nan,nan,nan,2014-11-03,52.647589,-1.372262
59025,Barons Park Nursing Home,5,0,5,5,2014-03-14,52.636097,-1.245376
59026,Barwell Butchers,4,10,5,5,2014-10-30,52.56736,-1.346748
59027,Barwell C Of E Academy,4,10,5,5,2013-12-16,52.565677,-1.348027
59028,Barwell Chefs,4,nan,nan,nan,2014-02-06,52.56736,-1.346748
59029,Barwell Chinese,3,10,10,10,2013-01-29,52.565677,-1.348027
59030,Barwell Constitutional Club,4,0,10,5,2012-10-25,52.566844,-1.344558
59031,Barwell Fish Bar,3,10,10,10,2013-11-20,52.568002,-1.345824
59032,Barwell Food And Wine,3,10,10,10,2011-08-31,52.576906,-1.341766
59033,Barwell Indoor Bowling Club Bar,4,10,5,5,2012-01-10,52.572009,-1.343713
59034,Barwell Infant School,5,5,5,5,2012-10-31,52.569524,-1.346288
59035,Barwell Methodist Church,4,0,10,5,2013-12-30,52.566886,-1.344085
59036,Barwell Post Office,Exempt,nan,nan,nan,2014-09-15,52.565677,-1.348027
59037,Barwell Sports Bar,4,0,0,10,2013-03-29,52.572009,-1.343713
59038,Batter Of Bosworth,5,5,5,5,2013-10-29,52.623888,-1.402929
59039,Battling Brook Primary School,5,5,5,5,2015-01-09,52.549542,-1.389043
59040,Beaumont House,4,5,5,10,2013-08-12,52.538306,-1.370401
59041,Beaus Cupcakes,4,0,5,10,2012-06-14,,
59042,Belle Vue News,3,10,5,10,2013-07-04,52.571943,-1.332028
59043,Bengal Chef,3,10,10,10,2013-08-15,52.53361,-1.409874
59044,Bengal Diner,0,20,15,20,2014-08-26,52.541781,-1.37302
59045,Bethel And Bethesda Residential Home,5,5,0,0,2014-12-15,52.572565,-1.313412
59046,Betty Browns Bakes,5,5,5,5,2014-10-10,,
59047,Bevins Butchers,4,10,5,5,2013-10-23,52.575948,-1.315352
59048,Big Bobs Bouncing Castles,5,5,5,0,2013-02-19,,
59049,Black Horse Inn,5,0,5,5,2013-02-13,52.545699,-1.372684
59050,Blacksmiths Arms,2,15,10,5,2014-07-03,52.56736,-1.346748
59051,Blue Lion Ltd,3,5,10,10,2013-11-05,52.573478,-1.521024
59052,Bond Engineering (Turned Parts) Ltd,5,5,0,0,2013-11-22,52.535945,-1.407616
59053,Boots The Chemist Ltd,5,5,5,0,2014-11-21,52.542369,-1.371906
59054,Bosworth Academy,3,5,10,10,2014-05-15,52.62596,-1.286621
59055,Bosworth Court Care Home,3,5,10,10,2013-08-16,52.623794,-1.405752
