,businessname,ratingvalue,structural,hygiene,confidenceinmanagement,ratingdate,latitude,longitude
46640,A Taste of Thailand,4,5,5,10,2014-10-28,52.992163,-0.035012
46641,A W Curtis and Sons,5,5,5,5,2014-08-04,52.978966,-0.023739
46642,A W Curtis and Sons Limited,5,5,5,5,2013-08-13,52.976433,-0.027653
46643,A Wright and Son,AwaitingInspection,nan,nan,nan,,52.964315,-0.011557
46644,A17 Lay by Snack Bar,4,10,5,5,2013-08-30,52.917895,-0.146306
46645,ABC Butchers,Exempt,nan,nan,nan,2014-05-06,52.977658,-0.023965
46646,ABC Day Nursery,5,5,5,5,2014-03-11,52.978014,-0.017854
46647,ABC Market,3,10,10,10,2014-11-27,52.983043,-0.042427
46648,Acorn Day Centre,Exempt,nan,nan,nan,2010-01-25,52.984397,-0.018918
46649,ADL Dairy Products Ltd,Exempt,nan,nan,nan,2013-08-07,52.792423,-0.209323
46650,Admiral Nelson,5,5,5,5,2014-02-12,52.99788,0.081261
46651,After Dark and Dream Girls,5,5,5,5,2013-07-01,52.977234,-0.022284
46652,Airfield Cafe,4,10,5,5,2013-11-27,52.973322,-0.074265
46653,Aldi,5,5,5,5,2014-02-26,52.97569,-0.031648
46654,Alford Fish Sales,5,5,5,5,2014-05-06,52.977658,-0.023965
46655,Ali Baba Restaurant,2,10,15,10,2013-10-31,52.976366,-0.030143
46656,Ali's Food Store,3,10,10,10,2014-02-04,52.978149,-0.012456
46657,Amber Land,2,10,15,10,2013-02-18,52.977145,-0.029944
46658,Ambersea,4,5,10,5,2014-04-28,52.97337,-0.025126
46659,Ambersea Ltd,3,10,10,10,2013-10-16,52.980679,-0.027236
46660,Andrew Beeson Butchers,5,0,0,0,2013-03-06,52.976908,-0.001208
46661,Andys Fish & Chip Shop,5,5,5,5,2014-11-24,52.98211,-0.028973
46662,Ann's Fish & Chip Shop,3,10,10,10,2014-12-03,52.970186,-0.010483
46663,Antonia Jane Cakes,AwaitingInspection,nan,nan,nan,,,
46664,Applegreen Boston,4,10,5,5,2014-05-03,52.975944,-0.045414
46665,Archie Hardwick,4,5,10,5,2014-08-28,52.974791,-0.026209
46666,Artisan,5,5,5,5,2013-11-19,52.976647,-0.025379
46667,Asda,5,5,5,5,2014-06-23,52.977146,-0.033802
46668,Ashlawn Kids Club,Exempt,nan,nan,nan,2013-02-07,52.982189,-0.018021
46669,Ashridge,5,0,0,0,2014-12-19,52.980978,-0.014411
46670,Assembly Rooms,4,10,0,10,2014-12-21,52.977387,-0.024452
46671,Axe & Cleaver,4,10,5,5,2013-05-31,52.976029,-0.025497
46672,B & M,5,5,5,5,2014-05-07,52.976932,-0.026289
46673,Baltic Food and Grocery Ltd,4,5,5,10,2014-05-06,52.976366,-0.030143
46674,Baltic Foods,1,10,15,20,2014-10-22,52.976366,-0.030143
46675,Baltic Foods,5,5,5,5,2014-05-06,52.984899,-0.021531
46676,Baltic Shop Limited,1,5,10,20,2013-07-18,52.978231,-0.016846
46677,Baltic Shop Limited,3,5,10,10,2014-08-20,52.978233,-0.035361
46678,Bar & Club Room Peter Paine Sports Centre,5,0,5,0,2012-10-09,52.978782,-0.047923
46679,Bargain Buys,5,5,5,5,2014-04-25,52.976433,-0.027653
